SEASON,SEASON_TYPE,TEAM_ABB,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2018-19,regular-season,-,82,100,41.4,91.8,45.1,52.2,59.7,28.4,54.8,51.8,40.3,13.0,37.0,35.2,0
2018-19,regular-season,-,82,100,41.6,91.3,45.6,51.1,68.5,31.5,62.5,50.4,31.5,10.1,28.7,35.1,0
2018-19,regular-season,-,82,100,43.3,91.1,47.6,55.0,58.1,29.9,52.9,56.5,41.9,13.5,38.2,35.2,0
2018-19,regular-season,-,82,100,42.6,90.5,47.0,52.7,65.8,32.2,59.5,54.2,34.2,10.3,31.0,33.3,0
2018-19,regular-season,-,82,100,42.1,90.5,46.5,53.4,61.9,29.5,56.0,52.7,38.1,12.6,34.5,36.5,0
2018-19,regular-season,-,82,100,42.2,90.3,46.7,52.8,66.1,31.2,59.6,52.3,33.9,11.0,30.6,35.9,0
2018-19,regular-season,-,82,100,41.8,89.8,46.6,52.7,65.2,30.9,58.5,52.8,34.8,11.0,31.3,35.1,0
2018-19,regular-season,-,82,100,40.2,89.7,44.8,51.4,62.2,28.3,55.8,50.6,37.8,11.9,33.9,35.1,0
2018-19,regular-season,-,82,100,40.2,89.7,44.8,52.0,59.7,27.5,53.5,51.3,40.3,12.8,36.2,35.3,0
2018-19,regular-season,-,80,100,40.5,89.3,45.4,51.8,64.0,29.1,57.1,50.9,36.0,11.4,32.2,35.5,0
2018-19,regular-season,-,81,100,41.8,89.2,46.8,53.2,62.9,30.5,56.1,54.3,37.1,11.3,33.1,34.1,0
2018-19,regular-season,-,82,100,42.2,89.0,47.4,54.3,62.1,29.8,55.3,53.9,37.9,12.4,33.8,36.6,0
2018-19,regular-season,-,82,100,43.6,88.8,49.0,56.4,61.7,30.5,54.8,55.7,38.3,13.0,34.0,38.3,0
2018-19,regular-season,-,82,100,42.3,88.4,47.8,53.4,71.4,32.4,63.1,51.3,28.6,9.9,25.3,39.2,0
2018-19,regular-season,-,82,100,38.8,88.3,44.0,50.8,60.6,26.7,53.5,50.0,39.4,12.1,34.8,34.8,0
2018-19,regular-season,-,81,100,41.6,88.3,47.1,53.2,65.9,30.7,58.2,52.8,34.1,10.8,30.1,35.9,0
2018-19,regular-season,-,81,100,38.2,88.3,43.3,48.9,66.6,28.2,58.8,48.0,33.4,10.0,29.5,33.9,0
2018-19,regular-season,-,82,100,39.6,88.0,45.0,51.5,63.2,28.3,55.6,50.9,36.8,11.3,32.4,34.9,0
2018-19,regular-season,-,81,100,39.9,88.0,45.3,50.5,70.5,30.8,62.0,49.7,29.5,9.1,26.0,34.9,0
2018-19,regular-season,-,82,100,41.3,87.5,47.2,52.9,70.5,31.3,61.7,50.7,29.5,10.0,25.8,38.8,0
2018-19,regular-season,-,82,100,40.1,87.3,45.9,51.4,66.5,30.5,58.1,52.5,33.5,9.6,29.3,32.9,0
2018-19,regular-season,-,82,100,39.2,87.3,44.9,54.2,48.0,23.1,41.9,55.1,52.0,16.1,45.3,35.6,0
2018-19,regular-season,-,82,100,41.3,87.0,47.5,52.9,70.8,31.8,61.6,51.6,29.2,9.5,25.4,37.4,0
2018-19,regular-season,-,82,100,38.8,86.9,44.7,51.8,57.8,26.3,50.2,52.4,42.2,12.5,36.6,34.0,0
2018-19,regular-season,-,82,100,38.5,86.8,44.4,50.3,66.7,28.2,57.9,48.8,33.3,10.3,28.9,35.6,0
2018-19,regular-season,-,81,100,40.1,85.5,46.9,53.9,60.5,28.1,51.7,54.2,39.5,12.0,33.8,35.6,0
2018-19,regular-season,-,82,100,38.0,84.4,45.0,50.8,65.8,28.1,55.6,50.5,34.2,9.9,28.9,34.2,0
2018-19,playoffs,-,4,100,37.5,96.8,38.8,44.4,65.6,26.5,63.5,41.7,34.4,11.0,33.3,33.1,0
2018-19,playoffs,-,5,100,38.4,91.2,42.1,48.1,62.7,27.4,57.2,47.9,37.3,11.0,34.0,32.4,0
2018-19,playoffs,-,16,100,39.4,90.4,43.6,50.1,63.7,27.6,57.6,47.9,36.3,11.8,32.8,36.0,0
2018-19,playoffs,-,14,100,39.9,90.3,44.2,49.5,69.2,30.4,62.5,48.6,30.8,9.6,27.8,34.4,0
2018-19,playoffs,-,6,100,39.8,89.0,44.8,51.2,64.4,28.3,57.3,49.4,35.6,11.5,31.7,36.3,0
2018-19,playoffs,-,15,100,39.8,88.4,45.0,52.3,56.9,27.0,50.3,53.6,43.1,12.8,38.1,33.6,0
2018-19,playoffs,-,5,100,34.6,86.4,40.0,45.5,58.6,25.2,50.6,49.8,41.4,9.4,35.8,26.3,0
2018-19,playoffs,-,22,100,41.1,86.1,47.7,54.8,62.0,28.9,53.4,54.2,38.0,12.2,32.7,37.2,0
2018-19,playoffs,-,5,100,37.8,86.0,44.0,50.0,63.5,27.4,54.6,50.2,36.5,10.4,31.4,33.1,0
2018-19,playoffs,-,12,100,39.4,85.8,46.0,51.5,66.9,30.0,57.3,52.3,33.1,9.4,28.4,33.1,0
2018-19,playoffs,-,7,100,39.4,85.1,46.3,50.3,76.7,32.7,65.3,50.1,23.3,6.7,19.9,33.8,0
2018-19,playoffs,-,24,100,37.6,84.7,44.4,51.5,59.4,25.7,50.3,51.2,40.6,11.9,34.4,34.6,0
2018-19,playoffs,-,9,100,35.7,84.1,42.4,49.1,60.8,24.3,51.1,47.6,39.2,11.3,33.0,34.3,0
2018-19,playoffs,-,11,100,37.2,83.8,44.4,53.7,49.0,21.6,41.1,52.4,51.0,15.6,42.7,36.6,0
2018-19,playoffs,-,4,100,33.5,83.5,40.1,46.1,64.4,23.5,53.8,43.7,35.6,10.0,29.8,33.6,0
2018-19,playoffs,-,5,100,32.2,83.0,38.8,45.1,58.1,21.8,48.2,45.2,41.9,10.4,34.8,29.9,0
2019-20,playoffs,-,4,100,36.3,91.3,39.7,48.2,49.6,20.8,45.3,45.9,50.4,15.5,46.0,33.7,0
2019-20,playoffs,-,6,100,42.2,89.2,47.3,54.9,57.9,28.7,51.7,55.5,42.1,13.5,37.5,36.0,0
2019-20,playoffs,-,5,100,37.2,88.6,42.0,50.5,55.1,22.2,48.8,45.5,44.9,15.0,39.8,37.7,0
2019-20,playoffs,-,11,100,39.1,88.5,44.2,52.5,54.5,24.4,48.2,50.8,45.5,14.6,40.3,36.3,0
2019-20,playoffs,-,5,100,37.6,88.2,42.6,49.2,65.3,26.0,57.6,45.1,34.7,11.6,30.6,37.9,0
2019-20,playoffs,-,10,100,39.9,86.8,46.0,53.5,57.6,26.8,50.0,53.6,42.4,13.1,36.8,35.6,0
2019-20,playoffs,-,13,100,40.9,86.4,47.4,54.4,62.0,28.9,53.5,53.9,38.0,12.1,32.9,36.8,0
2019-20,playoffs,-,12,100,37.4,85.7,43.7,53.6,45.5,20.5,39.0,52.6,54.5,16.9,46.7,36.3,0
2019-20,playoffs,-,7,100,36.7,85.4,43.0,50.0,57.2,24.7,48.9,50.6,42.8,12.0,36.6,32.8,0
2019-20,playoffs,-,17,100,38.6,84.9,45.4,52.7,57.1,26.2,48.5,53.9,42.9,12.4,36.4,34.1,0
2019-20,playoffs,-,4,100,33.3,84.3,39.5,44.2,64.1,25.3,54.0,46.8,35.9,8.0,30.3,26.4,0
2019-20,playoffs,-,21,100,40.5,83.0,48.8,56.0,59.2,28.4,49.1,57.8,40.8,12.1,33.9,35.6,0
2019-20,playoffs,-,19,100,38.8,82.5,47.1,54.5,60.8,26.6,50.1,53.0,39.2,12.3,32.4,37.9,0
2019-20,playoffs,-,7,100,39.9,81.9,48.7,58.3,54.5,24.1,44.6,54.2,45.5,15.7,37.3,42.1,0
2019-20,playoffs,-,21,100,37.4,81.4,46.0,53.7,56.8,24.9,46.2,53.8,43.2,12.6,35.2,35.7,0
2019-20,playoffs,-,4,100,36.5,80.3,45.5,53.0,60.1,24.5,48.3,50.8,39.9,12.0,32.0,37.5,0
