SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2015-16,Regular+Season,UTA,1610612762,Utah Jazz,Jusuf Nurkić,203994,30,2.1,17.1,0.24,0.5,0.0,0.0,0.0,0.0,17.7,80.6,0.0,0.0,16.1,14.9
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Jrue Holiday,201950,13,1.3,7.5,0.82,1.1,0.2,0.6,37.5,50.0,17.6,35.3,0.0,0.0,35.3,85.8
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,34,0.5,4.8,0.82,0.4,0.1,0.1,100,116.7,23.5,58.8,0.0,0.0,41.2,85.8
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,21,1.0,4.6,0.70,0.7,0.0,0.2,25.0,25.0,35.0,45.0,0.0,0.0,40.0,74.1
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Poole,1629673,23,0.9,5.7,0.67,0.6,0.1,0.2,40.0,60.0,23.8,52.4,4.8,0.0,33.3,68.8
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,38,0.6,4.9,0.67,0.4,0.1,0.2,50.0,58.3,23.8,47.6,0.0,0.0,38.1,68.8
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,CJ McCollum,203468,32,0.7,3.7,0.67,0.4,0.1,0.3,50.0,68.8,14.3,52.4,4.8,4.8,23.8,68.8
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,28,0.9,4.4,0.56,0.5,0.1,0.2,66.7,75.0,12.0,64.0,4.0,0.0,28.0,56.9
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Jonas Valančiūnas,202685,31,0.8,10.5,0.54,0.5,0.1,0.1,50.0,50.0,23.1,61.5,3.8,0.0,30.8,54.3
2015-16,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rudy Gobert,203497,37,1.1,11.7,0.35,0.4,0.0,0.1,50.0,50.0,32.5,62.5,0.0,0.0,25.0,30.2
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Cam Whitmore,1641715,18,0.6,6.2,1.18,0.7,0.3,0.4,62.5,62.5,18.2,18.2,9.1,9.1,54.5,98.2
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,28,0.5,10.5,0.93,0.5,0.1,0.1,100,100,35.7,42.9,0.0,0.0,57.1,91.7
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,24,0.7,3.5,0.77,0.5,0.2,0.3,66.7,66.7,29.4,35.3,5.9,0.0,41.2,82.2
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,35,0.5,2.6,0.77,0.4,0.0,0.1,50.0,50.0,41.2,47.1,5.9,0.0,41.2,82.2
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,15,1.3,9.1,0.68,0.9,0.2,0.3,75.0,75.0,21.1,57.9,5.3,0.0,36.8,71.9
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jake LaRavia,1631222,34,0.6,5.4,0.68,0.4,0.0,0.1,0.0,0.0,36.8,52.6,10.5,0.0,36.8,71.9
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,35,0.5,5.2,0.68,0.4,0.0,0.2,16.7,25.0,26.3,42.1,0.0,0.0,31.6,71.9
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,17,1.2,7.2,0.65,0.8,0.1,0.3,40.0,50.0,25.0,50.0,5.0,0.0,35.0,66.7
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,36,0.7,6.3,0.50,0.4,0.1,0.1,66.7,66.7,23.1,65.4,7.7,0.0,26.9,47.7
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Vucevic,202696,36,0.7,4.5,0.50,0.4,0.1,0.1,40.0,40.0,23.1,57.7,0.0,0.0,30.8,47.7
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,25,0.4,4.5,1.09,0.5,0.2,0.3,71.4,71.4,9.1,27.3,9.1,0.0,54.5,96.7
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,34,0.4,3.3,0.92,0.4,0.1,0.1,100,150.0,23.1,61.5,0.0,0.0,38.5,91.3
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,37,0.4,2.4,0.92,0.3,0.1,0.1,66.7,66.7,46.2,30.8,0.0,0.0,61.5,91.3
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,36,0.4,5.0,0.80,0.3,0.1,0.2,33.3,50.0,20.0,40.0,6.7,0.0,33.3,85.0
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,31,0.5,9.3,0.75,0.4,0.1,0.1,66.7,66.7,50.0,37.5,18.8,6.3,50.0,80.4
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,15,1.1,5.7,0.75,0.8,0.0,0.3,0.0,0.0,43.8,25.0,0.0,0.0,43.8,80.4
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,21,0.8,4.0,0.75,0.6,0.1,0.1,66.7,100,18.8,62.5,0.0,0.0,31.3,80.4
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Collin Gillespie,1631221,36,0.4,3.5,0.75,0.3,0.1,0.2,42.9,64.3,12.5,43.8,0.0,0.0,31.3,80.4
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Luke Kornet,1628436,27,0.7,10.4,0.67,0.4,0.0,0.0,0.0,0.0,44.4,50.0,0.0,0.0,44.4,68.8
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,27,0.8,3.6,0.57,0.4,0.0,0.1,25.0,37.5,23.8,57.1,0.0,0.0,28.6,59.6
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,32,0.7,5.9,0.52,0.4,0.1,0.2,50.0,50.0,26.1,47.8,8.7,0.0,26.1,51.3
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Brandon Miller,1641706,21,1.1,5.3,0.52,0.6,0.1,0.1,66.7,66.7,26.1,60.9,4.3,0.0,34.8,51.3
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,18,1.5,6.9,0.44,0.7,0.2,0.4,37.5,37.5,14.8,59.3,7.4,3.7,22.2,42.3
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,34,1.0,3.4,0.36,0.4,0.1,0.1,40.0,40.0,21.2,63.6,0.0,0.0,27.3,32.7
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,36,0.9,11.3,0.35,0.3,0.0,0.1,0.0,0.0,26.5,67.6,0.0,0.0,26.5,30.8
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,35,0.3,6.1,1.00,0.3,0.1,0.2,57.1,64.3,9.1,27.3,0.0,0.0,45.5,95.2
2015-16,Regular+Season,MIA,1610612748,Miami Heat,Simone Fontecchio,1631323,33,0.4,4.6,0.92,0.3,0.1,0.2,60.0,70.0,16.7,41.7,8.3,0.0,41.7,90.6
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,30,0.4,4.6,0.85,0.4,0.0,0.2,16.7,16.7,38.5,15.4,0.0,0.0,46.2,87.3
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,22,0.6,4.1,0.79,0.5,0.0,0.1,0.0,0.0,42.9,35.7,7.1,0.0,42.9,83.6
2015-16,Regular+Season,BOS,1610612738,Boston Celtics,Luka Garza,1630568,29,0.5,9.1,0.73,0.4,0.0,0.0,0.0,0.0,40.0,53.3,6.7,0.0,40.0,78.5
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Isaac Okoro,1630171,30,0.5,6.2,0.73,0.4,0.1,0.1,100,100,26.7,66.7,6.7,6.7,33.3,78.5
2015-16,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,24,0.7,26.6,0.65,0.5,0.0,0.0,100,100,52.9,41.2,0.0,0.0,47.1,66.2
2015-16,Regular+Season,DET,1610612765,Detroit Pistons,Daniss Jenkins,1642450,28,0.6,6.9,0.65,0.4,0.0,0.0,0.0,0.0,47.1,52.9,5.9,0.0,35.3,66.2
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Mark Williams,1631109,31,0.7,7.2,0.52,0.4,0.1,0.2,80.0,80.0,9.5,66.7,4.8,0.0,28.6,51.8
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,20,1.2,6.9,0.48,0.6,0.1,0.2,66.7,83.3,17.4,69.6,0.0,0.0,26.1,44.9
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Myles Turner,1626167,36,0.8,6.7,0.39,0.3,0.0,0.1,25.0,25.0,28.6,57.1,3.6,0.0,28.6,35.5
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Dyson Daniels,1630700,39,0.7,5.6,0.38,0.3,0.1,0.2,71.4,71.4,3.4,72.4,0.0,0.0,20.7,33.3
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Cameron Johnson,1629661,26,0.5,4.5,0.83,0.4,0.1,0.2,50.0,50.0,33.3,33.3,8.3,0.0,50.0,86.5
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Saddiq Bey,1630180,32,0.4,2.6,0.83,0.3,0.0,0.1,33.3,33.3,41.7,33.3,16.7,0.0,50.0,86.5
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,23,0.6,6.2,0.71,0.4,0.1,0.2,50.0,62.5,21.4,50.0,0.0,0.0,35.7,75.6
2015-16,Regular+Season,UTA,1610612762,Utah Jazz,Walter Clayton Jr.,1642383,32,0.4,5.8,0.71,0.3,0.0,0.1,25.0,37.5,28.6,42.9,0.0,0.0,35.7,75.6
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,35,0.4,4.7,0.67,0.3,0.0,0.0,100,100,26.7,66.7,0.0,0.0,33.3,68.8
