SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2016-17,Playoffs,MEM,Memphis Grizzlies,6,6.7,7.0,0.72,4.8,2.2,6.3,34.2,35.5,5.0,2.5,5.0,2.5,35.0,6.7
2016-17,Playoffs,POR,Portland Trail Blazers,4,3.8,3.3,0.67,2.5,1.0,2.5,40.0,45.0,6.7,26.7,6.7,0.0,33.3,0.0
2017-18,Pre+Season,UTA,Utah Jazz,5,9.8,8.8,1.31,12.8,4.6,7.2,63.9,69.4,24.5,4.1,24.5,2.0,65.3,90.6
2017-18,Pre+Season,IND,Indiana Pacers,4,12.8,11.7,1.22,15.5,5.8,9.3,62.2,67.6,15.7,11.8,15.7,0.0,58.8,87.5
2017-18,Pre+Season,SAC,Sacramento Kings,6,9.0,8.6,1.02,9.2,4.0,8.0,50.0,55.2,1.9,9.3,1.9,0.0,46.3,46.9
2017-18,Pre+Season,ORL,Orlando Magic,6,8.7,7.8,1.04,9.0,3.7,7.7,47.8,55.4,5.8,7.7,5.8,1.9,46.2,56.3
2017-18,Pre+Season,LAC,LA Clippers,5,8.4,7.4,1.17,9.8,4.0,7.4,54.1,58.1,14.3,2.4,11.9,4.8,57.1,75.0
2017-18,Pre+Season,DEN,Denver Nuggets,5,9.2,8.0,1.04,9.6,3.8,7.6,50.0,53.9,13.0,6.5,13.0,2.2,52.2,59.4
2017-18,Pre+Season,DAL,Dallas Mavericks,5,10.0,9.3,0.96,9.6,3.6,8.6,41.9,52.3,4.0,10.0,4.0,0.0,40.0,28.1
2017-18,Pre+Season,LAL,Los Angeles Lakers,6,6.5,5.8,1.18,7.7,3.0,4.7,64.3,69.6,12.8,15.4,12.8,0.0,59.0,81.3
2017-18,Pre+Season,CHI,Chicago Bulls,6,6.3,5.7,1.18,7.5,3.2,5.3,59.4,65.6,7.9,10.5,7.9,2.6,55.3,84.4
2017-18,Pre+Season,HOU,Houston Rockets,5,7.4,6.9,1.11,8.2,3.0,6.6,45.5,53.0,10.8,0.0,8.1,0.0,51.4,68.8
2017-18,Pre+Season,DET,Detroit Pistons,5,7.2,6.6,1.03,7.4,3.2,6.2,51.6,54.8,8.3,5.6,5.6,0.0,50.0,50.0
2017-18,Pre+Season,NYK,New York Knicks,5,7.4,6.5,1.00,7.4,3.0,6.4,46.9,48.4,13.5,5.4,13.5,5.4,48.6,35.7
2017-18,Pre+Season,PHX,Phoenix Suns,4,6.0,5.5,1.42,8.5,3.3,4.5,72.2,77.8,20.8,8.3,16.7,4.2,70.8,100
2017-18,Pre+Season,MIL,Milwaukee Bucks,4,6.0,5.6,1.38,8.3,3.3,4.8,68.4,71.1,25.0,4.2,20.8,8.3,70.8,93.8
2017-18,Pre+Season,BKN,Brooklyn Nets,4,7.0,5.9,1.18,8.3,2.5,5.0,50.0,62.5,17.9,10.7,7.1,0.0,53.6,78.1
2017-18,Pre+Season,WAS,Washington Wizards,5,7.6,6.8,0.87,6.6,2.6,5.6,46.4,50.0,15.8,15.8,15.8,5.3,42.1,15.6
2017-18,Pre+Season,ATL,Atlanta Hawks,5,7.8,6.9,0.85,6.6,2.6,5.6,46.4,48.2,12.8,12.8,15.4,0.0,43.6,9.4
2017-18,Pre+Season,MIA,Miami Heat,6,6.8,6.0,0.78,5.3,2.3,5.7,41.2,42.6,9.8,7.3,9.8,0.0,39.0,3.1
2017-18,Pre+Season,OKC,Oklahoma City Thunder,4,7.0,6.5,1.11,7.8,2.3,5.8,39.1,47.8,17.9,0.0,14.3,0.0,50.0,65.6
2017-18,Pre+Season,MEM,Memphis Grizzlies,5,6.2,5.4,1.00,6.2,2.4,5.0,48.0,50.0,12.9,6.5,12.9,0.0,51.6,35.7
2017-18,Pre+Season,TOR,Toronto Raptors,5,6.6,5.9,0.94,6.2,2.8,5.2,53.8,57.7,6.1,18.2,6.1,3.0,42.4,25.0
2017-18,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,2,13.5,11.7,1.11,15.0,5.5,11.5,47.8,56.5,11.1,3.7,11.1,0.0,48.1,71.9
2017-18,Pre+Season,SAS,San Antonio Spurs,5,6.4,6.1,0.94,6.0,2.2,4.8,45.8,52.1,12.5,12.5,9.4,0.0,43.8,21.9
2017-18,Pre+Season,MIN,Minnesota Timberwolves,3,7.0,6.0,1.38,9.7,3.7,6.0,61.1,66.7,14.3,4.8,14.3,4.8,61.9,96.9
2017-18,Pre+Season,CHA,Charlotte Hornets,4,8.5,7.5,0.85,7.3,3.0,6.0,50.0,50.0,17.6,14.7,14.7,2.9,44.1,12.5
2017-18,Pre+Season,POR,Portland Trail Blazers,4,6.8,6.2,1.04,7.0,2.3,5.0,45.0,50.0,14.8,11.1,14.8,0.0,48.1,53.1
2017-18,Pre+Season,BOS,Boston Celtics,4,8.8,7.8,0.80,7.0,2.3,7.3,31.0,39.7,11.4,8.6,11.4,2.9,34.3,6.3
2017-18,Pre+Season,CLE,Cleveland Cavaliers,5,6.2,5.5,0.87,5.4,2.2,4.6,47.8,52.2,6.5,19.4,3.2,0.0,41.9,18.8
2017-18,Pre+Season,PHI,Philadelphia 76ers,5,4.8,4.1,1.08,5.2,2.0,3.6,55.6,63.9,8.3,16.7,8.3,0.0,50.0,62.5
2017-18,Pre+Season,GSW,Golden State Warriors,4,5.0,4.3,1.00,5.0,2.3,3.8,60.0,66.7,0.0,25.0,0.0,0.0,45.0,35.7
2017-18,Pre+Season,NOP,New Orleans Pelicans,4,4.3,3.8,1.00,4.3,1.5,3.8,40.0,43.3,17.6,0.0,17.6,5.9,47.1,35.7
2017-18,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,1,11.0,10.1,1.00,11.0,5.0,9.0,55.6,55.6,9.1,18.2,9.1,9.1,45.5,35.7
2017-18,Pre+Season,SAC,Sacramento Kings,1,8.0,7.2,1.00,8.0,3.0,8.0,37.5,50.0,0.0,0.0,0.0,0.0,37.5,0.0
2017-18,Pre+Season,Shanghai Sharks,Shanghai Sharks,1,4.0,3.7,1.75,7.0,2.0,3.0,66.7,83.3,25.0,0.0,25.0,0.0,75.0,0.0
2017-18,Pre+Season,Brisbane Bullets,Brisbane Bullets,1,12.0,9.9,0.58,7.0,3.0,10.0,30.0,35.0,0.0,16.7,0.0,0.0,25.0,0.0
2017-18,Pre+Season,Melbourne United,Melbourne United,1,4.0,3.7,0.50,2.0,0.0,2.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0
2017-18,Regular+Season,IND,Indiana Pacers,82,12.4,11.5,0.99,12.3,4.9,10.3,48.0,51.3,10.9,9.1,10.5,3.1,47.0,13.8
2017-18,Regular+Season,HOU,Houston Rockets,82,8.9,8.3,1.11,9.9,4.0,7.4,54.6,58.3,14.9,6.8,14.8,4.8,53.4,75.9
2017-18,Regular+Season,NYK,New York Knicks,82,9.0,8.2,1.08,9.7,4.0,7.6,53.1,57.1,9.1,9.2,8.8,2.4,50.9,48.3
2017-18,Regular+Season,CHI,Chicago Bulls,82,8.9,8.1,1.06,9.5,3.8,7.8,48.7,53.5,9.1,5.7,8.7,1.8,49.5,31.0
2017-18,Regular+Season,BKN,Brooklyn Nets,82,8.7,7.9,1.08,9.5,3.6,7.1,50.3,54.4,14.0,7.1,14.1,3.4,51.8,58.6
2017-18,Regular+Season,ATL,Atlanta Hawks,82,8.3,7.7,1.08,9.0,3.7,7.1,52.2,56.2,9.9,8.0,8.9,2.8,51.0,44.8
2017-18,Regular+Season,TOR,Toronto Raptors,82,8.0,7.3,1.12,9.0,3.7,6.7,55.6,58.7,11.5,8.4,11.0,3.8,53.9,79.3
2017-18,Regular+Season,OKC,Oklahoma City Thunder,82,7.8,7.0,1.14,8.9,3.4,6.2,54.3,58.6,16.0,7.4,15.0,3.1,55.4,82.8
2017-18,Regular+Season,MEM,Memphis Grizzlies,82,8.5,7.9,1.05,8.9,3.6,7.2,49.8,54.3,9.4,7.9,8.9,2.3,49.4,27.6
2017-18,Regular+Season,DAL,Dallas Mavericks,82,7.6,7.2,1.15,8.7,3.5,6.7,52.5,58.2,8.8,4.3,8.3,1.6,53.0,86.2
2017-18,Regular+Season,MIN,Minnesota Timberwolves,82,7.8,7.2,1.10,8.6,3.2,6.2,51.2,54.6,16.3,7.8,15.5,3.9,52.7,72.4
2017-18,Regular+Season,SAS,San Antonio Spurs,82,7.7,7.2,1.09,8.5,3.5,6.8,51.3,54.2,10.4,4.4,10.1,3.3,52.2,62.1
2017-18,Regular+Season,POR,Portland Trail Blazers,82,8.1,7.4,1.02,8.3,3.4,6.8,50.4,54.0,10.4,9.2,10.1,3.6,48.8,24.1
2017-18,Regular+Season,LAC,LA Clippers,82,6.2,5.6,1.27,7.9,3.1,5.1,61.2,66.0,15.7,5.7,14.9,3.9,60.1,100
2017-18,Regular+Season,SAC,Sacramento Kings,82,7.9,7.4,0.97,7.6,3.3,6.9,47.5,49.6,8.7,5.6,8.2,1.4,47.6,3.4
2017-18,Regular+Season,NOP,New Orleans Pelicans,82,6.5,5.8,1.16,7.6,2.9,5.5,53.1,57.3,13.5,5.8,12.4,3.2,54.9,89.7
2017-18,Regular+Season,BOS,Boston Celtics,82,7.0,6.6,1.07,7.5,3.1,6.0,51.0,55.4,8.7,8.3,8.7,2.1,49.7,37.9
2017-18,Regular+Season,DEN,Denver Nuggets,82,6.8,6.2,1.07,7.3,3.0,5.7,52.1,58.2,8.1,9.9,7.9,2.3,48.6,41.4
2017-18,Regular+Season,MIA,Miami Heat,82,6.7,6.2,1.08,7.2,2.9,5.5,52.7,57.0,13.0,8.6,12.3,3.7,51.5,51.7
2017-18,Regular+Season,UTA,Utah Jazz,82,6.5,6.1,1.10,7.1,2.7,5.0,53.9,55.6,18.9,8.6,18.2,5.3,54.6,65.5
2017-18,Regular+Season,ORL,Orlando Magic,82,7.0,6.5,1.00,7.0,2.8,6.1,44.9,51.1,8.5,5.7,8.5,1.6,45.2,17.2
2017-18,Regular+Season,WAS,Washington Wizards,82,7.2,6.6,0.98,7.0,2.8,5.9,48.0,52.1,10.0,11.2,9.3,2.5,46.4,10.3
2017-18,Regular+Season,LAL,Los Angeles Lakers,82,6.5,5.7,1.07,6.9,2.7,5.2,51.0,56.5,12.6,9.2,12.1,3.0,49.8,34.5
2017-18,Regular+Season,CHA,Charlotte Hornets,82,6.6,6.0,1.02,6.7,2.5,5.3,47.8,52.9,14.4,8.0,13.3,3.1,48.0,20.7
2017-18,Regular+Season,CLE,Cleveland Cavaliers,82,5.6,5.2,1.17,6.5,2.6,4.9,53.0,58.7,10.5,5.7,10.0,3.1,53.3,93.1
2017-18,Regular+Season,MIL,Milwaukee Bucks,82,5.2,4.9,1.18,6.1,2.5,4.3,56.9,61.6,12.0,6.4,12.0,1.6,56.2,96.6
2017-18,Regular+Season,PHX,Phoenix Suns,82,5.1,4.5,1.08,5.5,2.0,4.1,50.3,54.2,16.3,7.2,15.9,3.8,52.4,55.2
2017-18,Regular+Season,GSW,Golden State Warriors,82,4.8,4.4,1.10,5.3,2.1,3.7,56.3,59.5,12.4,12.4,11.9,1.8,53.7,69.0
2017-18,Regular+Season,DET,Detroit Pistons,82,4.5,4.1,0.97,4.3,1.8,3.9,45.4,49.4,10.1,5.2,10.4,2.5,46.0,0.0
2017-18,Regular+Season,PHI,Philadelphia 76ers,82,4.3,3.8,0.97,4.2,1.6,3.6,45.6,50.7,10.5,8.2,8.2,2.0,45.0,6.9
2017-18,Playoffs,BOS,Boston Celtics,19,5.5,5.3,1.27,7.0,2.7,4.6,59.8,65.5,11.4,8.6,7.6,2.9,58.1,85.7
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,5.0,4.8,1.13,6.0,2.3,4.0,57.3,62.9,11.8,9.1,10.9,1.8,52.7,53.3
2017-18,Playoffs,GSW,Golden State Warriors,21,4.2,3.9,1.19,5.0,2.0,3.5,58.1,61.5,11.4,6.8,10.2,2.3,58.0,66.7
2017-18,Playoffs,HOU,Houston Rockets,17,6.6,6.3,0.89,6.0,2.4,5.5,43.6,47.9,12.4,6.2,11.5,1.8,43.4,13.3
2017-18,Playoffs,NOP,New Orleans Pelicans,9,7.0,6.3,1.46,10.0,4.2,6.1,69.1,71.8,14.3,1.6,14.3,3.2,69.8,100
2017-18,Playoffs,IND,Indiana Pacers,7,8.6,8.5,1.27,11.0,4.6,7.3,62.7,66.7,11.7,10.0,13.3,8.3,56.7,85.7
2017-18,Playoffs,TOR,Toronto Raptors,10,7.6,7.2,0.92,7.0,3.1,6.1,50.8,52.5,5.3,15.8,5.3,1.3,44.7,26.7
2017-18,Playoffs,UTA,Utah Jazz,11,5.2,4.8,1.18,6.0,2.4,3.5,68.4,68.4,26.3,10.5,26.3,3.5,61.4,60.0
2017-18,Playoffs,WAS,Washington Wizards,6,6.7,6.2,1.13,8.0,3.2,6.0,52.8,54.2,10.0,2.5,10.0,2.5,55.0,46.7
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,7.7,7.0,0.94,7.0,3.5,6.7,52.5,52.5,6.5,8.7,6.5,2.2,47.8,33.3
2017-18,Playoffs,MIL,Milwaukee Bucks,7,4.9,4.9,1.21,6.0,2.0,3.4,58.3,66.7,17.6,8.8,20.6,0.0,58.8,73.3
2017-18,Playoffs,PHI,Philadelphia 76ers,10,3.8,3.3,0.97,4.0,1.4,3.3,42.4,50.0,7.9,7.9,7.9,2.6,42.1,40.0
2017-18,Playoffs,SAS,San Antonio Spurs,5,5.0,4.8,1.36,7.0,2.2,3.8,57.9,65.8,20.0,4.0,20.0,0.0,64.0,93.3
2017-18,Playoffs,MIA,Miami Heat,5,7.6,6.8,0.82,6.0,2.4,5.2,46.2,50.0,15.8,18.4,13.2,2.6,39.5,6.7
2017-18,Playoffs,POR,Portland Trail Blazers,4,8.0,7.1,0.72,6.0,1.8,5.5,31.8,34.1,15.6,15.6,15.6,0.0,37.5,0.0
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,2.2,2.1,0.91,2.0,0.6,1.8,33.3,33.3,27.3,0.0,27.3,9.1,45.5,20.0
2018-19,Pre+Season,SAC,Sacramento Kings,5,9.4,8.0,1.25,11.8,5.2,8.8,59.1,61.4,10.6,0.0,8.5,4.3,61.7,75.0
2018-19,Pre+Season,CHA,Charlotte Hornets,5,8.0,7.0,1.35,10.8,3.8,6.4,59.4,65.6,20.0,8.0,20.0,7.5,60.0,93.8
2018-19,Pre+Season,MIA,Miami Heat,6,9.0,7.3,0.93,8.3,3.2,7.5,42.2,46.7,13.0,7.0,11.1,3.7,42.6,34.4
2018-19,Pre+Season,POR,Portland Trail Blazers,5,7.6,6.8,1.29,9.8,3.8,6.2,61.3,66.1,10.5,8.0,7.9,0.0,60.5,81.3
2018-19,Pre+Season,PHX,Phoenix Suns,5,6.4,5.8,1.34,8.6,3.0,4.4,68.2,68.2,28.1,6.0,18.8,3.1,68.8,90.6
2018-19,Pre+Season,LAL,Los Angeles Lakers,6,6.2,5.1,1.14,7.0,2.7,4.5,59.3,63.0,16.2,14.0,13.5,2.7,54.1,62.5
2018-19,Pre+Season,LAC,LA Clippers,4,7.8,6.7,1.32,10.3,4.5,7.3,62.1,63.8,9.7,3.0,9.7,6.5,61.3,87.5
2018-19,Pre+Season,DEN,Denver Nuggets,5,7.0,6.1,1.14,8.0,3.6,6.0,60.0,61.7,11.4,11.0,11.4,8.6,54.3,65.6
2018-19,Pre+Season,WAS,Washington Wizards,5,7.4,6.3,1.00,7.4,2.6,5.2,50.0,53.8,16.2,22.0,13.5,8.1,43.2,43.8
2018-19,Pre+Season,TOR,Toronto Raptors,4,9.5,7.9,0.92,8.8,2.8,8.0,34.4,37.5,13.2,3.0,10.5,0.0,42.1,31.3
2018-19,Pre+Season,HOU,Houston Rockets,4,7.3,6.3,1.17,8.5,3.3,5.8,56.5,60.9,13.8,10.0,10.3,3.4,55.2,68.8
2018-19,Pre+Season,GSW,Golden State Warriors,5,6.4,5.4,1.06,6.8,2.4,4.8,50.0,56.3,25.0,6.0,21.9,6.3,50.0,46.9
2018-19,Pre+Season,MIN,Minnesota Timberwolves,4,8.5,7.0,0.97,8.3,2.8,6.8,40.7,44.4,23.5,6.0,23.5,8.8,44.1,40.6
2018-19,Pre+Season,OKC,Oklahoma City Thunder,3,9.7,7.4,1.07,10.3,4.0,8.3,48.0,58.0,3.4,10.0,3.4,0.0,44.8,50.0
2018-19,Pre+Season,BKN,Brooklyn Nets,4,8.3,7.0,0.94,7.8,3.0,6.5,46.2,48.1,15.2,6.0,15.2,0.0,45.5,37.5
2018-19,Pre+Season,UTA,Utah Jazz,4,5.8,4.9,1.30,7.5,3.8,5.3,71.4,71.4,0.0,9.0,0.0,0.0,65.2,84.4
2018-19,Pre+Season,ORL,Orlando Magic,3,7.7,6.8,1.26,9.7,4.3,6.7,65.0,67.5,4.3,9.0,4.3,0.0,60.9,78.1
2018-19,Pre+Season,DAL,Dallas Mavericks,4,6.5,5.7,1.08,7.0,3.0,5.8,52.2,54.3,7.7,4.0,3.8,0.0,53.8,53.1
2018-19,Pre+Season,MIL,Milwaukee Bucks,3,7.3,5.9,1.18,8.7,3.3,6.0,55.6,58.3,22.7,0.0,18.2,4.5,59.1,71.9
2018-19,Pre+Season,CLE,Cleveland Cavaliers,4,7.3,6.4,0.90,6.5,3.0,6.0,50.0,50.0,6.9,14.0,6.9,3.4,44.8,28.1
2018-19,Pre+Season,IND,Indiana Pacers,4,11.5,9.5,0.54,6.3,2.8,10.3,26.8,26.8,8.7,4.0,8.7,2.2,30.4,3.1
2018-19,Pre+Season,BOS,Boston Celtics,4,4.8,4.1,1.10,5.3,2.3,3.5,64.3,67.9,5.3,21.0,5.3,0.0,52.6,56.3
2018-19,Pre+Season,CHI,Chicago Bulls,5,6.6,5.7,0.64,4.2,1.6,5.4,29.6,31.5,6.1,12.0,6.1,0.0,30.3,9.4
2018-19,Pre+Season,ATL,Atlanta Hawks,4,6.5,5.6,0.77,5.0,2.0,5.3,38.1,40.5,11.5,12.0,11.5,3.8,38.5,19.4
2018-19,Pre+Season,DET,Detroit Pistons,3,5.3,4.5,1.13,6.0,2.0,4.0,50.0,54.2,25.0,6.0,25.0,6.3,56.3,59.4
2018-19,Pre+Season,MEM,Memphis Grizzlies,5,5.4,4.8,0.67,3.6,1.2,4.0,30.0,32.5,14.8,11.0,14.8,0.0,37.0,12.5
2018-19,Pre+Season,NYK,New York Knicks,5,3.8,3.1,0.90,3.4,1.0,2.6,38.5,46.2,31.6,5.0,26.3,5.3,42.1,25.0
2018-19,Pre+Season,NOP,New Orleans Pelicans,3,3.3,2.7,1.60,5.3,2.0,2.3,85.7,85.7,30.0,10.0,30.0,10.0,80.0,100
2018-19,Pre+Season,PHI,Philadelphia 76ers,4,2.5,2.1,1.50,3.8,1.3,2.0,62.5,81.3,20.0,10.0,20.0,10.0,60.0,96.9
2018-19,Pre+Season,SAC,Sacramento Kings,1,6.0,5.3,1.67,10.0,4.0,6.0,66.7,83.3,0.0,0.0,0.0,0.0,66.7,0.0
2018-19,Pre+Season,New Zealand Breakers,New Zealand Breakers,1,13.0,11.8,0.77,10.0,4.0,11.0,36.4,36.4,7.7,8.0,0.0,0.0,38.5,19.4
2018-19,Pre+Season,SAS,San Antonio Spurs,2,5.5,4.9,0.73,4.0,2.0,4.0,50.0,50.0,0.0,27.0,0.0,0.0,36.4,15.6
2018-19,Pre+Season,Melbourne United,Melbourne United,2,6.5,5.9,0.61,4.0,2.0,6.0,33.3,33.3,0.0,8.0,0.0,0.0,30.8,6.3
2018-19,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,1,7.0,6.2,1.00,7.0,2.0,6.0,33.3,41.7,14.3,0.0,14.3,0.0,42.9,0.0
2018-19,Pre+Season,Beijing Ducks,Beijing Ducks,1,9.0,8.7,0.56,5.0,1.0,7.0,14.3,21.4,11.1,11.0,11.1,0.0,22.2,0.0
2018-19,Pre+Season,Perth Wildcats,Perth Wildcats,2,7.5,6.7,0.33,2.5,1.0,6.5,15.4,19.2,0.0,13.0,0.0,0.0,13.3,0.0
2018-19,Regular+Season,IND,Indiana Pacers,82,11.0,10.1,1.03,11.3,4.7,9.4,49.5,52.8,10.4,7.3,10.1,3.2,49.0,10.3
2018-19,Regular+Season,LAC,LA Clippers,82,7.9,6.9,1.21,9.5,3.8,6.3,60.1,63.5,15.7,7.9,14.7,4.0,59.1,96.6
2018-19,Regular+Season,CHI,Chicago Bulls,82,8.4,7.7,1.10,9.3,3.7,7.4,49.5,54.6,9.5,5.6,9.0,2.7,50.1,48.3
2018-19,Regular+Season,ATL,Atlanta Hawks,81,7.8,6.6,1.18,9.2,3.5,6.4,55.3,60.1,16.6,5.2,16.6,3.8,56.2,89.7
2018-19,Regular+Season,BOS,Boston Celtics,82,7.5,6.7,1.18,8.9,3.5,6.6,53.6,61.0,7.8,6.2,7.8,2.3,52.7,86.2
2018-19,Regular+Season,TOR,Toronto Raptors,82,8.1,7.3,1.07,8.7,3.5,6.7,52.6,54.8,11.8,7.3,11.1,1.6,53.0,34.5
2018-19,Regular+Season,UTA,Utah Jazz,82,7.2,6.4,1.22,8.7,3.3,5.4,61.8,62.9,22.6,7.0,21.4,4.9,62.1,100
2018-19,Regular+Season,MIN,Minnesota Timberwolves,82,7.4,6.4,1.18,8.7,3.3,6.3,53.0,61.3,9.6,7.1,9.0,2.3,52.1,82.8
2018-19,Regular+Season,MEM,Memphis Grizzlies,82,7.9,7.3,1.03,8.1,3.1,6.6,47.3,51.9,12.2,6.5,11.2,2.3,48.8,13.8
2018-19,Regular+Season,MIA,Miami Heat,82,6.9,6.2,1.16,8.0,3.3,5.7,57.7,61.3,14.4,7.9,13.7,5.3,55.5,75.9
2018-19,Regular+Season,BKN,Brooklyn Nets,82,7.5,6.6,1.05,7.9,3.1,5.7,54.3,55.9,15.9,10.0,15.2,1.9,53.6,24.1
2018-19,Regular+Season,CHA,Charlotte Hornets,82,7.4,6.7,1.04,7.8,2.8,5.9,47.9,53.5,15.4,9.3,14.9,3.4,48.9,17.2
2018-19,Regular+Season,HOU,Houston Rockets,82,7.0,6.3,1.11,7.7,3.2,5.8,54.8,58.5,11.8,6.8,11.4,2.5,54.0,62.1
2018-19,Regular+Season,SAC,Sacramento Kings,82,7.1,6.2,1.07,7.7,3.3,6.1,53.4,56.2,10.6,5.8,9.6,2.4,53.1,37.9
2018-19,Regular+Season,LAL,Los Angeles Lakers,82,6.8,5.9,1.13,7.6,3.0,5.5,54.9,59.0,13.8,8.5,13.5,4.1,54.0,69.0
2018-19,Regular+Season,POR,Portland Trail Blazers,82,6.3,5.6,1.17,7.4,2.8,5.2,54.4,58.3,16.2,5.6,15.8,3.3,56.8,79.3
2018-19,Regular+Season,WAS,Washington Wizards,82,6.8,6.0,1.08,7.4,2.8,5.8,48.4,55.2,10.9,6.6,10.4,2.7,48.9,41.4
2018-19,Regular+Season,DAL,Dallas Mavericks,82,6.1,5.5,1.21,7.4,2.8,5.0,56.5,61.1,15.8,6.4,15.0,4.2,56.9,93.1
2018-19,Regular+Season,NOP,New Orleans Pelicans,82,6.5,5.5,1.14,7.4,3.0,5.5,54.6,57.0,13.2,5.3,12.8,3.8,55.3,72.4
2018-19,Regular+Season,OKC,Oklahoma City Thunder,81,7.2,6.1,1.02,7.4,3.1,6.4,48.3,52.0,9.9,4.3,9.7,2.0,49.4,3.4
2018-19,Regular+Season,ORL,Orlando Magic,82,6.5,5.9,1.11,7.2,2.9,5.6,51.3,55.7,10.3,6.0,10.3,2.8,51.9,58.6
2018-19,Regular+Season,PHX,Phoenix Suns,82,6.3,5.6,1.09,6.9,2.9,5.3,54.3,55.5,12.8,6.6,12.2,2.7,54.5,44.8
2018-19,Regular+Season,DEN,Denver Nuggets,82,6.6,5.9,1.03,6.8,2.8,5.8,48.2,53.7,7.5,7.5,7.2,2.0,46.9,6.9
2018-19,Regular+Season,SAS,San Antonio Spurs,82,6.2,5.6,1.05,6.5,2.7,5.2,51.5,53.3,10.5,6.7,10.3,2.2,51.7,27.6
2018-19,Regular+Season,NYK,New York Knicks,82,5.8,5.1,1.10,6.4,2.5,4.9,50.6,56.1,11.9,5.7,10.8,3.0,51.5,55.2
2018-19,Regular+Season,MIL,Milwaukee Bucks,82,5.6,4.9,1.13,6.3,2.5,4.8,51.9,57.1,12.6,5.6,11.7,3.9,52.1,65.5
2018-19,Regular+Season,DET,Detroit Pistons,82,5.4,4.8,1.05,5.6,2.1,4.3,48.9,54.3,14.3,8.4,13.8,2.0,49.2,20.7
2018-19,Regular+Season,CLE,Cleveland Cavaliers,82,5.2,4.8,1.06,5.5,2.3,4.4,51.4,54.7,10.0,7.2,9.1,1.9,51.2,31.0
2018-19,Regular+Season,PHI,Philadelphia 76ers,82,4.0,3.5,1.10,4.4,1.7,3.4,48.9,56.6,9.4,7.9,8.2,2.4,48.6,51.7
2018-19,Regular+Season,GSW,Golden State Warriors,82,4.1,3.7,0.93,3.9,1.4,3.3,42.1,47.4,12.1,9.1,11.2,1.8,43.2,0.0
2018-19,Playoffs,TOR,Toronto Raptors,24,6.9,6.5,1.05,7.3,2.9,5.9,49.6,53.9,9.7,7.3,9.7,2.4,49.1,66.7
2018-19,Playoffs,DEN,Denver Nuggets,14,8.2,7.4,1.17,9.6,3.6,7.1,50.0,56.5,12.2,3.5,11.3,2.6,53.0,80.0
2018-19,Playoffs,POR,Portland Trail Blazers,16,6.1,5.3,0.99,6.0,2.3,4.9,46.8,50.6,11.3,9.3,11.3,2.1,46.4,40.0
2018-19,Playoffs,MIL,Milwaukee Bucks,15,5.5,4.9,1.04,5.7,2.2,4.5,48.5,52.2,12.0,8.4,10.8,2.4,48.2,60.0
2018-19,Playoffs,HOU,Houston Rockets,11,6.5,6.0,0.96,6.3,2.5,5.2,47.4,53.5,13.9,8.3,13.9,1.4,47.2,26.7
2018-19,Playoffs,BOS,Boston Celtics,9,6.9,6.3,1.08,7.4,2.9,5.9,49.1,59.4,4.8,9.7,4.8,0.0,45.2,73.3
2018-19,Playoffs,LAC,LA Clippers,6,7.3,6.4,1.50,11.0,4.7,6.7,70.0,72.5,13.6,0.0,13.6,4.5,72.7,100
2018-19,Playoffs,GSW,Golden State Warriors,22,3.2,2.9,0.87,2.8,1.2,2.5,46.4,49.1,8.5,12.7,8.5,0.0,43.7,6.7
2018-19,Playoffs,SAS,San Antonio Spurs,7,7.0,6.7,1.18,8.3,3.6,6.1,58.1,60.5,8.2,6.1,6.1,2.0,57.1,86.7
2018-19,Playoffs,BKN,Brooklyn Nets,5,10.4,8.9,0.96,10.0,3.8,8.0,47.5,48.8,17.3,7.7,17.3,1.9,50.0,33.3
2018-19,Playoffs,PHI,Philadelphia 76ers,12,4.6,4.1,0.85,3.9,1.6,3.8,42.2,45.6,9.1,12.7,9.1,3.6,38.2,0.0
2018-19,Playoffs,UTA,Utah Jazz,5,6.2,5.5,1.42,8.8,3.8,5.2,73.1,76.9,16.1,6.5,12.9,6.5,67.7,93.3
2018-19,Playoffs,DET,Detroit Pistons,4,11.0,9.6,1.00,11.0,4.0,9.0,44.4,48.6,15.9,4.5,13.6,2.3,50.0,46.7
2018-19,Playoffs,IND,Indiana Pacers,4,11.8,11.4,0.89,10.5,4.0,9.5,42.1,42.1,17.0,6.4,17.0,4.3,44.7,20.0
2018-19,Playoffs,OKC,Oklahoma City Thunder,5,6.8,6.1,1.03,7.0,3.4,6.2,54.8,56.5,0.0,8.8,0.0,0.0,50.0,53.3
