SEASON,SEASON_TYPE,TEAM_ABB,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2024-25,regular-season,-,77,3.2,1.5,2.8,52.8,53.0,3.0,1.5,2.7,55.0,0.1,0.0,0.1,9.1,0
2024-25,regular-season,-,72,3.1,1.7,2.8,59.1,60.1,3.0,1.6,2.7,60.3,0.2,0.1,0.2,38.5,0
2024-25,regular-season,-,75,3.3,1.6,2.8,56.5,57.3,3.1,1.6,2.7,57.2,0.1,0.1,0.1,40.0,0
2024-25,regular-season,-,76,3.2,1.8,2.8,64.9,66.2,3.0,1.8,2.7,65.8,0.2,0.1,0.1,50.0,0
2024-25,regular-season,-,75,3.2,1.6,2.8,55.8,56.7,3.1,1.5,2.7,56.3,0.1,0.1,0.1,44.4,0
2024-25,regular-season,-,76,3.1,1.7,2.8,60.4,61.5,2.9,1.6,2.6,61.8,0.2,0.1,0.2,38.5,0
2024-25,regular-season,-,78,3.1,1.6,2.7,60.1,60.5,3.0,1.6,2.6,61.4,0.1,0.0,0.1,25.0,0
2024-25,regular-season,-,74,2.9,1.6,2.7,58.8,59.7,2.8,1.5,2.6,58.6,0.1,0.1,0.1,66.7,0
2024-25,regular-season,-,77,3.0,1.6,2.7,60.1,61.9,2.8,1.5,2.5,61.2,0.2,0.1,0.2,47.1,0
2024-25,regular-season,-,71,3.0,1.6,2.6,59.7,61.1,2.7,1.5,2.4,62.8,0.3,0.1,0.2,30.0,0
2024-25,regular-season,-,70,2.7,1.4,2.4,59.0,60.5,2.4,1.4,2.2,60.9,0.2,0.1,0.2,37.5,0
2024-25,regular-season,-,71,2.6,1.3,2.3,56.6,57.1,2.5,1.3,2.2,57.7,0.1,0.0,0.1,28.6,0
2024-25,regular-season,-,67,2.4,1.2,2.0,59.5,61.7,2.3,1.1,1.9,59.2,0.2,0.1,0.1,63.6,0
2024-25,playoffs,-,5,4.4,2.8,3.8,73.7,76.3,4.1,2.6,3.6,72.2,0.2,0.2,0.2,100,0
2024-25,playoffs,-,6,3.8,1.7,3.3,50.0,52.5,3.6,1.5,3.2,47.4,0.2,0.2,0.2,100,0
2024-25,playoffs,-,7,3.9,2.0,3.3,60.9,60.9,3.7,2.0,3.1,63.6,0.2,0.0,0.1,0.0,0
2024-25,playoffs,-,7,3.6,1.7,3.1,54.5,59.1,3.0,1.4,2.6,55.6,0.7,0.3,0.6,50.0,0
2024-25,playoffs,-,11,3.6,1.8,3.0,61.1,63.9,3.3,1.7,2.8,60.6,0.3,0.2,0.3,66.7,0
2024-25,playoffs,-,11,3.5,1.4,3.0,48.5,48.5,3.4,1.4,2.9,50.0,0.1,0.0,0.1,0.0,0
2024-25,playoffs,-,17,3.3,1.7,2.8,60.8,60.8,3.1,1.7,2.7,64.6,0.2,0.0,0.2,0.0,0
2024-25,playoffs,-,3,2.9,1.8,2.8,63.6,63.6,2.6,1.8,2.5,70.0,0.3,0.0,0.3,0.0,0
2024-25,playoffs,-,13,3.1,1.8,2.7,65.8,65.8,3.0,1.8,2.6,67.6,0.1,0.0,0.1,0.0,0
2024-25,playoffs,-,20,3.0,1.6,2.6,61.7,62.5,2.9,1.6,2.5,63.2,0.2,0.0,0.1,33.3,0
2024-25,playoffs,-,20,3.0,1.6,2.6,61.7,62.5,2.9,1.6,2.5,63.2,0.2,0.0,0.1,33.3,0
2024-25,playoffs,-,4,2.6,2.0,2.3,88.9,94.4,2.3,1.8,2.0,87.5,0.3,0.3,0.3,100,0
2024-25,playoffs,-,5,2.8,1.2,2.2,54.5,59.1,2.6,1.0,2.0,50.0,0.3,0.2,0.2,100,0
2024-25,playoffs,-,14,2.5,1.4,2.1,67.7,67.7,2.4,1.4,2.0,70.0,0.1,0.0,0.1,0.0,0
2024-25,playoffs,-,9,2.3,1.6,1.9,82.4,82.4,2.3,1.6,1.9,82.4,0.0,0.0,0.0,-,0
2024-25,playoffs,-,3,0.9,0.0,0.8,0.0,0.0,0.7,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0
2024-25,play-in,-,1,7.0,3.0,6.0,50.0,58.3,5.8,2.0,5.0,40.0,1.2,1.0,1.0,100,0
2024-25,play-in,-,2,4.2,2.5,4.0,62.5,62.5,4.2,2.5,4.0,62.5,0.0,0.0,0.0,-,0
2024-25,play-in,-,1,4.8,1.0,4.0,25.0,25.0,3.6,1.0,3.0,33.3,1.2,0.0,1.0,0.0,0
2024-25,play-in,-,2,3.5,2.5,3.0,83.3,83.3,3.5,2.5,3.0,83.3,0.0,0.0,0.0,-,0
2024-25,play-in,-,2,2.7,2.5,2.5,100,100,2.7,2.5,2.5,100,0.0,0.0,0.0,-,0
2024-25,play-in,-,1,2.4,1.0,2.0,50.0,50.0,2.4,1.0,2.0,50.0,0.0,0.0,0.0,-,0
2024-25,play-in,-,2,2.2,1.0,2.0,50.0,62.5,1.1,0.5,1.0,50.0,1.1,0.5,1.0,50.0,0
2024-25,play-in,-,1,1.2,1.0,1.0,100,100,1.2,1.0,1.0,100,0.0,0.0,0.0,-,0
2024-25,ist,-,5,5.4,2.2,4.7,46.4,46.4,5.4,2.2,4.7,46.4,0.0,0.0,0.0,-,0
2024-25,ist,-,4,4.8,3.0,4.0,75.0,75.0,4.5,3.0,3.8,80.0,0.3,0.0,0.3,0.0,0
2024-25,ist,-,4,3.8,2.3,3.5,64.3,67.9,3.5,2.0,3.3,61.5,0.3,0.3,0.3,100,0
2024-25,ist,-,3,3.5,2.3,3.3,69.2,73.1,3.3,2.0,3.0,66.7,0.3,0.3,0.3,100,0
2024-25,ist,-,3,3.8,1.5,3.3,46.2,46.2,3.8,1.5,3.3,46.2,0.0,0.0,0.0,-,0
2024-25,ist,-,4,3.4,2.4,3.0,80.0,80.0,3.2,2.4,2.8,85.7,0.2,0.0,0.2,0.0,0
2024-25,ist,-,4,3.6,2.0,3.0,66.7,70.8,3.3,1.8,2.8,63.6,0.3,0.3,0.3,100,0
2024-25,ist,-,3,3.2,1.3,3.0,41.7,41.7,3.2,1.3,3.0,41.7,0.0,0.0,0.0,-,0
2024-25,ist,-,4,3.2,1.6,2.8,57.1,60.7,2.9,1.4,2.6,53.8,0.2,0.2,0.2,100,0
2024-25,ist,-,4,3.0,1.8,2.8,63.6,63.6,3.0,1.8,2.8,63.6,0.0,0.0,0.0,-,0
2024-25,ist,-,4,2.9,1.5,2.8,54.5,54.5,2.9,1.5,2.8,54.5,0.0,0.0,0.0,-,0
2024-25,ist,-,3,2.9,1.3,2.8,45.5,45.5,2.4,1.3,2.3,55.6,0.5,0.0,0.5,0.0,0
2024-25,ist,-,5,3.0,1.5,2.7,56.3,59.4,2.4,1.3,2.2,61.5,0.6,0.2,0.5,33.3,0
2024-25,ist,-,5,2.8,1.2,2.6,46.2,53.8,2.4,0.8,2.2,36.4,0.4,0.4,0.4,100,0
2024-25,ist,-,4,2.8,1.5,2.5,60.0,60.0,2.5,1.5,2.3,66.7,0.3,0.0,0.3,0.0,0
2024-25,ist,-,4,2.7,1.0,2.5,40.0,40.0,2.4,1.0,2.3,44.4,0.3,0.0,0.3,0.0,0
2024-25,ist,-,4,3.0,1.0,2.5,40.0,40.0,2.7,1.0,2.3,44.4,0.3,0.0,0.3,0.0,0
2024-25,ist,-,2,2.8,1.0,2.5,40.0,40.0,2.2,1.0,2.0,50.0,0.6,0.0,0.5,0.0,0
2024-25,ist,-,3,2.9,0.3,2.5,10.0,10.0,2.9,0.3,2.5,10.0,0.0,0.0,0.0,-,0
2024-25,ist,-,3,2.6,1.8,2.3,77.8,83.3,2.3,1.5,2.0,75.0,0.3,0.3,0.3,100,0
2024-25,ist,-,3,2.6,1.0,2.3,44.4,44.4,2.3,1.0,2.0,50.0,0.3,0.0,0.3,0.0,0
2024-25,ist,-,4,2.5,1.5,2.0,75.0,81.3,2.2,1.3,1.8,71.4,0.3,0.3,0.3,100,0
2024-25,ist,-,3,2.2,1.5,2.0,75.0,75.0,2.2,1.5,2.0,75.0,0.0,0.0,0.0,-,0
2024-25,ist,-,6,2.2,1.2,2.0,58.3,58.3,2.2,1.2,2.0,58.3,0.0,0.0,0.0,-,0
2024-25,ist,-,4,2.1,0.8,2.0,37.5,37.5,1.8,0.8,1.8,42.9,0.3,0.0,0.3,0.0,0
2024-25,ist,-,4,2.3,1.2,1.8,63.6,68.2,1.9,1.0,1.5,66.7,0.4,0.2,0.3,50.0,0
2024-25,ist,-,4,1.9,1.3,1.8,71.4,78.6,1.6,1.0,1.5,66.7,0.3,0.3,0.3,100,0
2024-25,ist,-,3,1.9,1.3,1.8,71.4,78.6,1.6,1.0,1.5,66.7,0.3,0.3,0.3,100,0
2024-25,ist,-,3,1.2,0.8,1.0,75.0,75.0,1.2,0.8,1.0,75.0,0.0,0.0,0.0,-,0
2024-25,ist,-,4,1.3,0.4,1.0,40.0,40.0,1.3,0.4,1.0,40.0,0.0,0.0,0.0,-,0
2025-26,regular-season,-,34,4.2,2.2,3.8,57.1,57.9,4.0,2.1,3.7,57.8,0.2,0.1,0.1,40.0,0
2025-26,regular-season,-,29,4.3,2.1,3.6,57.5,58.0,4.0,2.1,3.4,60.4,0.3,0.0,0.2,14.3,0
2025-26,regular-season,-,34,3.7,2.1,3.5,61.0,61.8,3.6,2.1,3.3,62.4,0.2,0.1,0.2,33.3,0
2025-26,regular-season,-,31,3.8,2.0,3.4,60.0,62.6,3.5,1.9,3.1,60.0,0.3,0.2,0.3,60.0,0
2025-26,regular-season,-,34,3.8,2.0,3.4,58.3,60.0,3.5,1.9,3.1,59.4,0.3,0.1,0.3,44.4,0
2025-26,regular-season,-,30,3.5,2.1,3.3,62.4,63.3,3.4,2.0,3.2,62.9,0.1,0.1,0.1,50.0,0
2025-26,regular-season,-,33,3.8,2.0,3.3,59.6,61.9,3.6,1.8,3.1,58.8,0.2,0.1,0.2,71.4,0
2025-26,regular-season,-,30,3.6,1.8,3.3,54.8,55.3,3.3,1.8,3.0,58.3,0.3,0.0,0.3,12.5,0
2025-26,regular-season,-,30,3.4,1.7,3.2,51.5,53.4,3.1,1.5,3.0,51.6,0.3,0.1,0.3,50.0,0
2025-26,regular-season,-,32,3.5,1.6,3.1,50.0,50.5,3.2,1.6,2.9,53.7,0.3,0.0,0.3,11.1,0
2025-26,regular-season,-,31,3.5,1.7,3.1,55.9,56.4,3.3,1.7,2.9,58.9,0.2,0.0,0.2,14.3,0
2025-26,regular-season,-,30,3.5,1.8,3.0,59.0,60.5,3.2,1.7,2.8,60.2,0.2,0.1,0.2,42.9,0
2025-26,regular-season,-,33,3.3,2.0,3.0,65.7,67.2,3.2,1.9,2.9,65.3,0.1,0.1,0.1,75.0,0
2025-26,regular-season,-,34,3.4,1.7,3.0,55.2,55.2,3.2,1.7,2.9,57.4,0.1,0.0,0.1,0.0,0
2025-26,regular-season,-,29,3.4,1.7,2.9,59.8,60.3,3.2,1.7,2.7,62.5,0.2,0.0,0.2,16.7,0
2025-26,regular-season,-,28,3.4,1.9,2.9,64.2,64.7,3.3,1.8,2.8,64.5,0.1,0.0,0.1,50.0,0
2025-26,regular-season,-,31,3.1,1.8,2.9,60.9,60.9,2.9,1.8,2.8,63.6,0.1,0.0,0.1,0.0,0
2025-26,regular-season,-,30,3.3,1.8,2.9,64.0,64.6,3.0,1.8,2.6,68.3,0.3,0.0,0.2,14.3,0
2025-26,regular-season,-,33,3.3,1.4,2.9,48.5,49.0,3.2,1.4,2.7,49.5,0.1,0.0,0.1,25.0,0
2025-26,regular-season,-,27,3.1,1.7,2.8,59.1,60.2,2.8,1.6,2.5,63.1,0.3,0.1,0.3,22.2,0
2025-26,regular-season,-,31,3.2,1.4,2.8,51.1,51.1,3.1,1.4,2.7,52.2,0.1,0.0,0.1,0.0,0
2025-26,regular-season,-,29,3.2,1.8,2.7,64.7,65.3,3.0,1.7,2.5,68.4,0.2,0.0,0.2,16.7,0
2025-26,regular-season,-,30,3.2,1.4,2.7,51.1,51.7,3.0,1.4,2.6,52.9,0.2,0.0,0.1,20.0,0
2025-26,regular-season,-,28,3.0,2.0,2.7,74.2,74.7,2.9,2.0,2.6,74.7,0.1,0.0,0.1,50.0,0
2025-26,regular-season,-,31,3.0,1.7,2.7,62.8,63.8,2.8,1.6,2.6,63.3,0.1,0.1,0.1,50.0,0
2025-26,regular-season,-,29,2.9,1.5,2.6,57.8,59.4,2.7,1.4,2.5,58.3,0.2,0.1,0.2,50.0,0
2025-26,regular-season,-,30,2.8,1.6,2.5,62.2,62.2,2.8,1.6,2.5,62.2,0.0,0.0,0.0,-,0
2025-26,regular-season,-,29,2.7,1.3,2.5,51.2,53.0,2.5,1.2,2.3,51.3,0.2,0.1,0.2,50.0,0
2025-26,regular-season,-,30,2.7,1.4,2.4,58.0,59.9,2.5,1.3,2.2,57.9,0.2,0.1,0.1,60.0,0
2025-26,regular-season,-,28,2.4,1.4,2.1,66.7,66.7,2.3,1.4,2.0,70.6,0.1,0.0,0.1,0.0,0
2025-26,ist,-,4,5.3,2.8,4.8,57.9,60.5,5.0,2.5,4.5,55.6,0.3,0.3,0.3,100,0
2025-26,ist,-,4,4.7,1.8,4.5,38.9,38.9,4.7,1.8,4.5,38.9,0.0,0.0,0.0,-,0
2025-26,ist,-,4,5.1,2.0,4.4,45.5,45.5,4.9,2.0,4.2,47.6,0.2,0.0,0.2,0.0,0
2025-26,ist,-,4,4.8,2.5,4.3,58.8,61.8,4.5,2.3,4.0,56.3,0.3,0.3,0.3,100,0
2025-26,ist,-,4,4.7,2.8,4.0,68.8,68.8,4.4,2.8,3.8,73.3,0.3,0.0,0.3,0.0,0
2025-26,ist,-,4,4.3,2.3,4.0,56.3,59.4,3.7,2.0,3.5,57.1,0.5,0.3,0.5,50.0,0
2025-26,ist,-,4,4.5,2.3,4.0,56.3,56.3,4.5,2.3,4.0,56.3,0.0,0.0,0.0,-,0
2025-26,ist,-,6,4.5,2.0,4.0,50.0,50.0,4.5,2.0,4.0,50.0,0.0,0.0,0.0,-,0
2025-26,ist,-,5,4.3,2.0,3.8,52.6,52.6,4.1,2.0,3.6,55.6,0.2,0.0,0.2,0.0,0
2025-26,ist,-,4,3.8,2.3,3.8,60.0,60.0,3.8,2.3,3.8,60.0,0.0,0.0,0.0,-,0
2025-26,ist,-,4,4.0,1.8,3.8,46.7,46.7,3.8,1.8,3.5,50.0,0.3,0.0,0.3,0.0,0
2025-26,ist,-,4,3.8,2.0,3.5,57.1,57.1,3.5,2.0,3.3,61.5,0.3,0.0,0.3,0.0,0
2025-26,ist,-,6,3.9,1.2,3.3,35.0,35.0,3.7,1.2,3.2,36.8,0.2,0.0,0.2,0.0,0
2025-26,ist,-,3,3.9,2.3,3.3,69.2,73.1,3.6,2.0,3.0,66.7,0.3,0.3,0.3,100,0
2025-26,ist,-,4,3.9,2.0,3.3,61.5,61.5,3.6,2.0,3.0,66.7,0.3,0.0,0.3,0.0,0
2025-26,ist,-,4,3.7,2.0,3.3,61.5,61.5,3.7,2.0,3.3,61.5,0.0,0.0,0.0,-,0
2025-26,ist,-,4,3.4,2.0,3.0,66.7,66.7,3.4,2.0,3.0,66.7,0.0,0.0,0.0,-,0
2025-26,ist,-,3,3.4,2.0,3.0,66.7,66.7,3.4,2.0,3.0,66.7,0.0,0.0,0.0,-,0
2025-26,ist,-,5,3.5,1.6,3.0,53.3,53.3,3.5,1.6,3.0,53.3,0.0,0.0,0.0,-,0
2025-26,ist,-,4,3.4,1.5,3.0,50.0,50.0,3.1,1.5,2.8,54.5,0.3,0.0,0.3,0.0,0
2025-26,ist,-,4,3.1,2.0,2.8,72.7,72.7,3.1,2.0,2.8,72.7,0.0,0.0,0.0,-,0
2025-26,ist,-,4,2.7,1.8,2.5,70.0,70.0,2.7,1.8,2.5,70.0,0.0,0.0,0.0,-,0
2025-26,ist,-,4,2.9,1.0,2.5,40.0,45.0,2.3,0.8,2.0,37.5,0.6,0.3,0.5,50.0,0
2025-26,ist,-,4,2.7,0.8,2.3,35.7,35.7,2.5,0.8,2.2,38.5,0.2,0.0,0.2,0.0,0
2025-26,ist,-,4,2.4,1.0,2.3,44.4,44.4,2.4,1.0,2.3,44.4,0.0,0.0,0.0,-,0
2025-26,ist,-,4,2.6,1.0,2.3,44.4,44.4,2.6,1.0,2.3,44.4,0.0,0.0,0.0,-,0
2025-26,ist,-,6,2.5,1.2,2.2,53.8,53.8,2.1,1.2,1.8,63.6,0.4,0.0,0.3,0.0,0
2025-26,ist,-,3,2.2,1.3,2.0,62.5,68.8,1.6,1.0,1.5,66.7,0.5,0.3,0.5,50.0,0
2025-26,ist,-,3,1.8,1.0,1.7,60.0,60.0,1.8,1.0,1.7,60.0,0.0,0.0,0.0,-,0
2025-26,ist,-,2,1.4,1.0,1.3,80.0,80.0,1.4,1.0,1.3,80.0,0.0,0.0,0.0,-,0
