SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSS
2019-20,Regular+Season,Reggie Bullock Jr.,203493,NYK,29,29,9,20,23.6,103.8,109.6,-5.8,8.7,2.21,14.4,1.8,8.2,4.9,6.5,48.4,50.2,15.3,100.02,5.8,1428
2019-20,Regular+Season,Robert Williams III,1629057,BOS,22,29,19,10,13.4,115.1,109.0,6.1,9.9,1.29,18.0,10.3,20.9,15.8,14.0,72.7,72.8,13.5,102.18,13.8,819
2019-20,Regular+Season,Chandler Hutchison,1628990,CHI,24,28,8,20,18.8,97.0,108.9,-11.9,7.7,0.96,9.9,3.2,18.0,10.1,10.3,49.1,52.1,18.3,105.15,8.6,1151
2019-20,Regular+Season,Chris Chiozza,1629185,BKN,24,28,14,14,14.3,107.8,98.5,9.3,29.5,2.59,32.3,2.0,10.2,5.9,12.5,48.9,49.9,17.5,105.29,9.5,884
2019-20,Regular+Season,Ed Davis,202334,UTA,31,28,16,12,10.8,95.2,110.4,-15.2,6.2,0.92,15.6,10.7,23.4,16.8,16.9,47.8,48.9,9.2,99.65,5.9,624
2019-20,Regular+Season,Luke Kennard,1628379,DET,24,28,11,17,32.9,109.2,111.3,-2.1,18.8,2.67,21.7,1.0,9.5,5.4,8.1,54.8,58.9,19.3,98.61,9.8,1902
2019-20,Regular+Season,Malcolm Miller,1626259,TOR,27,28,24,4,5.8,119.0,103.2,15.9,8.2,2.75,22.9,1.3,7.7,4.7,8.3,55.2,53.8,9.0,103.76,3.5,352
2019-20,Regular+Season,T.J. Leaf,1628388,IND,23,28,16,12,7.9,97.8,97.5,0.2,5.7,1.13,8.2,9.4,17.4,13.6,7.3,44.8,45.1,18.0,106.37,9.2,495
2019-20,Regular+Season,Anžejs Pasečņiks,1628394,WAS,24,27,9,18,16.2,109.6,109.4,0.2,5.8,0.75,9.9,8.6,15.3,11.7,13.2,52.6,55.1,15.1,104.65,5.7,950
2019-20,Regular+Season,Caleb Swanigan,1628403,POR,23,27,12,15,10.7,108.0,114.5,-6.5,13.8,0.84,25.4,9.9,24.8,17.6,30.3,59.6,59.7,13.2,104.23,5.4,624
2019-20,Regular+Season,Tim Frazier,204025,DET,29,27,9,18,13.1,100.5,107.4,-6.9,39.1,2.58,39.6,2.4,7.1,4.7,15.3,41.5,46.4,17.1,100.04,6.8,738
2019-20,Regular+Season,Derrick Walton Jr.,1628476,DET,25,26,15,11,9.6,103.7,104.6,-0.9,15.5,5.40,36.0,0.7,5.4,3.0,6.7,59.0,61.7,7.9,103.71,5.8,535
2019-20,Regular+Season,Tyson Chandler,2199,HOU,37,26,15,11,8.4,109.7,104.1,5.7,3.7,0.75,15.8,9.7,17.2,13.3,21.1,77.8,71.7,5.7,107.95,6.1,494
2019-20,Regular+Season,Brandon Knight,202688,DET,28,25,4,21,18.5,108.8,116.4,-7.6,21.6,1.82,23.8,0.9,9.3,4.7,13.1,48.8,50.3,20.7,98.80,5.2,953
2019-20,Regular+Season,Michael Kidd-Gilchrist,203077,DAL,26,25,12,13,11.2,103.5,99.3,4.2,7.7,0.88,13.7,4.5,16.9,10.7,15.7,37.1,41.6,13.4,98.24,4.0,568
2019-20,Regular+Season,Stanley Johnson,1626169,TOR,24,25,19,6,6.0,101.5,96.7,4.8,20.0,1.33,19.8,4.1,16.5,10.5,14.9,43.2,45.4,21.4,105.79,8.5,328
2019-20,Regular+Season,Allonzo Trier,1629019,NYK,24,24,2,22,12.1,100.0,111.1,-11.1,16.4,1.27,15.9,1.8,7.8,4.6,12.5,57.1,62.0,20.8,102.19,9.2,618
2019-20,Regular+Season,Courtney Lee,201584,DAL,34,24,15,9,14.4,116.8,110.1,6.7,4.4,1.09,11.2,1.9,7.0,4.4,10.3,61.6,62.9,11.6,101.35,5.2,725
2019-20,Regular+Season,DeMarre Carroll,201960,HOU,33,24,10,14,12.1,105.5,105.5,0.0,11.6,1.47,19.5,4.2,13.8,9.3,13.3,43.9,51.5,14.8,104.90,5.9,632
2019-20,Regular+Season,Norvel Pelle,203658,PHI,27,24,12,12,9.7,101.2,116.9,-15.7,4.9,0.44,9.9,8.1,22.0,14.9,22.2,52.1,52.6,13.1,100.67,4.7,487
2019-20,Regular+Season,Zion Williamson,1629627,NOP,19,24,11,13,27.8,112.0,106.9,5.1,11.9,0.85,9.1,9.2,11.4,10.4,10.8,59.2,61.6,29.1,107.01,14.1,1483
2019-20,Regular+Season,Isaiah Hartenstein,1628392,HOU,22,23,16,7,11.6,113.3,104.6,8.7,9.5,1.13,16.1,10.7,20.0,15.6,14.3,65.7,67.4,14.4,105.37,11.8,579
2019-20,Regular+Season,Jake Layman,1627774,MIN,26,23,11,12,22.0,106.6,104.6,2.0,4.1,0.63,6.5,3.0,7.5,5.2,10.4,52.0,54.4,16.5,109.70,5.9,1154
2019-20,Regular+Season,Ante Zizic,1627790,CLE,23,22,4,18,10.0,114.2,112.9,1.3,3.8,0.60,6.3,8.4,21.1,14.9,10.5,56.9,59.7,16.8,101.71,10.1,471
2019-20,Regular+Season,Cristiano Felicio,1626245,CHI,27,22,6,16,17.5,111.1,118.8,-7.7,5.3,0.89,16.3,14.4,13.9,14.2,18.4,63.0,67.1,8.8,99.68,6.7,803
2019-20,Regular+Season,Drew Eubanks,1629234,SAS,23,22,13,9,12.4,101.5,112.5,-11.0,8.9,0.71,12.9,9.9,20.3,15.1,18.1,64.9,68.2,15.0,107.21,10.4,606
2019-20,Regular+Season,Josh Jackson,1628367,MEM,23,22,10,12,17.3,108.7,106.2,2.5,12.5,1.25,14.5,2.7,12.8,7.8,11.6,51.3,54.7,21.4,105.89,9.2,843
2019-20,Regular+Season,Nicolas Batum,201587,CHA,31,22,6,16,23.0,108.6,111.9,-3.3,17.3,3.00,38.2,4.9,14.6,9.7,12.7,43.2,46.3,9.3,97.67,6.8,1021
2019-20,Regular+Season,Vincent Poirier,1629738,BOS,26,22,18,4,5.9,99.7,106.1,-6.5,8.8,1.00,14.5,9.0,19.5,14.4,14.5,48.6,52.5,14.1,108.38,7.7,293
2019-20,Regular+Season,Andre Iguodala,2738,MIA,36,21,10,11,19.9,106.9,108.8,-1.9,18.1,1.96,29.8,4.0,13.2,8.8,15.2,51.1,50.7,12.1,103.94,7.4,902
2019-20,Regular+Season,Juwan Morgan,1629752,UTA,23,21,12,9,6.4,112.3,100.3,12.0,5.3,1.00,15.0,7.0,12.8,10.0,15.0,63.5,64.8,10.1,105.13,6.1,292
2019-20,Regular+Season,Rodney Hood,203918,POR,27,21,8,13,29.5,112.3,111.6,0.6,6.8,1.68,13.6,1.5,9.2,5.4,8.1,60.8,62.5,13.7,103.31,7.4,1330
2019-20,Regular+Season,David Nwaba,1628021,HOU,27,20,8,12,13.4,102.1,94.9,7.2,4.6,1.00,8.0,2.7,10.9,7.1,8.0,60.6,62.7,13.9,104.69,9.8,582
2019-20,Regular+Season,Kevon Looney,1626172,GSW,24,20,6,14,13.1,92.6,110.9,-18.3,12.0,1.67,17.5,9.8,15.1,12.3,10.5,37.3,40.3,14.7,103.12,5.6,564
2019-20,Regular+Season,Kyrie Irving,202681,BKN,28,20,8,12,32.9,112.7,113.1,-0.4,33.1,2.46,20.0,3.2,12.0,7.5,8.1,54.6,59.5,31.8,104.28,16.4,1429
2019-20,Regular+Season,Rayjon Tucker,1629730,UTA,22,20,12,8,8.1,106.3,113.3,-6.9,4.3,0.63,7.6,1.7,11.3,6.1,12.1,50.0,58.4,15.2,103.31,6.8,348
2019-20,Regular+Season,Thanasis Antetokounmpo,203648,MIL,27,20,16,4,6.4,97.0,103.8,-6.8,17.4,1.25,18.3,8.5,8.1,8.3,14.6,50.0,49.6,20.2,109.71,6.2,296
2019-20,Regular+Season,Evan Turner,202323,MIN,31,19,3,16,13.2,92.2,103.6,-11.4,23.5,1.46,27.9,2.8,10.7,6.7,19.1,37.3,42.4,15.4,107.37,6.2,562
2019-20,Regular+Season,John Konchar,1629723,MEM,24,19,9,10,9.5,109.7,104.8,4.9,16.1,3.14,33.3,9.3,15.2,12.2,10.6,71.6,71.3,9.7,101.51,13.1,391
2019-20,Regular+Season,Melvin Frazier Jr.,1628982,ORL,23,19,6,13,6.6,96.7,111.7,-15.0,3.9,0.60,6.8,1.4,6.7,3.8,11.4,55.9,55.9,12.9,104.44,5.4,275
2019-20,Regular+Season,Oshae Brissett,1629052,TOR,22,19,15,4,7.1,108.1,96.5,11.6,7.4,1.00,12.7,6.3,10.9,8.7,12.7,40.3,45.8,14.5,100.75,4.2,284
2019-20,Regular+Season,Victor Oladipo,203506,IND,28,19,11,8,27.8,105.0,106.1,-1.1,15.9,1.19,14.9,1.7,11.6,6.9,12.5,46.1,50.6,25.9,101.47,8.6,1120
2019-20,Regular+Season,Al-Farouq Aminu,202329,ORL,29,18,7,11,21.1,94.7,100.1,-5.4,8.8,1.24,15.2,5.3,15.8,10.2,12.3,34.3,39.5,12.7,100.15,6.3,797
2019-20,Regular+Season,Amile Jefferson,1628518,ORL,27,18,5,13,4.1,96.9,88.4,8.5,7.8,1.33,14.3,11.2,16.3,13.6,10.7,35.7,37.2,12.9,101.71,5.1,160
2019-20,Regular+Season,Amir Coffey,1629599,LAC,23,18,11,7,8.8,104.1,104.6,-0.5,13.9,1.75,17.3,2.5,6.6,4.7,9.9,48.1,49.3,17.4,104.61,4.7,345
2019-20,Regular+Season,Blake Griffin,201933,DET,31,18,8,10,28.5,109.3,111.9,-2.6,18.4,1.48,15.1,3.2,12.8,7.9,10.3,40.6,47.6,27.7,98.24,8.4,1049
2019-20,Regular+Season,Caleb Martin,1628997,CHA,24,18,6,12,17.6,103.2,102.4,0.8,12.2,1.53,17.4,3.0,8.6,5.8,11.4,56.0,59.5,15.2,95.85,7.7,633
2019-20,Regular+Season,Chimezie Metu,1629002,SAS,23,18,8,10,5.8,100.4,107.2,-6.7,16.4,1.00,14.7,10.3,18.6,14.4,14.7,57.1,60.8,21.8,103.04,15.7,229
2019-20,Regular+Season,Garrison Mathews,1629726,WAS,23,18,8,10,12.6,111.8,104.7,7.1,6.3,1.25,11.6,2.5,7.5,5.0,9.3,59.8,69.1,13.7,103.85,7.8,492
2019-20,Regular+Season,Yuta Watanabe,1629139,MEM,25,18,9,9,5.8,103.1,99.1,4.0,6.6,2.50,11.1,5.9,11.8,8.7,4.4,48.5,48.0,14.9,103.31,7.0,226
2019-20,Regular+Season,Alize Johnson,1628993,IND,24,17,10,7,6.9,107.3,98.4,8.9,7.5,1.00,14.9,12.2,24.1,18.2,14.9,46.6,50.9,13.3,105.60,9.8,260
2019-20,Regular+Season,Keldon Johnson,1629640,SAS,20,17,8,9,17.7,114.7,103.4,11.3,6.6,1.15,10.9,3.3,14.6,9.2,9.5,66.9,71.1,16.4,108.34,11.2,674
2019-20,Regular+Season,Ryan Broekhoff,1629151,PHI,29,17,10,7,10.6,115.5,113.4,2.1,8.3,1.83,13.9,2.5,20.2,11.2,7.6,54.2,56.8,15.5,103.40,8.4,388
2019-20,Regular+Season,Dragan Bender,1627733,GSW,22,16,10,6,17.8,105.9,104.8,1.1,14.2,1.33,19.0,6.0,18.3,12.6,14.3,52.7,54.5,18.0,103.13,7.9,608
2019-20,Regular+Season,Jalen McDaniels,1629667,CHA,22,16,7,9,18.3,105.3,108.8,-3.6,6.9,1.18,12.9,5.0,17.2,11.0,10.9,53.6,57.4,13.1,96.06,7.5,586
2019-20,Regular+Season,Jaylen Nowell,1629669,MIN,20,15,2,13,10.1,99.7,98.5,1.2,19.4,6.33,23.2,1.6,6.5,3.8,3.7,38.7,47.1,16.5,107.46,8.0,342
2019-20,Regular+Season,Johnathan Williams,1629140,WAS,25,15,7,8,12.0,101.3,112.9,-11.6,6.4,1.60,15.1,11.9,21.5,16.5,9.4,55.9,56.6,10.0,99.86,10.3,376
2019-20,Regular+Season,Nic Claxton,1629651,BKN,21,15,5,10,12.5,94.1,109.7,-15.6,14.2,1.78,19.5,9.0,11.2,10.1,11.0,57.3,57.7,14.4,105.20,9.2,408
2019-20,Regular+Season,Alen Smailagic,1629346,GSW,19,14,1,13,9.9,106.3,109.2,-3.0,13.3,1.18,18.1,7.7,11.0,9.5,15.3,53.8,61.0,17.5,104.89,8.9,304
2019-20,Regular+Season,Otto Porter Jr.,203490,CHI,27,14,5,9,23.6,110.2,107.0,3.2,11.3,2.27,13.4,3.6,10.8,7.0,5.9,52.9,55.0,20.1,102.09,9.5,705
2019-20,Regular+Season,Tyrone Wallace,1627820,ATL,26,14,3,11,11.5,93.9,102.3,-8.3,12.3,1.30,17.3,1.6,12.3,6.5,13.3,33.0,38.9,15.4,104.30,3.2,347
2019-20,Regular+Season,Vlatko Čančar,1628427,DEN,23,14,7,7,3.2,104.1,110.1,-6.0,8.6,1.00,13.0,10.9,11.9,11.4,13.0,43.3,50.7,17.7,103.57,5.2,97
2019-20,Regular+Season,DaQuan Jeffries,1629610,SAC,22,13,4,9,10.9,112.9,109.8,3.0,6.0,3.50,13.5,2.1,10.5,6.3,3.8,56.3,58.6,12.9,109.70,5.6,319
2019-20,Regular+Season,Iman Shumpert,202697,BKN,30,13,9,4,18.5,97.2,106.2,-9.0,7.8,1.20,13.5,3.5,9.2,6.4,11.2,39.1,40.3,13.4,99.83,3.9,497
2019-20,Regular+Season,Jaylen Hoard,1629658,POR,21,13,7,6,7.9,112.1,109.1,3.0,5.4,1.00,8.9,11.1,15.8,13.3,8.9,46.9,50.4,15.3,103.22,8.8,223
2019-20,Regular+Season,Johnathan Motley,1628405,LAC,25,13,8,5,3.2,111.1,105.4,5.7,30.8,1.60,25.8,7.7,18.9,13.2,16.1,76.7,77.4,23.5,106.16,17.2,90
2019-20,Regular+Season,Juan Toscano-Anderson,1629308,GSW,27,13,3,10,20.9,99.5,111.5,-12.0,14.4,1.63,24.3,3.1,16.3,9.3,15.0,52.4,52.9,12.5,100.55,7.4,565
2019-20,Regular+Season,Marvin Bagley III,1628963,SAC,21,13,2,11,25.7,102.0,114.6,-12.6,5.0,0.56,4.8,8.2,20.1,14.0,8.7,47.9,51.2,24.8,101.48,9.7,706
2019-20,Regular+Season,Michael Frazier II,1626187,HOU,26,13,7,6,11.1,94.2,110.2,-16.0,2.1,0.40,4.7,0.6,6.7,3.3,11.6,31.0,38.4,11.5,109.73,-2.4,328
2019-20,Regular+Season,Tyler Cook,1629076,DEN,22,13,3,10,4.2,107.9,117.6,-9.8,3.1,0.33,5.0,10.3,14.8,12.5,15.0,66.7,74.1,15.0,103.42,10.1,114
2019-20,Regular+Season,Dean Wade,1629731,CLE,23,12,1,11,6.0,107.0,113.5,-6.5,3.9,0.67,11.1,3.8,21.3,12.3,16.7,76.9,74.4,9.1,105.19,8.9,157
2019-20,Regular+Season,Mfiondu Kabengele,1629662,LAC,22,12,9,3,5.4,104.4,103.6,0.8,5.0,1.00,5.3,1.7,15.9,8.9,5.3,57.8,61.4,24.2,101.34,11.2,135
2019-20,Regular+Season,Adam Mokoka,1629690,CHI,21,11,3,8,10.2,121.4,104.4,17.1,4.3,2.00,11.4,5.7,2.9,4.4,5.7,53.6,53.8,11.0,100.37,2.3,238
2019-20,Regular+Season,Antonius Cleveland,1628499,DAL,26,11,6,5,4.2,107.4,115.2,-7.8,3.4,0.50,5.3,3.7,12.2,7.4,10.5,28.6,34.0,15.9,101.80,-0.8,95
2019-20,Regular+Season,Devon Hall,1628985,OKC,24,11,6,5,7.3,98.4,94.6,3.8,21.7,2.60,25.0,1.9,6.0,3.7,9.6,26.7,29.8,18.2,110.58,1.5,187
2019-20,Regular+Season,Jarred Vanderbilt,1629020,MIN,21,11,6,5,4.2,90.5,113.9,-23.4,5.7,0.29,11.1,6.5,14.3,10.2,38.9,62.5,67.6,13.3,109.85,4.9,105
2019-20,Regular+Season,Justise Winslow,1626159,MEM,24,11,7,4,32.0,106.2,99.9,6.4,18.3,1.83,21.0,4.3,15.4,9.8,11.4,41.1,44.0,19.0,104.72,7.4,770
2019-20,Regular+Season,Quinndary Weatherspoon,1629683,SAS,23,11,5,6,7.1,98.4,112.1,-13.7,18.3,2.20,32.4,1.1,7.4,4.1,14.7,32.4,33.6,10.7,112.99,2.1,184
2019-20,Regular+Season,Tremont Waters,1629682,BOS,22,11,8,3,10.8,107.6,99.2,8.4,19.5,1.07,19.0,0.0,8.9,4.6,17.9,32.7,38.1,23.2,100.94,3.7,249
2019-20,Regular+Season,Zach Collins,1628380,POR,22,11,8,3,26.4,123.0,116.5,6.5,6.7,1.14,15.7,9.5,14.9,12.3,13.7,52.2,53.8,12.6,100.92,5.4,608
2019-20,Regular+Season,BJ Johnson,1629168,ORL,24,10,5,5,8.3,96.8,104.9,-8.1,5.9,0.50,6.5,3.3,13.6,8.3,13.0,32.8,41.2,20.1,108.13,5.7,189
2019-20,Regular+Season,CJ Miles,101139,WAS,33,10,4,6,16.1,112.3,113.6,-1.3,9.1,3.00,14.6,2.1,5.0,3.4,4.9,41.5,47.2,16.9,109.54,4.8,366
2019-20,Regular+Season,Charlie Brown Jr.,1629718,ATL,23,10,1,9,4.0,106.9,73.0,33.9,7.7,0.67,7.7,4.0,4.8,4.3,11.5,39.5,47.2,23.1,104.41,7.8,87
2019-20,Regular+Season,Dion Waiters,203079,LAL,28,10,4,6,20.7,112.2,104.5,7.8,15.6,1.25,14.3,0.9,10.2,5.6,11.4,49.0,52.1,24.3,102.62,7.9,441
2019-20,Regular+Season,Jordan Bone,1629648,DET,22,10,3,7,5.3,101.8,104.7,-2.9,23.5,4.00,26.7,0.0,9.1,3.9,6.7,30.0,30.0,17.1,98.21,1.1,110
2019-20,Regular+Season,Justin Anderson,1626147,BKN,26,10,6,4,10.7,106.8,106.8,-0.1,9.9,2.00,15.7,0.8,16.7,8.8,7.8,34.2,35.2,16.2,105.32,2.8,237
2019-20,Regular+Season,Kadeem Allen,1628443,NYK,27,10,3,7,11.7,106.3,116.4,-10.1,25.9,2.63,27.6,1.6,6.5,3.8,10.5,48.9,51.2,19.1,103.34,8.7,254
2019-20,Regular+Season,Kevin Hervey,1628987,OKC,23,10,3,7,5.2,72.7,101.7,-28.9,19.2,0.00,15.6,1.2,21.6,8.8,0.0,31.5,31.5,18.9,110.96,6.2,121
2019-20,Regular+Season,Louis King,1629663,DET,21,10,3,7,6.2,109.4,98.4,11.0,12.5,2.50,17.2,1.5,14.1,7.6,6.9,47.6,44.8,16.3,96.85,4.3,128
2019-20,Regular+Season,Miye Oni,1629671,UTA,22,10,5,5,10.9,111.4,119.9,-8.6,5.1,1.00,9.5,4.4,12.1,8.0,9.5,48.4,51.2,14.6,100.11,5.3,229
2019-20,Regular+Season,Nigel Williams-Goss,1628430,UTA,25,10,6,4,5.0,99.1,94.5,4.5,15.8,2.00,23.1,3.7,7.0,5.4,11.5,37.5,41.5,16.1,105.05,4.9,108
2019-20,Regular+Season,Paul Watson,1628778,TOR,25,10,7,3,8.7,115.8,99.5,16.3,10.7,2.67,19.5,2.0,16.3,8.8,7.3,46.2,51.7,14.2,107.60,9.5,196
2019-20,Regular+Season,Donta Hall,1629743,BKN,22,9,4,5,14.8,102.5,114.5,-12.0,4.8,0.80,10.3,9.3,19.7,13.9,12.8,68.2,65.2,10.9,101.48,7.1,281
2019-20,Regular+Season,Frank Mason III,1628412,MIL,26,9,6,3,13.1,97.1,98.9,-1.8,37.2,2.64,29.3,3.4,9.7,6.6,11.1,51.0,53.0,22.8,109.70,12.3,273
2019-20,Regular+Season,Gabe Vincent,1629216,MIA,24,9,5,4,9.2,89.1,105.1,-15.9,12.0,6.00,13.6,0.0,5.3,2.7,2.3,29.7,29.7,19.6,102.30,0.7,175
2019-20,Regular+Season,Ignas Brazdeikis,1629649,NYK,21,9,1,8,5.9,109.7,116.8,-7.1,11.4,2.00,13.3,3.6,6.8,5.1,6.7,29.5,35.1,21.8,94.65,1.8,103
2019-20,Regular+Season,Jarrell Brantley,1629714,UTA,24,9,3,6,10.7,90.7,107.7,-17.0,19.3,1.57,23.4,1.9,18.9,9.9,14.9,41.1,41.6,15.5,102.97,7.4,205
2019-20,Regular+Season,Jeremiah Martin,1629725,BKN,24,9,6,3,11.0,107.4,115.8,-8.4,30.0,4.50,22.2,1.0,8.9,4.9,4.9,50.0,54.1,26.8,104.38,13.3,216
2019-20,Regular+Season,Justin Robinson,1629620,WAS,22,9,2,7,5.4,110.9,81.0,29.9,19.4,2.33,31.8,2.2,9.8,5.7,13.6,54.2,54.2,13.3,99.08,7.7,101
2019-20,Regular+Season,Moses Brown,1629650,POR,20,9,4,5,3.6,90.8,141.7,-50.9,4.8,0.33,5.6,7.3,32.4,18.7,16.7,40.0,40.7,20.0,108.15,3.2,76
2019-20,Regular+Season,Cameron Payne,1626166,PHX,25,8,8,0,22.9,119.6,96.5,23.1,18.2,2.18,22.9,2.3,13.1,8.1,10.5,59.6,61.2,18.2,104.70,10.9,398
2019-20,Regular+Season,Josh Magette,203705,ORL,30,8,3,5,4.7,89.7,87.3,2.4,23.8,1.00,19.2,2.2,12.8,7.1,19.2,36.7,37.8,22.6,99.44,5.7,78
2019-20,Regular+Season,Jusuf Nurkić,203994,POR,25,8,6,2,31.6,121.5,122.0,-0.5,17.9,1.68,18.4,8.7,24.3,16.2,10.9,50.5,56.7,23.2,102.30,12.4,539
2019-20,Regular+Season,Khyri Thomas,1629017,DET,24,8,2,6,7.7,93.4,122.1,-28.7,9.7,1.00,12.0,1.2,0.0,0.7,12.0,44.1,45.3,14.9,95.28,-1.3,121
2019-20,Regular+Season,Vic Law,1629724,ORL,24,8,2,6,7.7,92.6,102.3,-9.7,8.6,1.50,11.5,2.9,14.5,8.5,7.7,36.1,36.3,15.0,102.38,3.1,135
2019-20,Regular+Season,Andre Roberson,203460,OKC,28,7,3,4,12.4,89.9,91.1,-1.1,7.4,2.00,11.1,6.5,20.4,13.1,5.6,32.8,33.5,14.5,104.59,5.3,189
2019-20,Regular+Season,Bol Bol,1629626,DEN,20,7,2,5,12.4,113.6,123.3,-9.8,10.3,0.60,12.5,5.7,17.1,11.2,20.8,57.1,61.7,20.6,98.55,8.2,177
2019-20,Regular+Season,Jarrod Uthoff,1627784,WAS,27,7,4,3,7.6,106.3,98.2,8.1,0.0,0.00,0.0,3.2,7.4,5.1,0.0,47.2,50.3,14.1,100.70,6.0,112
2019-20,Regular+Season,Jonah Bolden,1628413,PHX,24,7,6,1,6.7,105.7,108.9,-3.2,0.0,0.00,0.0,6.4,14.0,10.0,13.3,36.4,39.2,13.0,105.07,0.3,105
2019-20,Regular+Season,Lance Thomas,202498,BKN,32,7,4,3,14.0,109.3,133.5,-24.2,7.8,1.00,16.7,1.9,14.1,7.0,16.7,43.5,48.5,13.0,101.64,2.0,205
2019-20,Regular+Season,Mychal Mulder,1628539,GSW,26,7,3,4,29.1,113.3,107.1,6.2,5.3,1.60,9.4,1.6,9.3,5.7,5.9,50.7,53.3,16.5,99.33,5.0,420
2019-20,Regular+Season,Tacko Fall,1629605,BOS,24,7,5,2,4.6,101.4,88.7,12.7,6.7,0.33,5.3,3.6,32.6,21.1,15.8,78.6,75.1,25.0,103.27,24.1,69
2019-20,Regular+Season,Zhaire Smith,1629015,PHI,21,7,3,4,4.6,102.8,115.1,-12.3,8.3,1.00,11.8,0.0,8.0,3.1,11.8,27.3,31.3,16.5,107.63,-0.8,72
2019-20,Regular+Season,Brian Bowen II,1628968,IND,21,6,5,1,5.2,109.2,93.5,15.7,0.0,0.00,0.0,3.2,16.2,10.3,9.1,30.0,30.0,14.3,98.11,1.8,65
2019-20,Regular+Season,Dewan Hernandez,1629608,TOR,23,6,6,0,4.7,120.3,103.1,17.2,12.5,1.00,13.6,17.2,26.5,22.2,13.6,39.3,43.2,25.7,108.80,7.3,64
2019-20,Regular+Season,JR Smith,2747,LAL,34,6,2,4,13.2,101.1,117.9,-16.7,5.6,0.75,10.0,0.0,6.0,3.2,13.3,34.1,37.2,14.4,107.37,0.6,174
2019-20,Regular+Season,Jerian Grant,1626170,WAS,27,6,1,5,13.4,103.4,107.0,-3.6,16.1,3.00,21.4,2.2,5.6,3.6,7.1,40.7,44.9,16.6,103.05,3.2,174
2019-20,Regular+Season,Talen Horton-Tucker,1629659,LAL,19,6,2,4,13.5,101.7,111.2,-9.5,10.7,1.00,13.6,2.2,5.6,3.9,13.6,53.3,53.5,18.0,105.58,6.1,178
2019-20,Regular+Season,Chandler Parsons,202718,ATL,31,5,0,5,10.8,85.7,114.7,-29.0,10.0,1.00,12.5,1.5,12.0,6.0,12.5,38.9,38.9,15.0,112.87,3.8,126
2019-20,Regular+Season,Corey Brewer,201147,SAC,34,5,2,3,6.5,121.6,110.4,11.2,6.3,1.00,22.2,6.1,20.0,12.7,22.2,50.0,47.0,8.5,111.34,3.3,74
2019-20,Regular+Season,Henry Ellenson,1627740,BKN,23,5,2,3,3.0,81.6,54.3,27.3,12.5,0.00,12.5,11.1,19.0,15.4,0.0,14.3,14.3,15.9,115.90,4.1,38
2019-20,Regular+Season,Jalen Lecque,1629665,PHX,20,5,2,3,6.3,83.8,104.1,-20.2,11.8,1.00,13.3,0.0,5.7,3.0,13.3,40.0,46.0,18.6,107.84,2.7,68
2019-20,Regular+Season,Joakim Noah,201149,LAC,35,5,4,1,10.0,88.8,103.4,-14.6,25.9,1.17,28.0,9.1,16.9,13.3,24.0,50.0,60.8,14.0,111.95,9.9,116
2019-20,Regular+Season,Justin Patton,1628383,DET,23,5,2,3,4.8,94.8,126.8,-32.0,11.1,1.00,14.3,4.2,17.4,10.6,14.3,45.0,45.0,19.4,112.86,2.9,58
2019-20,Regular+Season,KZ Okpala,1629644,MIA,21,5,2,3,5.2,86.3,118.0,-31.7,7.7,1.00,14.3,3.8,16.0,9.8,14.3,60.0,59.5,10.2,93.32,10.3,51
2019-20,Regular+Season,Kostas Antetokounmpo,1628961,LAL,22,5,3,2,4.0,119.6,100.0,19.6,10.0,2.00,28.6,9.5,5.0,7.3,14.3,100,90.2,9.6,112.21,6.9,46
2019-20,Regular+Season,Naz Mitrou-Long,1628513,IND,26,5,3,2,9.4,99.0,78.8,20.2,25.0,2.67,28.6,0.0,11.9,6.1,10.7,41.2,41.2,17.7,101.43,10.8,99
2019-20,Regular+Season,Stephen Curry,201939,GSW,32,5,1,4,27.9,108.5,123.7,-15.3,35.5,2.06,23.2,2.3,16.2,8.4,11.3,47.6,55.7,28.6,109.39,13.3,319
2019-20,Regular+Season,Zach Norvell Jr.,1629668,GSW,22,5,2,3,8.2,103.3,135.6,-32.3,9.1,1.00,16.7,0.0,20.7,8.6,16.7,37.5,40.2,14.7,107.05,2.6,92
2019-20,Regular+Season,Daryl Macon,1629133,MIA,24,4,4,0,3.5,78.6,71.0,7.6,14.3,0.50,16.7,0.0,0.0,0.0,33.3,50.0,50.0,16.7,100.43,-2.8,28
2019-20,Regular+Season,Joe Chealey,1629147,CHA,24,4,1,3,8.4,69.6,93.0,-23.4,6.3,0.50,9.1,0.0,0.0,0.0,18.2,0.0,12.7,12.8,100.45,-4.0,69
2019-20,Regular+Season,Josh Reaves,1629729,DAL,23,4,2,2,7.1,107.1,91.7,15.5,15.8,0.00,23.1,3.0,6.3,4.6,0.0,33.3,40.5,16.1,98.31,2.4,56
2019-20,Regular+Season,Justin Wright-Foreman,1629625,UTA,22,4,1,3,11.3,88.5,121.1,-32.5,29.2,2.33,21.9,0.0,12.5,5.4,9.4,40.0,43.7,22.5,101.53,6.5,96
