SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2016-17,Playoffs,UTA,Utah Jazz,11,3.7,3.8,0.61,2.0,0.1,0.5,20.0,20.0,39.0,48.8,0.0,0.0,36.6,80.0
2016-17,Playoffs,TOR,Toronto Raptors,10,4.0,3.9,0.57,2.0,0.4,1.2,33.3,37.5,25.0,45.0,0.0,0.0,32.5,60.0
2016-17,Playoffs,ATL,Atlanta Hawks,6,6.7,5.9,0.55,4.0,0.7,1.3,50.0,62.5,20.0,60.0,0.0,0.0,27.5,46.7
2016-17,Playoffs,MIL,Milwaukee Bucks,6,4.7,4.7,0.75,4.0,1.5,1.8,81.8,81.8,14.3,46.4,3.6,0.0,39.3,100
2016-17,Playoffs,CHI,Chicago Bulls,6,6.3,6.0,0.55,4.0,0.7,1.2,57.1,64.3,18.4,60.5,2.6,0.0,28.9,53.3
2016-17,Playoffs,OKC,Oklahoma City Thunder,5,5.8,5.2,0.52,3.0,0.6,2.0,30.0,35.0,37.9,27.6,0.0,0.0,31.0,26.7
2016-17,Playoffs,MEM,Memphis Grizzlies,6,5.5,5.7,0.36,2.0,0.3,1.3,25.0,25.0,12.1,63.6,3.0,0.0,18.2,6.7
2016-17,Playoffs,POR,Portland Trail Blazers,4,6.8,5.9,0.33,2.0,0.8,1.5,50.0,50.0,11.1,66.7,0.0,0.0,18.5,0.0
2016-17,Playoffs,IND,Indiana Pacers,4,5.0,4.6,0.40,2.0,0.5,1.8,28.6,28.6,15.0,55.0,5.0,5.0,20.0,13.3
2017-18,Pre+Season,MEM,Memphis Grizzlies,5,10.6,9.2,0.49,5.2,1.0,3.2,31.3,31.3,22.6,47.2,0.0,0.0,28.3,87.5
2017-18,Pre+Season,PHX,Phoenix Suns,4,10.5,9.7,0.59,6.3,1.0,2.3,33.3,44.4,28.6,50.0,0.0,0.0,31.0,96.9
2017-18,Pre+Season,LAC,LA Clippers,5,8.2,7.3,0.56,4.6,1.0,2.2,45.5,45.5,19.5,53.7,7.0,0.0,29.3,93.8
2017-18,Pre+Season,CHI,Chicago Bulls,6,8.0,7.2,0.48,3.8,1.0,2.2,46.2,57.7,12.5,60.4,0.0,0.0,25.0,84.4
2017-18,Pre+Season,BKN,Brooklyn Nets,4,6.5,5.5,0.81,5.3,2.0,3.0,58.3,58.3,19.2,38.5,4.0,4.0,42.3,100
2017-18,Pre+Season,NOP,New Orleans Pelicans,4,10.5,9.4,0.45,4.8,0.0,1.3,20.0,30.0,23.8,64.3,0.0,0.0,23.8,75.0
2017-18,Pre+Season,POR,Portland Trail Blazers,4,10.3,9.4,0.44,4.5,1.0,2.3,33.3,38.9,22.0,56.1,0.0,0.0,26.8,71.9
2017-18,Pre+Season,HOU,Houston Rockets,5,7.2,6.7,0.47,3.4,0.0,1.0,20.0,20.0,22.2,63.9,3.0,0.0,25.0,81.3
2017-18,Pre+Season,MIA,Miami Heat,6,7.8,6.8,0.36,2.8,1.0,2.2,46.2,46.2,8.5,63.8,2.0,0.0,19.1,46.9
2017-18,Pre+Season,ATL,Atlanta Hawks,5,7.6,6.7,0.42,3.2,0.0,1.4,0.0,0.0,26.3,55.3,0.0,0.0,26.3,68.8
2017-18,Pre+Season,DAL,Dallas Mavericks,5,8.4,7.9,0.38,3.2,0.0,1.8,22.2,22.2,26.2,52.4,2.0,0.0,23.8,56.3
2017-18,Pre+Season,TOR,Toronto Raptors,5,6.6,5.9,0.46,3.0,0.0,1.0,20.0,20.0,21.2,63.6,3.0,0.0,24.2,78.1
2017-18,Pre+Season,LAL,Los Angeles Lakers,6,8.3,7.5,0.30,2.5,0.0,1.5,22.2,22.2,18.0,64.0,0.0,0.0,18.0,30.0
2017-18,Pre+Season,DEN,Denver Nuggets,5,7.6,6.6,0.37,2.8,0.0,1.8,22.2,27.8,21.1,57.9,5.0,3.0,21.1,50.0
2017-18,Pre+Season,MIL,Milwaukee Bucks,4,7.8,7.2,0.42,3.3,1.0,2.0,37.5,37.5,12.9,61.3,0.0,0.0,22.6,65.6
2017-18,Pre+Season,ORL,Orlando Magic,6,7.7,6.9,0.28,2.2,0.0,1.3,37.5,37.5,10.9,71.7,4.0,0.0,17.4,25.0
2017-18,Pre+Season,SAC,Sacramento Kings,6,7.8,7.5,0.28,2.2,0.0,1.7,30.0,40.0,8.5,70.2,2.0,0.0,12.8,19.4
2017-18,Pre+Season,SAS,San Antonio Spurs,5,9.4,8.9,0.28,2.6,1.0,2.6,23.1,26.9,8.5,66.0,2.0,2.0,12.8,19.4
2017-18,Pre+Season,IND,Indiana Pacers,4,5.5,5.1,0.55,3.0,0.0,1.5,33.3,41.7,18.2,54.5,9.0,0.0,27.3,90.6
2017-18,Pre+Season,WAS,Washington Wizards,5,6.2,5.6,0.39,2.4,0.0,1.2,16.7,16.7,19.4,61.3,3.0,0.0,22.6,59.4
2017-18,Pre+Season,CHA,Charlotte Hornets,4,8.5,7.5,0.35,3.0,0.0,1.3,20.0,30.0,17.6,67.6,3.0,0.0,20.6,43.8
2017-18,Pre+Season,UTA,Utah Jazz,5,7.2,6.5,0.33,2.4,0.0,1.6,25.0,25.0,13.9,66.7,3.0,3.0,16.7,40.6
2017-18,Pre+Season,NYK,New York Knicks,5,8.0,7.1,0.30,2.4,0.0,1.0,20.0,20.0,12.5,75.0,0.0,0.0,15.0,30.0
2017-18,Pre+Season,MIN,Minnesota Timberwolves,3,9.0,7.7,0.41,3.7,1.0,2.0,33.3,33.3,14.8,63.0,7.0,0.0,22.2,62.5
2017-18,Pre+Season,PHI,Philadelphia 76ers,5,8.2,7.1,0.24,2.0,1.0,1.6,37.5,37.5,7.3,73.2,0.0,0.0,14.6,12.5
2017-18,Pre+Season,BOS,Boston Celtics,4,6.0,5.3,0.38,2.3,0.0,1.0,50.0,62.5,8.3,75.0,4.0,0.0,16.7,53.1
2017-18,Pre+Season,DET,Detroit Pistons,5,6.0,5.5,0.30,1.8,1.0,2.2,27.3,36.4,3.3,60.0,0.0,0.0,13.3,30.0
2017-18,Pre+Season,GSW,Golden State Warriors,4,7.8,6.7,0.26,2.0,0.0,2.5,10.0,15.0,12.9,54.8,3.0,0.0,12.9,15.6
2017-18,Pre+Season,OKC,Oklahoma City Thunder,4,7.3,6.7,0.24,1.8,0.0,1.0,50.0,50.0,13.8,72.4,3.0,0.0,17.2,9.4
2017-18,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,2,8.0,6.9,0.31,2.5,1.0,2.5,40.0,40.0,6.3,62.5,0.0,0.0,18.8,37.5
2017-18,Pre+Season,CLE,Cleveland Cavaliers,5,6.2,5.5,0.16,1.0,0.0,1.6,12.5,12.5,6.5,67.7,3.0,0.0,9.7,6.3
2017-18,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,1,6.0,5.5,0.50,3.0,0.0,3.0,0.0,0.0,33.3,16.7,17.0,0.0,33.3,0.0
2017-18,Pre+Season,Brisbane Bullets,Brisbane Bullets,1,6.0,5.0,0.33,2.0,1.0,3.0,33.3,33.3,0.0,50.0,0.0,0.0,16.7,0.0
2017-18,Pre+Season,Melbourne United,Melbourne United,1,7.0,6.5,0.29,2.0,0.0,1.0,0.0,0.0,14.3,71.4,0.0,0.0,14.3,0.0
2017-18,Pre+Season,SAC,Sacramento Kings,1,10.0,9.0,0.00,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,Shanghai Sharks,Shanghai Sharks,1,14.0,13.0,0.00,0.0,0.0,2.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,0.0
2017-18,Regular+Season,PHI,Philadelphia 76ers,82,8.4,7.5,0.56,4.7,0.9,2.1,41.5,45.6,23.4,52.2,2.0,0.3,31.6,65.5
2017-18,Regular+Season,MIN,Minnesota Timberwolves,82,6.4,5.9,0.68,4.4,0.9,2.1,44.7,48.2,23.3,45.8,4.2,1.3,35.2,100
2017-18,Regular+Season,NOP,New Orleans Pelicans,82,6.7,6.0,0.60,4.0,0.8,1.7,43.7,48.2,22.4,52.3,2.6,0.5,31.9,96.6
2017-18,Regular+Season,GSW,Golden State Warriors,82,8.0,7.4,0.47,3.8,0.7,2.1,35.5,40.1,16.3,58.2,3.0,0.6,24.0,31.0
2017-18,Regular+Season,MIA,Miami Heat,82,6.6,6.1,0.57,3.8,0.8,2.0,40.6,44.1,20.7,50.2,3.0,0.6,31.1,82.8
2017-18,Regular+Season,DEN,Denver Nuggets,82,6.6,6.0,0.56,3.7,0.7,1.9,37.9,42.5,21.1,51.6,2.4,0.7,29.2,62.1
2017-18,Regular+Season,LAC,LA Clippers,82,6.3,5.7,0.58,3.7,0.5,1.5,36.9,41.0,26.6,49.9,3.3,0.2,33.4,89.7
2017-18,Regular+Season,CLE,Cleveland Cavaliers,82,6.7,6.2,0.53,3.5,0.6,1.5,39.5,43.3,23.3,55.9,3.5,1.1,29.3,55.2
2017-18,Regular+Season,CHI,Chicago Bulls,82,6.2,5.7,0.56,3.5,0.8,1.9,39.7,45.8,18.2,52.0,3.3,0.8,28.4,72.4
2017-18,Regular+Season,ATL,Atlanta Hawks,82,6.3,5.8,0.54,3.4,0.6,1.7,37.1,41.1,20.5,53.1,2.9,0.6,28.8,58.6
2017-18,Regular+Season,MIL,Milwaukee Bucks,82,5.8,5.5,0.58,3.4,0.5,1.5,34.9,39.7,23.7,50.3,4.4,0.4,30.8,93.1
2017-18,Regular+Season,HOU,Houston Rockets,82,5.9,5.5,0.56,3.3,0.5,1.5,33.3,40.2,22.8,52.2,2.7,0.2,29.4,75.9
2017-18,Regular+Season,CHA,Charlotte Hornets,82,6.4,5.8,0.51,3.2,0.5,1.5,30.8,32.5,25.1,52.4,3.1,0.6,28.4,48.3
2017-18,Regular+Season,WAS,Washington Wizards,82,7.0,6.4,0.46,3.2,0.5,1.6,34.9,38.0,18.8,58.6,2.6,0.0,25.5,13.8
2017-18,Regular+Season,DET,Detroit Pistons,82,6.6,6.1,0.47,3.1,0.6,1.6,36.7,40.6,19.1,57.7,3.3,0.6,26.0,34.5
2017-18,Regular+Season,TOR,Toronto Raptors,82,5.4,5.0,0.57,3.1,0.6,1.5,37.8,42.9,22.5,49.9,2.9,1.1,30.1,79.3
2017-18,Regular+Season,LAL,Los Angeles Lakers,82,6.7,5.9,0.46,3.1,0.6,1.8,35.6,38.6,18.9,55.0,2.4,0.9,25.2,17.2
2017-18,Regular+Season,UTA,Utah Jazz,82,5.3,5.0,0.58,3.1,0.5,1.4,33.1,36.0,26.4,46.8,2.3,0.5,31.9,86.2
2017-18,Regular+Season,IND,Indiana Pacers,82,5.5,5.1,0.56,3.0,0.6,1.5,36.8,39.6,21.9,50.9,2.7,0.7,30.4,69.0
2017-18,Regular+Season,NYK,New York Knicks,82,6.9,6.3,0.44,3.0,0.5,1.5,32.8,35.2,18.8,60.1,2.3,0.4,24.3,6.9
2017-18,Regular+Season,PHX,Phoenix Suns,82,7.0,6.2,0.43,3.0,0.5,1.5,30.7,32.3,19.2,59.3,2.1,0.7,24.1,3.4
2017-18,Regular+Season,BOS,Boston Celtics,82,6.4,5.9,0.47,3.0,0.6,1.7,36.7,38.8,17.2,56.9,1.5,0.8,25.1,24.1
2017-18,Regular+Season,SAS,San Antonio Spurs,82,5.9,5.5,0.49,2.9,0.5,1.5,33.3,36.6,21.0,53.5,1.5,0.0,27.6,44.8
2017-18,Regular+Season,SAC,Sacramento Kings,82,6.4,6.0,0.46,2.9,0.6,2.0,32.7,36.7,14.8,54.7,2.1,0.6,24.0,10.3
2017-18,Regular+Season,POR,Portland Trail Blazers,82,5.9,5.4,0.49,2.9,0.5,1.5,37.0,39.1,19.2,56.0,2.5,0.2,27.1,41.4
2017-18,Regular+Season,OKC,Oklahoma City Thunder,82,6.0,5.4,0.47,2.8,0.4,1.5,27.0,28.6,24.7,50.2,2.6,0.4,27.5,27.6
2017-18,Regular+Season,ORL,Orlando Magic,82,5.8,5.3,0.48,2.8,0.5,1.5,34.4,37.2,17.8,56.6,2.8,0.8,25.8,37.9
2017-18,Regular+Season,BKN,Brooklyn Nets,82,5.4,4.9,0.51,2.8,0.5,1.3,37.6,41.7,20.3,55.5,3.2,0.7,28.2,51.7
2017-18,Regular+Season,MEM,Memphis Grizzlies,82,6.6,6.2,0.41,2.7,0.4,1.5,23.8,26.2,18.5,58.5,2.4,0.2,22.9,0.0
2017-18,Regular+Season,DAL,Dallas Mavericks,82,5.6,5.3,0.47,2.6,0.5,1.6,29.3,33.1,18.9,52.2,2.4,0.2,26.8,20.7
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,7.5,7.2,0.59,4.5,0.5,1.8,30.8,33.3,30.3,46.1,2.4,0.0,35.2,46.7
2017-18,Playoffs,GSW,Golden State Warriors,21,6.6,6.2,0.62,4.1,0.8,1.8,42.1,48.7,20.9,51.8,1.4,0.0,32.4,60.0
2017-18,Playoffs,BOS,Boston Celtics,19,6.7,6.4,0.67,4.5,0.6,1.7,37.5,40.6,30.7,44.9,5.5,1.0,38.6,73.3
2017-18,Playoffs,PHI,Philadelphia 76ers,10,9.0,7.9,0.70,6.3,0.9,1.7,52.9,58.8,33.3,48.9,2.2,1.0,38.9,80.0
2017-18,Playoffs,NOP,New Orleans Pelicans,9,6.9,6.2,0.61,4.2,0.6,1.8,31.3,40.6,22.6,51.6,0.0,0.0,30.6,53.3
2017-18,Playoffs,HOU,Houston Rockets,17,5.2,4.9,0.38,1.9,0.1,1.4,4.2,4.2,22.7,50.0,1.1,0.0,22.7,13.3
2017-18,Playoffs,MIL,Milwaukee Bucks,7,6.1,6.2,0.74,4.6,1.3,2.7,47.4,47.4,20.9,37.2,7.0,2.0,39.5,100
2017-18,Playoffs,UTA,Utah Jazz,11,5.4,4.9,0.53,2.8,0.3,1.3,21.4,21.4,32.2,44.1,3.4,0.0,33.9,26.7
2017-18,Playoffs,TOR,Toronto Raptors,10,6.1,5.8,0.47,2.9,0.6,1.6,37.5,40.6,18.0,55.7,1.6,0.0,26.2,20.0
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,6.5,5.9,0.72,4.7,0.7,2.2,30.8,34.6,35.9,30.8,5.1,0.0,46.2,86.7
2017-18,Playoffs,IND,Indiana Pacers,7,5.3,5.3,0.62,3.3,0.6,1.4,40.0,45.0,21.6,51.4,0.0,0.0,32.4,66.7
2017-18,Playoffs,MIA,Miami Heat,5,8.0,7.2,0.55,4.4,0.6,2.4,25.0,25.0,27.5,42.5,5.0,0.0,35.0,40.0
2017-18,Playoffs,SAS,San Antonio Spurs,5,5.0,4.8,0.72,3.6,1.0,2.4,41.7,41.7,20.0,32.0,12.0,0.0,40.0,93.3
2017-18,Playoffs,WAS,Washington Wizards,6,5.5,5.1,0.55,3.0,0.5,1.2,42.9,42.9,21.2,57.6,9.1,0.0,30.3,33.3
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,6.0,5.7,0.27,1.6,0.4,1.8,22.2,22.2,10.0,60.0,0.0,0.0,16.7,0.0
2017-18,Playoffs,POR,Portland Trail Blazers,4,4.3,3.8,0.35,1.5,0.5,1.0,50.0,50.0,5.9,70.6,0.0,0.0,17.6,6.7
2018-19,Pre+Season,NYK,New York Knicks,5,11.2,9.3,0.71,8.0,0.8,2.2,36.4,50.0,33.9,46.4,1.8,0.0,39.3,97.0
2018-19,Pre+Season,MEM,Memphis Grizzlies,5,10.0,8.8,0.66,7.0,0.8,1.8,44.4,44.0,30.0,52.0,0.0,0.0,36.0,84.8
2018-19,Pre+Season,LAL,Los Angeles Lakers,6,10.2,8.4,0.54,6.0,0.7,1.5,44.4,50.0,32.8,52.5,0.0,0.0,32.8,60.6
2018-19,Pre+Season,WAS,Washington Wizards,5,9.2,7.8,0.70,6.0,0.6,1.4,42.9,43.0,37.0,47.8,0.0,0.0,43.5,90.9
2018-19,Pre+Season,SAC,Sacramento Kings,5,11.0,9.3,0.58,6.0,0.6,2.4,25.0,29.0,30.9,47.3,1.8,0.0,34.5,66.7
2018-19,Pre+Season,MIA,Miami Heat,6,9.8,8.0,0.46,4.0,0.2,1.7,10.0,10.0,30.5,52.5,0.0,0.0,28.8,33.3
2018-19,Pre+Season,CHA,Charlotte Hornets,5,7.2,6.3,0.67,5.0,0.4,0.8,50.0,62.0,44.4,44.4,2.8,0.0,44.4,87.9
2018-19,Pre+Season,DEN,Denver Nuggets,5,10.6,9.2,0.45,5.0,0.6,1.6,37.5,44.0,22.6,64.2,1.9,2.0,24.5,30.3
2018-19,Pre+Season,MIN,Minnesota Timberwolves,4,9.3,7.6,0.62,6.0,0.5,3.0,16.7,21.0,29.7,37.8,2.7,0.0,35.1,81.8
2018-19,Pre+Season,PHI,Philadelphia 76ers,4,10.3,8.7,0.56,6.0,0.8,1.5,50.0,50.0,26.8,58.5,0.0,0.0,34.1,63.6
2018-19,Pre+Season,POR,Portland Trail Blazers,5,9.6,8.6,0.48,5.0,0.6,1.8,33.3,39.0,22.9,58.3,2.1,0.0,27.1,39.4
2018-19,Pre+Season,CLE,Cleveland Cavaliers,4,7.8,6.9,0.71,6.0,0.5,2.0,25.0,25.0,41.9,32.3,3.2,0.0,45.2,93.9
2018-19,Pre+Season,GSW,Golden State Warriors,5,10.0,8.4,0.44,4.0,1.4,1.8,77.8,83.0,14.0,68.0,0.0,0.0,26.0,27.3
2018-19,Pre+Season,DAL,Dallas Mavericks,4,10.8,9.4,0.49,5.0,0.5,2.0,25.0,25.0,34.9,46.5,0.0,0.0,30.2,42.4
2018-19,Pre+Season,PHX,Phoenix Suns,5,7.6,6.9,0.53,4.0,0.6,1.6,37.5,44.0,26.3,55.3,2.6,3.0,28.9,48.5
2018-19,Pre+Season,ATL,Atlanta Hawks,4,10.5,9.0,0.48,5.0,1.3,2.3,55.6,72.0,14.3,66.7,4.8,2.0,23.8,36.4
2018-19,Pre+Season,OKC,Oklahoma City Thunder,3,11.3,8.7,0.53,6.0,0.7,2.7,25.0,25.0,32.4,44.1,2.9,0.0,38.2,51.5
2018-19,Pre+Season,IND,Indiana Pacers,4,8.0,6.6,0.53,4.0,0.8,2.0,37.5,38.0,18.8,56.3,3.1,0.0,28.1,54.5
2018-19,Pre+Season,Perth Wildcats,Perth Wildcats,2,17.0,15.2,0.50,8.0,0.5,2.5,20.0,20.0,38.2,47.1,0.0,0.0,29.4,45.5
2018-19,Pre+Season,NOP,New Orleans Pelicans,3,10.0,8.1,0.53,5.0,1.0,2.0,50.0,58.0,26.7,56.7,3.3,3.0,30.0,57.6
2018-19,Pre+Season,BOS,Boston Celtics,4,6.3,5.4,0.60,4.0,1.0,1.3,80.0,90.0,20.0,60.0,0.0,0.0,32.0,78.1
2018-19,Pre+Season,LAC,LA Clippers,4,6.0,5.2,0.58,4.0,1.0,2.3,44.4,50.0,20.8,45.8,4.2,4.0,33.3,69.7
2018-19,Pre+Season,MIL,Milwaukee Bucks,3,7.3,5.9,0.59,4.0,0.3,1.3,25.0,38.0,22.7,59.1,0.0,0.0,27.3,72.7
2018-19,Pre+Season,UTA,Utah Jazz,4,8.8,7.5,0.37,3.0,0.3,1.8,14.3,14.0,28.6,51.4,0.0,0.0,28.6,24.2
2018-19,Pre+Season,HOU,Houston Rockets,4,8.5,7.4,0.35,3.0,0.3,1.3,20.0,30.0,23.5,61.8,0.0,0.0,20.6,18.2
2018-19,Pre+Season,Beijing Ducks,Beijing Ducks,1,10.0,9.6,1.10,11.0,0.0,1.0,0.0,0.0,60.0,30.0,0.0,0.0,60.0,100
2018-19,Pre+Season,TOR,Toronto Raptors,4,8.5,7.1,0.32,3.0,0.3,1.0,25.0,25.0,17.6,70.6,2.9,0.0,17.6,12.1
2018-19,Pre+Season,CHI,Chicago Bulls,5,5.4,4.7,0.37,2.0,0.2,1.0,20.0,20.0,22.2,59.3,7.4,0.0,22.2,21.2
2018-19,Pre+Season,BKN,Brooklyn Nets,4,9.0,7.6,0.28,2.0,0.0,1.8,0.0,0.0,22.2,58.3,0.0,0.0,19.4,9.1
2018-19,Pre+Season,SAS,San Antonio Spurs,2,7.5,6.7,0.60,4.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,33.3,78.1
2018-19,Pre+Season,ORL,Orlando Magic,3,7.0,6.2,0.33,2.0,1.0,1.0,100,100,23.8,61.9,0.0,0.0,19.0,15.2
2018-19,Pre+Season,Shanghai Sharks,Shanghai Sharks,1,5.0,4.8,0.40,2.0,1.0,1.0,100,100,20.0,60.0,0.0,0.0,20.0,0.0
2018-19,Pre+Season,New Zealand Breakers,New Zealand Breakers,1,5.0,4.5,0.40,2.0,0.0,3.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0
2018-19,Pre+Season,SAC,Sacramento Kings,1,11.0,9.6,0.09,1.0,0.0,1.0,0.0,0.0,9.1,81.8,0.0,0.0,9.1,6.1
2018-19,Pre+Season,Melbourne United,Melbourne United,2,6.5,5.9,0.08,0.0,0.0,0.5,0.0,0.0,15.4,76.9,0.0,0.0,7.7,3.0
2018-19,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,1,5.0,4.4,0.00,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,DET,Detroit Pistons,3,7.3,6.2,0.00,0.0,0.0,1.3,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0
2018-19,Regular+Season,PHI,Philadelphia 76ers,82,8.7,7.6,0.56,4.9,0.7,2.0,35.4,38.1,25.8,51.9,3.2,0.7,32.0,62.1
2018-19,Regular+Season,NOP,New Orleans Pelicans,82,6.8,5.8,0.68,4.6,1.0,2.0,48.8,53.3,23.8,46.8,3.1,0.9,36.1,100
2018-19,Regular+Season,MIA,Miami Heat,82,7.5,6.8,0.57,4.3,0.8,2.0,42.3,46.0,23.2,51.2,4.2,0.8,31.4,72.4
2018-19,Regular+Season,LAC,LA Clippers,82,6.6,5.8,0.63,4.2,0.7,2.0,36.2,40.3,26.5,46.5,2.2,0.6,34.1,96.6
2018-19,Regular+Season,UTA,Utah Jazz,82,6.5,5.8,0.62,4.0,0.5,2.0,34.9,39.1,29.4,46.4,1.7,0.2,35.5,93.1
2018-19,Regular+Season,MIN,Minnesota Timberwolves,82,6.5,5.7,0.59,3.8,0.7,2.0,32.1,35.1,23.0,45.7,3.6,0.4,31.1,75.9
2018-19,Regular+Season,POR,Portland Trail Blazers,82,6.8,6.0,0.56,3.8,0.6,2.0,40.9,44.9,23.2,54.5,3.8,0.4,30.7,55.2
2018-19,Regular+Season,DET,Detroit Pistons,82,7.1,6.4,0.54,3.8,0.7,2.0,31.3,34.9,22.0,48.9,1.7,1.0,28.3,24.1
2018-19,Regular+Season,DAL,Dallas Mavericks,82,6.8,6.1,0.55,3.8,0.5,2.0,27.6,30.4,26.6,46.3,3.0,0.7,31.6,44.8
2018-19,Regular+Season,BKN,Brooklyn Nets,82,6.2,5.4,0.60,3.7,0.6,1.0,44.9,49.2,26.5,50.9,4.6,0.8,33.5,79.3
2018-19,Regular+Season,GSW,Golden State Warriors,82,7.5,6.7,0.49,3.7,0.8,2.0,36.8,42.0,16.8,55.6,2.6,0.8,25.8,0.0
2018-19,Regular+Season,CLE,Cleveland Cavaliers,82,6.4,5.9,0.57,3.6,0.8,2.0,38.4,43.9,19.4,49.7,2.9,0.6,29.9,65.5
2018-19,Regular+Season,OKC,Oklahoma City Thunder,81,6.0,5.1,0.61,3.6,0.8,2.0,38.2,42.2,22.7,42.3,4.7,1.0,31.8,89.7
2018-19,Regular+Season,TOR,Toronto Raptors,82,6.3,5.6,0.57,3.6,0.8,2.0,37.9,42.3,18.6,49.2,2.9,0.6,29.5,69.0
2018-19,Regular+Season,SAC,Sacramento Kings,82,6.4,5.5,0.56,3.6,0.7,2.0,33.5,36.9,23.1,44.5,3.8,1.1,30.3,48.3
2018-19,Regular+Season,ATL,Atlanta Hawks,81,7.0,5.9,0.52,3.6,0.7,2.0,32.9,36.6,20.6,51.7,3.2,0.9,28.4,10.3
2018-19,Regular+Season,PHX,Phoenix Suns,82,6.5,5.8,0.55,3.5,0.7,2.0,43.5,47.8,19.5,55.4,4.2,0.9,28.9,34.5
2018-19,Regular+Season,DEN,Denver Nuggets,82,6.5,5.8,0.54,3.5,0.5,2.0,32.3,35.8,25.2,51.1,2.6,0.6,30.0,27.6
2018-19,Regular+Season,LAL,Los Angeles Lakers,82,6.9,6.0,0.50,3.5,0.7,2.0,39.9,42.9,20.8,53.8,2.8,0.7,28.6,6.9
2018-19,Regular+Season,MEM,Memphis Grizzlies,82,6.9,6.4,0.50,3.5,0.5,2.0,32.8,36.4,24.2,54.2,2.7,0.5,28.6,3.4
2018-19,Regular+Season,IND,Indiana Pacers,82,6.4,5.8,0.54,3.4,0.6,2.0,40.0,43.2,23.0,53.3,2.3,0.2,30.5,31.0
2018-19,Regular+Season,WAS,Washington Wizards,82,6.4,5.7,0.53,3.4,0.7,2.0,36.3,38.5,20.8,50.0,2.1,0.6,29.0,17.2
2018-19,Regular+Season,CHA,Charlotte Hornets,82,5.7,5.1,0.60,3.4,0.5,2.0,27.6,31.0,26.1,43.8,4.5,1.1,32.3,82.8
2018-19,Regular+Season,BOS,Boston Celtics,82,5.9,5.3,0.56,3.3,0.5,1.0,37.2,40.9,23.5,52.1,2.1,0.4,31.1,58.6
2018-19,Regular+Season,ORL,Orlando Magic,82,6.1,5.6,0.54,3.3,0.6,2.0,39.3,44.1,19.3,54.3,3.0,0.4,28.2,20.7
2018-19,Regular+Season,SAS,San Antonio Spurs,82,5.2,4.8,0.60,3.2,0.6,1.0,42.2,46.8,22.2,52.8,2.3,0.5,31.5,86.2
2018-19,Regular+Season,HOU,Houston Rockets,82,5.6,5.1,0.56,3.1,0.5,1.0,35.9,41.7,24.4,54.2,3.7,1.1,29.8,51.7
2018-19,Regular+Season,CHI,Chicago Bulls,82,5.6,5.1,0.55,3.1,0.7,2.0,40.4,44.7,19.1,50.8,3.3,0.4,29.3,37.9
2018-19,Regular+Season,NYK,New York Knicks,82,5.7,5.1,0.53,3.0,0.5,1.0,35.8,39.6,22.4,52.9,3.2,0.9,28.8,13.8
2018-19,Regular+Season,MIL,Milwaukee Bucks,82,5.3,4.6,0.55,2.9,0.6,1.0,40.5,43.0,19.9,52.9,4.4,0.7,29.1,41.4
2018-19,Playoffs,GSW,Golden State Warriors,22,8.8,7.9,0.52,4.6,0.6,2.4,26.9,29.8,22.8,50.3,3.6,0.5,28.0,33.3
2018-19,Playoffs,POR,Portland Trail Blazers,16,7.1,6.2,0.78,5.6,0.9,1.9,50.0,53.3,31.6,42.1,0.9,0.0,42.1,93.3
2018-19,Playoffs,TOR,Toronto Raptors,24,5.4,5.1,0.51,2.8,0.3,0.9,31.8,31.8,28.5,54.6,0.8,0.0,30.0,26.7
2018-19,Playoffs,PHI,Philadelphia 76ers,12,8.7,7.7,0.57,4.9,0.7,2.0,33.3,35.4,30.8,46.2,1.9,0.0,33.7,46.7
2018-19,Playoffs,HOU,Houston Rockets,11,6.5,5.9,0.80,5.2,0.6,2.3,28.0,34.0,33.8,31.0,4.2,0.0,40.8,100
2018-19,Playoffs,MIL,Milwaukee Bucks,15,4.8,4.3,0.69,3.3,0.6,1.1,52.9,61.8,29.2,47.2,1.4,0.0,38.9,73.3
2018-19,Playoffs,DEN,Denver Nuggets,14,4.9,4.5,0.71,3.5,0.7,1.5,47.6,54.8,26.1,44.9,1.4,1.4,34.8,80.0
