SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,MIN,BOX_OUTS,OFF_BOXOUTS,DEF_BOXOUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF
2016-17,Pre+Season,NYK,New York Knicks,3.7,0.0,0.0,0.0,0.0,0.0
2016-17,Pre+Season,OKC,Oklahoma City Thunder,39.6,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,ATL,Atlanta Hawks,48.2,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,BOS,Boston Celtics,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,BKN,Brooklyn Nets,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,CHA,Charlotte Hornets,48.2,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,CHI,Chicago Bulls,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,CLE,Cleveland Cavaliers,48.2,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,DAL,Dallas Mavericks,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,DEN,Denver Nuggets,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,DET,Detroit Pistons,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,GSW,Golden State Warriors,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,HOU,Houston Rockets,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,IND,Indiana Pacers,48.2,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,LAC,LA Clippers,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,LAL,Los Angeles Lakers,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,MEM,Memphis Grizzlies,48.4,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,MIA,Miami Heat,48.2,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,MIL,Milwaukee Bucks,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,MIN,Minnesota Timberwolves,48.1,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,NOP,New Orleans Pelicans,48.5,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,NYK,New York Knicks,48.1,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,OKC,Oklahoma City Thunder,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,ORL,Orlando Magic,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,PHI,Philadelphia 76ers,48.3,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,PHX,Phoenix Suns,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,POR,Portland Trail Blazers,48.3,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,SAC,Sacramento Kings,48.4,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,SAS,San Antonio Spurs,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,TOR,Toronto Raptors,48.1,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,UTA,Utah Jazz,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Regular+Season,WAS,Washington Wizards,48.1,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,ATL,Atlanta Hawks,47.7,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,BOS,Boston Celtics,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,CHI,Chicago Bulls,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,CLE,Cleveland Cavaliers,47.7,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,GSW,Golden State Warriors,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,HOU,Houston Rockets,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,IND,Indiana Pacers,47.7,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,LAC,LA Clippers,47.9,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,MEM,Memphis Grizzlies,48.6,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,MIL,Milwaukee Bucks,47.6,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,OKC,Oklahoma City Thunder,48.0,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,POR,Portland Trail Blazers,47.7,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,SAS,San Antonio Spurs,48.5,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,TOR,Toronto Raptors,47.7,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,UTA,Utah Jazz,47.8,0.0,0.0,0.0,0.0,0.0
2016-17,Playoffs,WAS,Washington Wizards,48.0,0.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,ATL,Atlanta Hawks,38.5,5.4,0.0,0.0,0.0,0.0
2017-18,Pre+Season,BOS,Boston Celtics,43.4,6.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,BKN,Brooklyn Nets,41.4,9.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,CHA,Charlotte Hornets,44.6,10.2,0.0,0.0,0.0,0.0
2017-18,Pre+Season,CHI,Chicago Bulls,45.1,12.8,0.0,0.0,0.0,0.0
2017-18,Pre+Season,CLE,Cleveland Cavaliers,46.0,18.6,0.0,0.0,0.0,0.0
2017-18,Pre+Season,DAL,Dallas Mavericks,44.9,16.3,0.0,0.0,0.0,0.0
2017-18,Pre+Season,DEN,Denver Nuggets,38.6,4.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,DET,Detroit Pistons,47.1,14.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,GSW,Golden State Warriors,37.4,3.3,0.0,0.0,0.0,0.0
2017-18,Pre+Season,HOU,Houston Rockets,45.5,9.8,0.0,0.0,0.0,0.0
2017-18,Pre+Season,IND,Indiana Pacers,47.2,21.8,0.0,0.0,0.0,0.0
2017-18,Pre+Season,LAC,LA Clippers,33.2,3.4,0.0,0.0,0.0,0.0
2017-18,Pre+Season,LAL,Los Angeles Lakers,37.8,4.7,0.3,3.0,7.1,64.3
2017-18,Pre+Season,MEM,Memphis Grizzlies,40.1,11.8,0.0,0.0,0.0,0.0
2017-18,Pre+Season,MIA,Miami Heat,42.7,9.7,0.0,0.0,0.0,0.0
2017-18,Pre+Season,MIL,Milwaukee Bucks,42.2,16.5,0.0,0.0,0.0,0.0
2017-18,Pre+Season,MIN,Minnesota Timberwolves,23.2,1.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,NOP,New Orleans Pelicans,42.3,13.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,NYK,New York Knicks,47.4,7.8,0.0,0.0,0.0,0.0
2017-18,Pre+Season,OKC,Oklahoma City Thunder,42.0,7.3,0.0,0.0,0.0,0.0
2017-18,Pre+Season,ORL,Orlando Magic,47.1,18.3,0.0,0.0,0.0,0.0
2017-18,Pre+Season,PHI,Philadelphia 76ers,47.9,12.8,0.0,0.0,0.0,0.0
2017-18,Pre+Season,PHX,Phoenix Suns,40.2,11.6,0.0,0.0,0.0,0.0
2017-18,Pre+Season,POR,Portland Trail Blazers,41.1,7.2,0.0,0.0,0.0,0.0
2017-18,Pre+Season,SAC,Sacramento Kings,40.7,4.0,0.0,0.0,0.0,0.0
2017-18,Pre+Season,SAS,San Antonio Spurs,38.5,11.6,0.0,0.0,0.0,0.0
2017-18,Pre+Season,TOR,Toronto Raptors,36.6,3.2,0.0,0.0,0.0,0.0
2017-18,Pre+Season,UTA,Utah Jazz,38.7,11.0,0.4,1.4,3.6,12.7
2017-18,Pre+Season,WAS,Washington Wizards,47.5,19.8,0.0,0.0,0.0,0.0
2017-18,Regular+Season,ATL,Atlanta Hawks,48.0,30.8,4.9,25.8,16.0,84.0
2017-18,Regular+Season,BOS,Boston Celtics,48.1,33.1,5.2,27.9,15.7,84.3
2017-18,Regular+Season,BKN,Brooklyn Nets,48.3,31.3,2.7,28.6,8.6,91.4
2017-18,Regular+Season,CHA,Charlotte Hornets,48.0,27.8,5.8,22.0,20.7,79.3
2017-18,Regular+Season,CHI,Chicago Bulls,48.3,28.7,5.7,22.9,20.0,80.0
2017-18,Regular+Season,CLE,Cleveland Cavaliers,47.9,30.5,4.4,26.1,14.5,85.4
2017-18,Regular+Season,DAL,Dallas Mavericks,48.1,29.7,2.7,26.9,9.3,90.7
2017-18,Regular+Season,DEN,Denver Nuggets,48.2,28.0,5.5,22.4,19.8,80.2
2017-18,Regular+Season,DET,Detroit Pistons,48.2,26.9,5.9,21.0,21.8,78.0
2017-18,Regular+Season,GSW,Golden State Warriors,48.1,28.6,3.5,25.1,12.1,87.9
2017-18,Regular+Season,HOU,Houston Rockets,48.0,30.2,4.6,25.6,15.3,84.7
2017-18,Regular+Season,IND,Indiana Pacers,48.0,27.8,4.4,23.4,15.8,84.2
2017-18,Regular+Season,LAC,LA Clippers,47.9,31.2,6.0,25.2,19.2,80.8
2017-18,Regular+Season,LAL,Los Angeles Lakers,48.4,29.5,3.7,25.8,12.5,87.5
2017-18,Regular+Season,MEM,Memphis Grizzlies,48.0,27.8,4.3,23.5,15.5,84.5
2017-18,Regular+Season,MIA,Miami Heat,48.5,27.6,4.4,23.2,15.9,84.1
2017-18,Regular+Season,MIL,Milwaukee Bucks,48.2,28.2,3.2,25.0,11.2,88.7
2017-18,Regular+Season,MIN,Minnesota Timberwolves,47.8,25.0,3.9,21.1,15.6,84.4
2017-18,Regular+Season,NOP,New Orleans Pelicans,48.4,28.0,4.9,23.0,17.5,82.2
2017-18,Regular+Season,NYK,New York Knicks,48.2,28.6,6.9,21.7,24.2,75.8
2017-18,Regular+Season,OKC,Oklahoma City Thunder,48.2,32.8,8.0,24.9,24.2,75.8
2017-18,Regular+Season,ORL,Orlando Magic,47.9,28.9,4.2,24.8,14.4,85.6
2017-18,Regular+Season,PHI,Philadelphia 76ers,48.1,28.8,5.8,22.9,20.1,79.8
2017-18,Regular+Season,PHX,Phoenix Suns,48.0,29.9,4.9,25.0,16.3,83.6
2017-18,Regular+Season,POR,Portland Trail Blazers,48.0,32.5,6.6,25.9,20.3,79.7
2017-18,Regular+Season,SAC,Sacramento Kings,48.1,27.1,4.3,22.8,15.9,84.1
2017-18,Regular+Season,SAS,San Antonio Spurs,47.8,29.6,5.9,23.7,19.9,80.1
2017-18,Regular+Season,TOR,Toronto Raptors,48.2,29.8,5.1,24.7,17.0,82.7
2017-18,Regular+Season,UTA,Utah Jazz,48.1,29.0,4.3,24.7,14.7,85.3
2017-18,Regular+Season,WAS,Washington Wizards,48.3,30.6,6.3,24.4,20.4,79.6
2017-18,Playoffs,BOS,Boston Celtics,48.4,40.4,6.8,33.5,16.9,83.1
2017-18,Playoffs,CLE,Cleveland Cavaliers,48.3,38.6,6.5,32.1,16.8,83.2
2017-18,Playoffs,GSW,Golden State Warriors,48.0,35.9,4.5,31.4,12.6,87.4
2017-18,Playoffs,HOU,Houston Rockets,47.7,32.7,4.5,28.2,13.8,86.2
2017-18,Playoffs,IND,Indiana Pacers,47.9,29.7,6.1,23.6,20.7,79.3
2017-18,Playoffs,MIA,Miami Heat,47.8,50.6,4.2,46.4,8.3,91.7
2017-18,Playoffs,MIL,Milwaukee Bucks,48.5,30.9,3.1,27.7,10.2,89.8
2017-18,Playoffs,MIN,Minnesota Timberwolves,47.8,32.2,2.4,29.8,7.5,92.5
2017-18,Playoffs,NOP,New Orleans Pelicans,47.9,33.1,2.9,30.2,8.7,91.3
2017-18,Playoffs,OKC,Oklahoma City Thunder,47.7,45.2,5.8,39.3,12.9,87.1
2017-18,Playoffs,PHI,Philadelphia 76ers,48.2,32.6,7.5,25.1,23.0,77.0
2017-18,Playoffs,POR,Portland Trail Blazers,48.0,27.0,5.5,21.5,20.4,79.6
2017-18,Playoffs,SAS,San Antonio Spurs,47.6,31.0,5.8,25.2,18.7,81.3
2017-18,Playoffs,TOR,Toronto Raptors,48.4,33.7,4.9,28.8,14.5,85.5
2017-18,Playoffs,UTA,Utah Jazz,47.8,39.2,4.9,34.3,12.5,87.5
2017-18,Playoffs,WAS,Washington Wizards,47.9,28.3,4.0,24.3,14.1,85.9
2018-19,Pre+Season,Adelaide 36ers,Adelaide 36ers,47.3,50.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,ATL,Atlanta Hawks,46.4,30.8,0.0,0.0,0.0,0.0
2018-19,Pre+Season,Beijing Ducks,Beijing Ducks,42.3,21.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,BOS,Boston Celtics,47.2,22.5,0.0,0.0,0.0,0.0
2018-19,Pre+Season,BKN,Brooklyn Nets,48.2,26.8,0.0,0.0,0.0,0.0
2018-19,Pre+Season,CHA,Charlotte Hornets,47.2,24.4,0.0,0.0,0.0,0.0
2018-19,Pre+Season,CHI,Chicago Bulls,47.8,28.8,0.0,0.0,0.0,0.0
2018-19,Pre+Season,CLE,Cleveland Cavaliers,47.4,25.3,0.0,0.0,0.0,0.0
2018-19,Pre+Season,DAL,Dallas Mavericks,46.6,23.0,0.5,4.8,2.2,20.7
2018-19,Pre+Season,DEN,Denver Nuggets,46.9,20.6,0.0,0.0,0.0,0.0
2018-19,Pre+Season,DET,Detroit Pistons,48.6,20.4,0.0,0.0,0.0,0.0
2018-19,Pre+Season,Flamengo Flamengo,Flamengo Flamengo,48.0,30.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,GSW,Golden State Warriors,47.6,22.6,0.2,5.4,0.9,23.9
2018-19,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,47.0,20.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,43.0,22.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,HOU,Houston Rockets,46.7,26.2,0.0,0.0,0.0,0.0
2018-19,Pre+Season,IND,Indiana Pacers,49.3,25.0,0.8,10.0,3.0,40.0
2018-19,Pre+Season,LAC,LA Clippers,47.4,27.6,0.0,0.0,0.0,0.0
2018-19,Pre+Season,LAL,Los Angeles Lakers,47.6,33.2,0.5,4.7,1.5,14.1
2018-19,Pre+Season,Melbourne United,Melbourne United,45.5,25.5,0.0,0.0,0.0,0.0
2018-19,Pre+Season,MEM,Memphis Grizzlies,48.8,37.6,0.2,9.8,0.5,26.1
2018-19,Pre+Season,MIA,Miami Heat,48.0,19.5,0.0,0.0,0.0,0.0
2018-19,Pre+Season,MIL,Milwaukee Bucks,49.7,33.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,MIN,Minnesota Timberwolves,47.6,19.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,NOP,New Orleans Pelicans,47.4,16.3,0.0,0.0,0.0,0.0
2018-19,Pre+Season,NYK,New York Knicks,49.0,26.4,0.0,0.0,0.0,0.0
2018-19,Pre+Season,New Zealand Breakers,New Zealand Breakers,42.3,23.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,OKC,Oklahoma City Thunder,48.7,29.3,0.0,0.0,0.0,0.0
2018-19,Pre+Season,ORL,Orlando Magic,46.9,29.8,0.0,0.0,0.0,0.0
2018-19,Pre+Season,Perth Wildcats,Perth Wildcats,46.4,13.5,0.0,0.0,0.0,0.0
2018-19,Pre+Season,PHI,Philadelphia 76ers,46.8,20.0,1.3,3.8,6.3,18.8
2018-19,Pre+Season,PHX,Phoenix Suns,46.4,24.4,0.0,0.0,0.0,0.0
2018-19,Pre+Season,POR,Portland Trail Blazers,47.3,36.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,SAC,Sacramento Kings,47.5,26.3,0.0,0.0,0.0,0.0
2018-19,Pre+Season,SAS,San Antonio Spurs,46.9,24.6,0.0,0.0,0.0,0.0
2018-19,Pre+Season,Shanghai Sharks,Shanghai Sharks,44.5,26.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,SAC,Sacramento Kings,46.9,18.0,0.0,0.0,0.0,0.0
2018-19,Pre+Season,TOR,Toronto Raptors,44.7,16.4,0.0,0.0,0.0,0.0
2018-19,Pre+Season,UTA,Utah Jazz,47.0,39.2,0.0,0.0,0.0,0.0
2018-19,Pre+Season,WAS,Washington Wizards,48.7,29.2,0.0,0.0,0.0,0.0
2018-19,Regular+Season,ATL,Atlanta Hawks,48.2,24.9,3.8,21.1,15.1,84.8
2018-19,Regular+Season,BOS,Boston Celtics,47.8,27.8,3.8,24.0,13.5,86.4
2018-19,Regular+Season,BKN,Brooklyn Nets,48.4,29.1,3.0,26.0,10.4,89.6
2018-19,Regular+Season,CHA,Charlotte Hornets,48.2,26.8,2.6,24.2,9.6,90.4
2018-19,Regular+Season,CHI,Chicago Bulls,48.3,25.1,3.3,21.7,13.1,86.8
2018-19,Regular+Season,CLE,Cleveland Cavaliers,48.1,25.5,3.7,21.8,14.4,85.6
2018-19,Regular+Season,DAL,Dallas Mavericks,48.0,24.5,2.7,21.8,11.0,89.0
2018-19,Regular+Season,DEN,Denver Nuggets,47.8,21.7,3.6,18.1,16.5,83.5
2018-19,Regular+Season,DET,Detroit Pistons,48.2,21.9,4.1,17.7,18.8,80.9
2018-19,Regular+Season,GSW,Golden State Warriors,47.7,25.2,2.5,22.7,10.1,89.9
2018-19,Regular+Season,HOU,Houston Rockets,48.3,25.2,3.1,22.1,12.3,87.7
2018-19,Regular+Season,IND,Indiana Pacers,47.9,24.0,3.0,20.9,12.7,87.3
2018-19,Regular+Season,LAC,LA Clippers,48.0,25.1,2.6,22.5,10.3,89.7
2018-19,Regular+Season,LAL,Los Angeles Lakers,48.1,21.9,2.2,19.6,10.2,89.8
2018-19,Regular+Season,MEM,Memphis Grizzlies,48.3,25.0,3.3,21.7,13.3,86.7
2018-19,Regular+Season,MIA,Miami Heat,48.0,23.1,3.0,20.1,13.0,87.0
2018-19,Regular+Season,MIL,Milwaukee Bucks,48.0,24.8,2.4,22.4,9.5,90.5
2018-19,Regular+Season,MIN,Minnesota Timberwolves,48.2,20.9,3.1,17.8,14.9,85.1
2018-19,Regular+Season,NOP,New Orleans Pelicans,48.0,23.7,3.2,20.5,13.4,86.6
2018-19,Regular+Season,NYK,New York Knicks,48.2,24.3,4.1,20.2,16.8,83.2
2018-19,Regular+Season,OKC,Oklahoma City Thunder,48.2,25.6,3.9,21.7,15.3,84.7
2018-19,Regular+Season,ORL,Orlando Magic,48.1,24.6,2.9,21.7,11.8,88.2
2018-19,Regular+Season,PHI,Philadelphia 76ers,48.1,25.4,3.3,22.1,13.0,87.0
2018-19,Regular+Season,PHX,Phoenix Suns,48.2,20.3,1.8,18.5,8.8,91.1
2018-19,Regular+Season,POR,Portland Trail Blazers,48.3,25.9,4.3,21.6,16.7,83.3
2018-19,Regular+Season,SAC,Sacramento Kings,47.8,22.7,2.5,20.2,11.0,89.0
2018-19,Regular+Season,SAS,San Antonio Spurs,48.2,27.1,3.2,24.0,11.7,88.3
2018-19,Regular+Season,TOR,Toronto Raptors,48.1,28.0,2.9,25.1,10.5,89.5
2018-19,Regular+Season,UTA,Utah Jazz,48.0,24.1,2.5,21.6,10.3,89.7
2018-19,Regular+Season,WAS,Washington Wizards,48.4,23.8,3.2,20.5,13.6,86.4
2018-19,Playoffs,BOS,Boston Celtics,47.1,26.9,3.3,23.6,12.4,87.6
2018-19,Playoffs,BKN,Brooklyn Nets,47.9,32.0,0.6,31.4,1.9,98.1
2018-19,Playoffs,DEN,Denver Nuggets,48.7,20.6,2.6,17.9,12.8,86.9
2018-19,Playoffs,DET,Detroit Pistons,47.8,22.3,2.3,20.0,10.1,89.9
2018-19,Playoffs,GSW,Golden State Warriors,48.2,21.8,2.2,19.6,10.2,89.8
2018-19,Playoffs,HOU,Houston Rockets,48.4,28.2,2.1,26.1,7.4,92.6
2018-19,Playoffs,IND,Indiana Pacers,44.3,15.5,2.3,13.3,14.5,85.5
2018-19,Playoffs,LAC,LA Clippers,47.8,24.5,1.2,23.3,4.8,95.2
2018-19,Playoffs,MIL,Milwaukee Bucks,48.4,20.6,2.3,18.3,11.0,89.0
2018-19,Playoffs,OKC,Oklahoma City Thunder,47.9,27.2,1.4,25.8,5.1,94.9
2018-19,Playoffs,ORL,Orlando Magic,48.0,20.0,4.0,16.0,20.0,80.0
2018-19,Playoffs,PHI,Philadelphia 76ers,47.5,22.3,2.3,19.9,10.5,89.5
2018-19,Playoffs,POR,Portland Trail Blazers,49.1,29.8,3.0,26.8,10.1,89.9
2018-19,Playoffs,SAS,San Antonio Spurs,47.6,22.4,1.3,21.1,5.7,94.3
2018-19,Playoffs,TOR,Toronto Raptors,48.2,28.3,2.0,26.3,7.1,92.9
2018-19,Playoffs,UTA,Utah Jazz,47.7,22.6,2.8,19.8,12.4,87.6
