SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2019-20,All+Star,Team LeBron,Team LeBron,1,1,0,1.000,48,59.8,0.164,17.1,25.0,58.1,0.154,20.4,31.1
2019-20,All+Star,Team Giannis,Team Giannis,1,0,1,.000,48,58.1,0.154,20.4,31.1,59.8,0.164,17.1,25.0
2019-20,PlayIn,POR,Portland Trail Blazers,1,1,0,1.000,48,54.2,0.488,12.4,25.5,56.5,0.239,17.1,34.7
2019-20,PlayIn,MEM,Memphis Grizzlies,1,0,1,.000,48,56.5,0.239,17.1,34.7,54.2,0.488,12.4,25.5
2019-20,IST,TOR,Toronto Raptors,1,1,0,1.000,53,47.6,0.369,14.8,40.0,51.5,0.196,17.0,27.1
2019-20,IST,NOP,New Orleans Pelicans,1,0,1,.000,53,51.5,0.196,17.0,27.1,47.6,0.369,14.8,40.0
2020-21,Pre+Season,BKN,Brooklyn Nets,2,2,0,1.000,96,56.2,0.444,16.7,21.9,45.0,0.228,17.7,27.0
2020-21,Pre+Season,LAL,Los Angeles Lakers,4,4,0,1.000,192,55.3,0.351,15.4,20.4,50.3,0.246,19.3,27.5
2020-21,Pre+Season,NOP,New Orleans Pelicans,2,2,0,1.000,96,55.0,0.439,12.6,37.0,49.1,0.238,15.8,24.3
2020-21,Pre+Season,PHI,Philadelphia 76ers,2,2,0,1.000,96,55.6,0.394,20.9,32.2,45.7,0.255,16.6,33.6
2020-21,Pre+Season,UTA,Utah Jazz,3,3,0,1.000,144,58.3,0.335,15.5,22.3,50.2,0.232,15.8,18.1
2020-21,Pre+Season,CHI,Chicago Bulls,4,3,1,.750,192,50.8,0.247,17.4,29.5,47.9,0.233,13.2,20.2
2020-21,Pre+Season,HOU,Houston Rockets,4,3,1,.750,192,53.0,0.224,12.7,23.5,47.1,0.344,17.4,28.4
2020-21,Pre+Season,MEM,Memphis Grizzlies,4,3,1,.750,192,53.3,0.313,16.4,23.9,46.7,0.365,17.6,22.2
2020-21,Pre+Season,NYK,New York Knicks,4,3,1,.750,192,50.9,0.304,18.8,28.8,46.0,0.303,21.8,27.2
2020-21,Pre+Season,DAL,Dallas Mavericks,3,2,1,.667,149,53.4,0.225,11.4,23.7,52.0,0.259,13.7,22.8
2020-21,Pre+Season,DEN,Denver Nuggets,3,2,1,.667,144,55.5,0.274,16.8,32.0,44.9,0.277,15.7,22.8
2020-21,Pre+Season,GSW,Golden State Warriors,3,2,1,.667,144,51.1,0.306,15.6,20.5,47.5,0.318,17.5,26.9
2020-21,Pre+Season,TOR,Toronto Raptors,3,2,1,.667,144,52.4,0.263,17.5,20.0,54.7,0.426,22.6,24.1
2020-21,Pre+Season,ATL,Atlanta Hawks,4,2,2,.500,192,47.0,0.388,16.2,26.7,51.5,0.295,14.2,23.0
2020-21,Pre+Season,CLE,Cleveland Cavaliers,4,2,2,.500,192,52.4,0.340,23.9,28.1,54.4,0.294,16.1,22.0
2020-21,Pre+Season,DET,Detroit Pistons,4,2,2,.500,192,48.6,0.273,20.8,21.4,47.2,0.249,21.4,24.6
2020-21,Pre+Season,MIA,Miami Heat,2,1,1,.500,96,58.1,0.245,19.9,18.6,50.6,0.282,13.5,26.9
2020-21,Pre+Season,ORL,Orlando Magic,4,2,2,.500,192,50.8,0.222,13.6,25.6,51.5,0.288,16.7,27.8
2020-21,Pre+Season,SAC,Sacramento Kings,4,2,2,.500,192,48.0,0.341,16.4,26.6,52.4,0.259,15.0,22.9
2020-21,Pre+Season,MIN,Minnesota Timberwolves,3,1,2,.333,149,49.4,0.343,18.5,23.4,52.3,0.277,14.9,22.3
2020-21,Pre+Season,OKC,Oklahoma City Thunder,3,1,2,.333,144,50.5,0.233,16.4,20.5,50.8,0.189,13.7,23.7
2020-21,Pre+Season,WAS,Washington Wizards,3,1,2,.333,144,48.9,0.227,18.3,22.2,55.2,0.308,19.2,16.4
2020-21,Pre+Season,CHA,Charlotte Hornets,4,1,3,.250,192,52.7,0.297,18.3,24.9,53.4,0.236,17.3,26.0
2020-21,Pre+Season,POR,Portland Trail Blazers,4,1,3,.250,192,48.0,0.238,15.0,24.6,54.0,0.308,15.9,30.2
2020-21,Pre+Season,BOS,Boston Celtics,2,0,2,.000,96,44.3,0.246,20.2,27.3,51.7,0.318,17.1,29.7
2020-21,Pre+Season,IND,Indiana Pacers,3,0,3,.000,144,49.1,0.250,16.1,25.6,58.4,0.460,24.8,28.8
2020-21,Pre+Season,LAC,LA Clippers,3,0,3,.000,144,50.0,0.262,18.7,24.3,56.8,0.277,14.1,24.5
2020-21,Pre+Season,MIL,Milwaukee Bucks,3,0,3,.000,144,49.8,0.270,14.8,24.4,55.2,0.304,11.5,28.0
2020-21,Pre+Season,PHX,Phoenix Suns,4,0,4,.000,192,50.4,0.224,17.1,23.1,56.4,0.397,16.5,18.7
2020-21,Pre+Season,SAS,San Antonio Spurs,3,0,3,.000,144,46.2,0.308,13.6,22.3,57.5,0.221,15.9,25.5
2020-21,Regular+Season,UTA,Utah Jazz,72,52,20,.722,3471,56.3,0.244,14.2,28.4,50.7,0.207,11.5,24.3
2020-21,Regular+Season,PHX,Phoenix Suns,72,51,21,.708,3496,56.4,0.212,12.6,24.8,53.4,0.250,13.7,25.9
2020-21,Regular+Season,PHI,Philadelphia 76ers,72,49,23,.681,3486,54.1,0.293,14.3,27.7,52.1,0.262,15.4,26.3
2020-21,Regular+Season,BKN,Brooklyn Nets,72,48,24,.667,3481,57.5,0.258,13.4,25.2,53.1,0.241,12.5,27.4
2020-21,Regular+Season,DEN,Denver Nuggets,72,47,25,.653,3496,55.7,0.219,13.6,29.2,54.5,0.258,14.3,24.9
2020-21,Regular+Season,LAC,LA Clippers,72,47,25,.653,3456,56.4,0.222,13.5,27.0,53.1,0.239,13.2,24.6
2020-21,Regular+Season,MIL,Milwaukee Bucks,72,46,26,.639,3466,56.6,0.233,13.4,26.9,53.6,0.202,12.7,24.5
2020-21,Regular+Season,DAL,Dallas Mavericks,72,42,30,.583,3461,55.0,0.242,12.3,25.3,53.4,0.259,12.9,26.6
2020-21,Regular+Season,LAL,Los Angeles Lakers,72,42,30,.583,3491,53.6,0.271,15.2,26.9,52.6,0.237,15.2,25.2
2020-21,Regular+Season,POR,Portland Trail Blazers,72,42,30,.583,3461,54.0,0.238,11.2,27.3,54.6,0.258,12.5,26.9
2020-21,Regular+Season,ATL,Atlanta Hawks,72,41,31,.569,3481,53.9,0.278,13.3,28.4,53.0,0.237,12.4,25.8
2020-21,Regular+Season,NYK,New York Knicks,72,41,31,.569,3486,52.4,0.242,13.3,26.4,50.9,0.257,13.1,26.2
2020-21,Regular+Season,MIA,Miami Heat,72,40,32,.556,3476,54.6,0.252,14.4,24.0,54.2,0.234,15.4,26.7
2020-21,Regular+Season,GSW,Golden State Warriors,72,39,33,.542,3461,55.1,0.239,14.6,22.2,52.2,0.286,14.6,27.3
2020-21,Regular+Season,MEM,Memphis Grizzlies,72,38,34,.528,3481,52.8,0.232,13.1,28.5,53.5,0.249,14.6,26.4
2020-21,Regular+Season,BOS,Boston Celtics,72,36,36,.500,3476,54.3,0.234,14.1,28.9,53.9,0.273,14.2,26.3
2020-21,Regular+Season,IND,Indiana Pacers,72,34,38,.472,3491,54.2,0.227,13.1,24.7,53.1,0.258,14.4,29.9
2020-21,Regular+Season,WAS,Washington Wizards,72,34,38,.472,3481,53.1,0.288,13.7,25.0,53.9,0.277,13.9,26.4
2020-21,Regular+Season,CHA,Charlotte Hornets,72,33,39,.458,3471,53.2,0.238,14.9,27.6,55.0,0.219,14.8,27.8
2020-21,Regular+Season,SAS,San Antonio Spurs,72,33,39,.458,3496,51.7,0.243,11.3,24.3,54.1,0.230,13.1,26.7
2020-21,Regular+Season,CHI,Chicago Bulls,72,31,41,.431,3476,54.7,0.197,15.1,26.7,53.8,0.253,12.7,23.3
2020-21,Regular+Season,NOP,New Orleans Pelicans,72,31,41,.431,3486,53.7,0.293,14.4,30.2,55.0,0.236,13.2,24.5
2020-21,Regular+Season,SAC,Sacramento Kings,72,31,41,.431,3461,54.9,0.248,13.3,25.3,55.7,0.253,13.6,28.7
2020-21,Regular+Season,TOR,Toronto Raptors,72,27,45,.375,3461,52.9,0.241,13.3,25.6,54.3,0.293,16.2,28.4
2020-21,Regular+Season,MIN,Minnesota Timberwolves,72,23,49,.319,3481,52.0,0.254,13.9,27.1,55.6,0.264,14.9,28.3
2020-21,Regular+Season,CLE,Cleveland Cavaliers,72,22,50,.306,3486,50.8,0.261,15.7,28.0,55.6,0.235,14.5,27.1
2020-21,Regular+Season,OKC,Oklahoma City Thunder,72,22,50,.306,3471,50.9,0.242,15.8,25.4,54.7,0.216,12.8,25.8
2020-21,Regular+Season,ORL,Orlando Magic,72,21,51,.292,3466,49.0,0.240,12.9,25.2,54.7,0.215,12.8,25.6
2020-21,Regular+Season,DET,Detroit Pistons,72,20,52,.278,3486,51.9,0.273,15.1,26.7,54.1,0.257,14.1,27.5
2020-21,Regular+Season,HOU,Houston Rockets,72,17,55,.236,3461,52.1,0.252,14.5,24.0,55.5,0.256,14.4,27.7
2020-21,Playoffs,MIL,Milwaukee Bucks,23,16,7,.696,1114,52.4,0.228,13.0,31.0,52.3,0.197,13.4,23.5
2020-21,Playoffs,PHX,Phoenix Suns,22,14,8,.636,1056,54.7,0.219,12.4,23.4,50.7,0.259,12.3,27.5
2020-21,Playoffs,BKN,Brooklyn Nets,12,7,5,.583,581,55.1,0.235,11.9,24.2,50.2,0.253,13.3,30.2
2020-21,Playoffs,PHI,Philadelphia 76ers,12,7,5,.583,576,56.1,0.342,12.8,26.0,50.2,0.305,12.4,26.6
2020-21,Playoffs,ATL,Atlanta Hawks,18,10,8,.556,864,51.6,0.241,12.7,25.6,52.0,0.273,13.2,28.9
2020-21,Playoffs,UTA,Utah Jazz,11,6,5,.545,528,57.9,0.288,13.8,28.3,56.2,0.252,10.8,26.5
2020-21,Playoffs,LAC,LA Clippers,19,10,9,.526,912,56.2,0.290,11.4,24.7,54.3,0.227,12.4,28.1
2020-21,Playoffs,DAL,Dallas Mavericks,7,3,4,.429,336,53.4,0.233,11.8,29.0,57.1,0.293,11.8,24.7
2020-21,Playoffs,DEN,Denver Nuggets,10,4,6,.400,490,53.6,0.227,11.4,29.5,57.6,0.256,11.7,26.2
2020-21,Playoffs,LAL,Los Angeles Lakers,6,2,4,.333,288,47.3,0.295,14.6,27.7,53.0,0.253,13.1,21.9
2020-21,Playoffs,POR,Portland Trail Blazers,6,2,4,.333,298,56.7,0.257,12.1,27.7,55.5,0.267,11.4,32.0
2020-21,Playoffs,BOS,Boston Celtics,5,1,4,.200,240,50.8,0.311,13.4,35.5,58.2,0.324,11.8,30.1
2020-21,Playoffs,MEM,Memphis Grizzlies,5,1,4,.200,240,52.3,0.216,10.4,27.9,58.6,0.303,13.6,27.1
2020-21,Playoffs,NYK,New York Knicks,5,1,4,.200,240,45.8,0.252,12.8,28.9,51.9,0.226,11.4,21.9
2020-21,Playoffs,WAS,Washington Wizards,5,1,4,.200,240,49.8,0.327,13.0,29.0,57.5,0.333,11.5,28.3
2020-21,Playoffs,MIA,Miami Heat,4,0,4,.000,197,46.2,0.227,13.6,21.2,53.8,0.235,14.6,33.6
2020-21,All+Star,Team LeBron,Team LeBron,1,1,0,1.000,48,78.0,0.047,17.0,22.5,64.5,0.044,13.5,24.1
2020-21,All+Star,Team Durant,Team Durant,1,0,1,.000,48,64.5,0.044,13.5,24.1,78.0,0.047,17.0,22.5
2020-21,PlayIn,BOS,Boston Celtics,1,1,0,1.000,48,47.4,0.333,10.8,35.0,45.1,0.217,15.7,31.5
2020-21,PlayIn,LAL,Los Angeles Lakers,1,1,0,1.000,48,46.2,0.275,13.1,32.2,53.6,0.181,20.4,24.0
2020-21,PlayIn,MEM,Memphis Grizzlies,2,2,0,1.000,101,48.4,0.266,11.7,30.8,45.0,0.230,14.3,32.2
2020-21,PlayIn,IND,Indiana Pacers,2,1,1,.500,96,55.9,0.176,13.9,29.6,58.8,0.273,13.1,19.1
2020-21,PlayIn,WAS,Washington Wizards,2,1,1,.500,96,55.4,0.249,14.5,27.4,48.0,0.270,12.1,28.9
2020-21,PlayIn,CHA,Charlotte Hornets,1,0,1,.000,48,52.1,0.266,12.7,17.0,62.9,0.143,14.4,38.3
2020-21,PlayIn,GSW,Golden State Warriors,2,0,2,.000,101,52.3,0.198,20.2,30.1,47.4,0.270,13.7,34.2
2020-21,PlayIn,SAS,San Antonio Spurs,1,0,1,.000,48,39.2,0.247,8.2,29.2,48.3,0.267,9.1,25.0
2021-22,Pre+Season,CHI,Chicago Bulls,4,4,0,1.000,192,51.9,0.213,12.0,29.0,46.0,0.267,18.9,25.7
2021-22,Pre+Season,DAL,Dallas Mavericks,4,4,0,1.000,192,54.1,0.239,12.7,33.0,45.5,0.216,16.7,23.9
2021-22,Pre+Season,GSW,Golden State Warriors,5,5,0,1.000,240,53.9,0.207,14.5,23.8,50.7,0.239,20.3,23.2
2021-22,Pre+Season,NYK,New York Knicks,4,4,0,1.000,192,52.8,0.215,11.0,25.9,48.6,0.288,14.6,23.3
2021-22,Pre+Season,SAC,Sacramento Kings,4,4,0,1.000,192,52.4,0.204,12.6,23.6,49.7,0.248,18.6,24.5
2021-22,Pre+Season,MIA,Miami Heat,6,5,1,.833,288,53.1,0.238,18.2,29.8,51.5,0.231,16.0,24.4
2021-22,Pre+Season,BKN,Brooklyn Nets,4,3,1,.750,192,57.2,0.282,18.6,24.9,51.1,0.286,17.4,29.5
2021-22,Pre+Season,MIN,Minnesota Timberwolves,4,3,1,.750,197,52.0,0.217,14.8,24.2,50.5,0.225,19.3,28.1
2021-22,Pre+Season,PHX,Phoenix Suns,4,3,1,.750,192,54.5,0.186,15.8,24.0,47.5,0.246,18.3,21.3
2021-22,Pre+Season,SAS,San Antonio Spurs,5,3,2,.600,240,51.8,0.190,15.6,30.6,46.8,0.210,13.8,27.4
2021-22,Pre+Season,TOR,Toronto Raptors,5,3,2,.600,240,52.7,0.206,17.4,32.4,54.1,0.249,21.1,27.2
2021-22,Pre+Season,ATL,Atlanta Hawks,4,2,2,.500,192,49.0,0.193,15.3,23.9,49.7,0.202,18.0,26.1
2021-22,Pre+Season,BOS,Boston Celtics,4,2,2,.500,192,50.6,0.227,17.4,23.7,50.7,0.218,16.3,28.6
2021-22,Pre+Season,DET,Detroit Pistons,4,2,2,.500,192,51.3,0.277,17.0,23.3,51.5,0.193,13.2,33.2
2021-22,Pre+Season,IND,Indiana Pacers,4,2,2,.500,192,50.7,0.203,16.3,28.3,53.7,0.223,14.9,25.4
2021-22,Pre+Season,MEM,Memphis Grizzlies,6,3,3,.500,288,51.6,0.175,18.1,32.8,46.7,0.220,15.4,22.7
2021-22,Pre+Season,PHI,Philadelphia 76ers,4,2,2,.500,192,54.6,0.257,16.6,28.4,56.8,0.249,21.4,31.3
2021-22,Pre+Season,UTA,Utah Jazz,4,2,2,.500,192,51.1,0.174,14.1,21.8,52.7,0.191,15.3,20.3
2021-22,Pre+Season,CLE,Cleveland Cavaliers,5,2,3,.400,240,50.8,0.309,19.3,25.7,50.5,0.188,16.3,30.1
2021-22,Pre+Season,CHA,Charlotte Hornets,4,1,3,.250,192,44.7,0.215,18.5,25.3,53.8,0.230,16.6,30.7
2021-22,Pre+Season,HOU,Houston Rockets,4,1,3,.250,192,48.0,0.375,18.9,27.7,53.8,0.303,15.5,25.7
2021-22,Pre+Season,LAC,LA Clippers,4,1,3,.250,192,47.1,0.256,17.5,25.6,52.7,0.282,13.1,28.2
2021-22,Pre+Season,NOP,New Orleans Pelicans,4,1,3,.250,192,45.6,0.205,16.9,28.9,52.8,0.195,15.2,24.3
2021-22,Pre+Season,OKC,Oklahoma City Thunder,4,1,3,.250,197,51.4,0.211,15.3,24.0,55.4,0.214,15.7,24.6
2021-22,Pre+Season,ORL,Orlando Magic,4,1,3,.250,192,49.4,0.182,17.3,25.1,48.1,0.167,15.2,30.9
2021-22,Pre+Season,DEN,Denver Nuggets,5,1,4,.200,250,52.0,0.235,16.0,22.8,52.5,0.252,15.2,23.5
2021-22,Pre+Season,MIL,Milwaukee Bucks,5,1,4,.200,240,55.7,0.178,15.3,25.4,55.0,0.184,14.5,25.5
2021-22,Pre+Season,LAL,Los Angeles Lakers,6,0,6,.000,288,48.6,0.285,18.4,23.2,52.1,0.258,13.8,26.7
2021-22,Pre+Season,POR,Portland Trail Blazers,4,0,4,.000,192,46.1,0.261,22.1,21.3,54.5,0.171,14.8,23.3
2021-22,Pre+Season,WAS,Washington Wizards,4,0,4,.000,192,50.6,0.340,13.1,21.0,53.8,0.286,14.1,26.8
2021-22,Regular+Season,PHX,Phoenix Suns,82,64,18,.780,3946,54.9,0.221,12.9,26.4,51.0,0.257,14.6,27.2
2021-22,Regular+Season,MEM,Memphis Grizzlies,82,56,26,.683,3956,52.2,0.245,13.0,33.8,52.3,0.253,14.9,27.4
2021-22,Regular+Season,GSW,Golden State Warriors,82,53,29,.646,3946,55.2,0.235,15.0,26.9,50.9,0.265,14.7,26.4
2021-22,Regular+Season,MIA,Miami Heat,82,53,29,.646,3971,54.7,0.252,14.9,27.8,52.4,0.268,15.4,26.5
2021-22,Regular+Season,DAL,Dallas Mavericks,82,52,30,.634,3951,53.8,0.249,13.0,25.6,52.1,0.241,13.6,26.7
2021-22,Regular+Season,BOS,Boston Celtics,82,51,31,.622,3981,54.2,0.239,13.9,27.7,50.2,0.234,14.0,27.5
2021-22,Regular+Season,MIL,Milwaukee Bucks,82,51,31,.622,3951,54.6,0.257,13.3,26.9,53.6,0.220,12.9,25.3
2021-22,Regular+Season,PHI,Philadelphia 76ers,82,51,31,.622,3961,53.4,0.282,12.9,24.6,52.4,0.250,13.6,27.6
2021-22,Regular+Season,UTA,Utah Jazz,82,49,33,.598,3946,55.5,0.271,14.3,30.0,52.1,0.216,12.3,26.2
2021-22,Regular+Season,DEN,Denver Nuggets,82,48,34,.585,3961,55.6,0.244,14.6,26.8,53.7,0.249,12.9,24.8
2021-22,Regular+Season,TOR,Toronto Raptors,82,48,34,.585,3971,51.0,0.234,12.8,32.5,53.5,0.252,16.2,28.6
2021-22,Regular+Season,CHI,Chicago Bulls,82,46,36,.561,3946,54.1,0.248,13.0,24.9,54.1,0.251,13.2,26.5
2021-22,Regular+Season,MIN,Minnesota Timberwolves,82,46,36,.561,3956,53.9,0.254,14.1,28.4,53.5,0.291,16.0,29.4
2021-22,Regular+Season,BKN,Brooklyn Nets,82,44,38,.537,3951,54.0,0.246,14.1,28.1,52.1,0.255,13.3,29.6
2021-22,Regular+Season,CLE,Cleveland Cavaliers,82,44,38,.537,3946,53.8,0.261,14.8,27.7,52.0,0.223,13.8,27.6
2021-22,Regular+Season,ATL,Atlanta Hawks,82,43,39,.524,3941,54.3,0.253,12.0,26.9,54.3,0.224,12.9,26.9
2021-22,Regular+Season,CHA,Charlotte Hornets,82,43,39,.524,3976,54.4,0.234,13.1,27.0,54.4,0.246,14.8,29.4
2021-22,Regular+Season,LAC,LA Clippers,82,42,40,.512,3956,53.1,0.224,13.9,25.4,51.4,0.216,13.7,29.4
2021-22,Regular+Season,NYK,New York Knicks,82,37,45,.451,3956,51.3,0.280,13.7,29.1,52.1,0.259,13.1,26.0
2021-22,Regular+Season,NOP,New Orleans Pelicans,82,36,46,.439,3951,51.7,0.264,14.3,30.6,54.7,0.250,14.4,25.8
2021-22,Regular+Season,WAS,Washington Wizards,82,35,47,.427,3966,53.2,0.252,13.3,24.7,52.9,0.251,12.0,26.9
2021-22,Regular+Season,SAS,San Antonio Spurs,82,34,48,.415,3961,52.7,0.220,12.6,28.1,53.2,0.229,13.6,28.9
2021-22,Regular+Season,LAL,Los Angeles Lakers,82,33,49,.402,3996,53.7,0.259,14.2,25.6,54.0,0.257,13.8,28.0
2021-22,Regular+Season,SAC,Sacramento Kings,82,30,52,.366,3961,52.5,0.264,14.0,25.9,55.1,0.226,13.4,28.6
2021-22,Regular+Season,POR,Portland Trail Blazers,82,27,55,.329,3946,51.5,0.248,14.6,26.8,55.9,0.286,14.2,27.9
2021-22,Regular+Season,IND,Indiana Pacers,82,25,57,.305,3976,53.1,0.239,14.5,31.0,55.2,0.256,13.3,27.5
2021-22,Regular+Season,OKC,Oklahoma City Thunder,82,24,58,.293,3961,49.7,0.223,14.0,25.6,53.3,0.220,13.2,27.3
2021-22,Regular+Season,DET,Detroit Pistons,82,23,59,.280,3956,49.4,0.249,14.3,27.6,54.1,0.292,14.7,29.3
2021-22,Regular+Season,ORL,Orlando Magic,82,22,60,.268,3956,50.3,0.223,14.4,24.9,53.2,0.254,13.1,26.5
2021-22,Regular+Season,HOU,Houston Rockets,82,20,62,.244,3951,53.4,0.284,16.2,26.5,55.4,0.263,13.9,29.0
2021-22,Playoffs,GSW,Golden State Warriors,22,16,6,.727,1056,56.1,0.230,14.9,28.3,52.2,0.270,14.2,26.9
2021-22,Playoffs,MIA,Miami Heat,18,11,7,.611,864,50.9,0.253,13.8,30.3,52.0,0.308,16.5,25.2
2021-22,Playoffs,BOS,Boston Celtics,24,14,10,.583,1152,53.3,0.283,15.4,27.1,50.1,0.232,13.9,28.7
2021-22,Playoffs,MIL,Milwaukee Bucks,12,7,5,.583,576,49.8,0.236,13.8,26.4,49.9,0.208,13.0,19.6
2021-22,Playoffs,PHX,Phoenix Suns,13,7,6,.538,624,55.7,0.229,14.2,27.8,53.9,0.306,13.8,31.4
2021-22,Playoffs,DAL,Dallas Mavericks,18,9,9,.500,864,54.6,0.289,10.9,20.7,53.9,0.268,14.3,29.4
2021-22,Playoffs,MEM,Memphis Grizzlies,12,6,6,.500,576,50.7,0.297,13.7,29.0,53.0,0.263,17.4,27.5
2021-22,Playoffs,PHI,Philadelphia 76ers,12,6,6,.500,581,54.5,0.290,15.8,25.9,51.2,0.257,12.5,29.8
2021-22,Playoffs,MIN,Minnesota Timberwolves,6,2,4,.333,288,52.7,0.341,17.1,23.4,51.9,0.368,15.6,31.2
2021-22,Playoffs,NOP,New Orleans Pelicans,6,2,4,.333,288,51.8,0.342,15.3,38.7,57.5,0.239,11.6,23.0
2021-22,Playoffs,TOR,Toronto Raptors,6,2,4,.333,293,50.3,0.244,10.6,27.2,57.6,0.324,15.5,28.6
2021-22,Playoffs,UTA,Utah Jazz,6,2,4,.333,288,49.5,0.335,12.8,28.4,54.0,0.275,9.5,19.6
2021-22,Playoffs,ATL,Atlanta Hawks,5,1,4,.200,240,51.3,0.281,17.5,24.6,54.2,0.248,14.0,30.5
2021-22,Playoffs,CHI,Chicago Bulls,5,1,4,.200,240,46.1,0.160,12.9,18.5,55.3,0.247,15.2,22.4
2021-22,Playoffs,DEN,Denver Nuggets,5,1,4,.200,240,54.3,0.304,17.0,33.9,60.8,0.328,13.4,24.5
2021-22,Playoffs,BKN,Brooklyn Nets,4,0,4,.000,192,57.7,0.330,16.1,29.0,56.2,0.270,14.7,35.8
2021-22,All+Star,Team LeBron,Team LeBron,1,1,0,1.000,48,67.6,0.017,15.2,26.9,62.7,0.057,13.2,32.1
2021-22,All+Star,Team Durant,Team Durant,1,0,1,.000,48,62.7,0.057,13.2,32.1,67.6,0.017,15.2,26.9
2021-22,PlayIn,ATL,Atlanta Hawks,2,2,0,1.000,96,57.8,0.270,12.8,28.1,49.1,0.269,14.2,26.4
2021-22,PlayIn,BKN,Brooklyn Nets,1,1,0,1.000,48,58.9,0.286,14.4,30.2,49.5,0.217,15.5,35.2
2021-22,PlayIn,MIN,Minnesota Timberwolves,1,1,0,1.000,48,51.8,0.446,13.1,30.2,53.8,0.346,17.2,21.3
2021-22,PlayIn,NOP,New Orleans Pelicans,2,2,0,1.000,96,55.6,0.284,12.1,31.5,47.2,0.318,7.4,24.3
2021-22,PlayIn,CHA,Charlotte Hornets,1,0,1,.000,48,45.0,0.322,13.6,26.2,60.6,0.266,11.7,29.2
2021-22,PlayIn,CLE,Cleveland Cavaliers,2,0,2,.000,96,51.4,0.214,15.2,31.3,56.7,0.280,14.2,28.6
2021-22,PlayIn,LAC,LA Clippers,2,0,2,.000,96,50.0,0.374,13.0,25.7,52.0,0.363,11.5,32.1
2021-22,PlayIn,SAS,San Antonio Spurs,1,0,1,.000,48,47.8,0.242,6.3,19.3,59.3,0.284,14.4,28.2
2022-23,Pre+Season,PHI,Philadelphia 76ers,4,4,0,1.000,192,49.7,0.211,13.3,30.0,51.7,0.331,20.5,26.5
2022-23,Pre+Season,SAC,Sacramento Kings,4,4,0,1.000,192,53.7,0.267,16.0,33.8,42.4,0.417,22.5,23.4
2022-23,Pre+Season,OKC,Oklahoma City Thunder,6,5,1,.833,288,58.2,0.334,17.8,31.6,47.8,0.257,15.0,25.3
2022-23,Pre+Season,MIA,Miami Heat,5,4,1,.800,240,51.3,0.268,14.9,30.4,50.2,0.369,19.9,28.0
2022-23,Pre+Season,MIN,Minnesota Timberwolves,5,4,1,.800,240,52.4,0.310,13.8,19.0,48.6,0.299,16.4,23.2
2022-23,Pre+Season,NOP,New Orleans Pelicans,5,4,1,.800,240,50.9,0.318,15.6,27.4,50.7,0.317,17.9,25.9
2022-23,Pre+Season,ORL,Orlando Magic,5,4,1,.800,240,51.5,0.264,18.7,26.6,51.1,0.342,17.3,21.5
2022-23,Pre+Season,CHI,Chicago Bulls,4,3,1,.750,192,59.7,0.268,18.7,29.9,49.5,0.295,16.1,28.1
2022-23,Pre+Season,HOU,Houston Rockets,4,3,1,.750,192,56.6,0.271,19.2,37.1,47.5,0.321,15.1,29.5
2022-23,Pre+Season,NYK,New York Knicks,4,3,1,.750,192,50.1,0.219,13.2,31.4,49.3,0.269,17.3,25.9
2022-23,Pre+Season,DAL,Dallas Mavericks,3,2,1,.667,144,53.0,0.286,16.4,16.7,48.4,0.293,20.6,31.1
2022-23,Pre+Season,DEN,Denver Nuggets,5,3,2,.600,240,53.8,0.353,17.1,28.5,55.8,0.300,16.4,24.0
2022-23,Pre+Season,GSW,Golden State Warriors,5,3,2,.600,240,52.2,0.332,16.9,29.8,47.8,0.374,16.5,24.3
2022-23,Pre+Season,MEM,Memphis Grizzlies,5,3,2,.600,240,50.1,0.405,17.9,29.4,50.7,0.208,20.3,29.4
2022-23,Pre+Season,TOR,Toronto Raptors,5,3,2,.600,250,47.8,0.335,13.7,31.6,50.4,0.293,16.8,28.2
2022-23,Pre+Season,Adelaide 36ers,Adelaide 36ers,2,1,1,.500,96,55.5,0.232,15.5,28.2,58.7,0.292,15.0,33.3
2022-23,Pre+Season,ATL,Atlanta Hawks,4,2,2,.500,192,53.4,0.284,12.5,22.8,51.7,0.248,15.2,29.2
2022-23,Pre+Season,BOS,Boston Celtics,4,2,2,.500,202,57.6,0.270,17.1,26.5,44.6,0.276,9.6,33.0
2022-23,Pre+Season,BKN,Brooklyn Nets,4,2,2,.500,192,50.8,0.327,20.1,22.2,48.5,0.286,15.6,30.4
2022-23,Pre+Season,IND,Indiana Pacers,4,2,2,.500,192,51.6,0.276,15.3,29.5,48.0,0.282,15.0,32.4
2022-23,Pre+Season,LAC,LA Clippers,4,2,2,.500,192,54.3,0.391,18.4,23.9,49.3,0.313,16.5,23.2
2022-23,Pre+Season,CLE,Cleveland Cavaliers,4,1,3,.250,192,51.2,0.284,15.3,24.8,49.5,0.266,14.6,31.8
2022-23,Pre+Season,PHX,Phoenix Suns,4,1,3,.250,192,48.2,0.327,16.0,33.0,55.2,0.385,18.1,27.9
2022-23,Pre+Season,UTA,Utah Jazz,4,1,3,.250,192,47.0,0.260,19.1,32.0,53.8,0.326,17.1,24.7
