SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2018-19,regular-season,-,12.5,11.0,1.08,13.6,4.9,9.5,51.9,58.5,13.4,13.6,11.9,2.8,49.4,41.4,0
2018-19,regular-season,-,11.8,10.8,1.10,12.9,4.7,9.4,50.5,58.6,11.7,11.5,10.8,2.6,48.8,58.6,0
2018-19,playoffs,-,19.1,17.9,1.10,21.0,7.2,14.8,48.3,54.9,15.9,9.4,14.6,2.8,50.3,33.3,0
2018-19,playoffs,-,27.1,24.1,1.10,29.9,10.3,20.8,49.7,58.7,16.2,9.3,15.7,2.2,50.4,46.7,0
2018-19,playoffs,-,17.8,16.0,1.04,18.5,6.6,12.8,52.0,58.4,14.0,15.8,12.5,2.3,47.4,26.7,0
2018-19,playoffs,-,17.5,16.0,1.15,20.1,7.1,13.1,54.2,66.0,10.9,17.2,10.4,3.1,48.4,73.3,0
2018-19,playoffs,-,14.1,12.7,1.12,15.8,5.4,11.0,48.7,56.8,17.8,6.6,15.7,2.5,51.8,60.0,0
2018-19,playoffs,-,16.0,14.2,1.12,17.9,6.8,12.5,54.7,62.3,10.4,14.1,9.9,2.6,50.5,53.3,0
2018-19,playoffs,-,12.3,10.7,1.00,12.3,4.5,9.7,46.5,52.3,15.3,8.2,13.8,3.1,46.9,13.3,0
2018-19,playoffs,-,17.9,16.4,1.21,21.7,7.3,13.8,53.2,62.9,15.5,9.3,14.3,2.5,54.0,93.3,0
2018-19,playoffs,-,17.3,15.1,1.10,19.0,7.0,13.2,53.2,61.4,14.4,13.5,12.5,3.8,50.0,40.0,0
2018-19,playoffs,-,18.4,15.7,1.17,21.6,6.8,13.4,50.7,61.2,18.5,9.8,17.4,2.2,53.3,80.0,0
2018-19,playoffs,-,20.0,17.9,0.96,19.2,7.4,15.8,46.8,51.9,13.0,12.0,14.0,5.0,45.0,6.7,0
2018-19,playoffs,-,16.4,14.5,1.15,18.8,6.8,12.4,54.8,62.1,14.6,12.2,12.2,2.4,52.4,66.7,0
2018-19,playoffs,-,10.0,9.6,1.19,11.9,4.6,8.3,55.2,60.3,12.9,8.6,11.4,4.3,54.3,86.7,0
2018-19,playoffs,-,14.8,14.3,1.24,18.3,6.8,13.0,51.9,59.6,11.9,5.1,10.2,5.1,52.5,100,0
2018-19,playoffs,-,13.6,12.6,0.96,13.0,4.2,9.8,42.9,45.9,17.6,13.2,19.1,4.4,42.6,0.0,0
2018-19,playoffs,-,14.8,12.9,1.03,15.3,6.0,12.8,47.1,55.9,6.8,8.5,6.8,1.7,44.1,20.0,0
2019-20,pre-season,-,28.0,22.4,1.09,30.7,11.5,21.7,53.1,61.5,10.7,14.3,8.3,2.4,48.8,74.3,0
2019-20,pre-season,-,31.0,24.9,1.16,35.8,11.8,22.3,52.8,64.0,17.1,12.2,15.4,1.6,52.8,85.7,0
2019-20,pre-season,-,26.0,22.3,1.04,27.0,10.0,19.8,50.5,58.1,12.3,13.8,11.5,2.3,47.7,60.0,0
2019-20,pre-season,-,21.0,17.9,1.16,24.8,8.0,16.2,49.4,60.5,15.0,11.2,14.0,1.9,50.5,82.9,0
2019-20,pre-season,-,21.0,17.5,1.15,24.6,8.6,16.4,52.4,60.4,15.0,12.1,14.0,3.7,51.4,79.4,0
2019-20,pre-season,-,21.0,18.8,1.15,24.6,8.0,15.8,50.6,62.0,19.6,7.5,17.8,0.9,52.3,79.4,0
2019-20,pre-season,-,25.0,20.4,0.93,23.2,7.8,18.0,43.3,51.1,12.0,17.6,10.4,1.6,40.8,25.7,0
2019-20,pre-season,-,21.0,18.2,1.06,22.8,8.6,16.4,52.4,56.7,17.8,12.1,15.0,6.5,50.5,65.7,0
2019-20,pre-season,-,22.0,18.7,1.04,22.4,8.2,16.2,50.6,59.3,10.2,14.8,9.3,0.0,46.3,57.1,0
2019-20,pre-season,-,21.0,17.3,1.06,21.8,8.8,15.6,56.4,61.5,14.6,12.6,15.5,3.9,52.4,62.9,0
2019-20,pre-season,-,19.0,16.5,0.94,18.0,6.3,13.7,46.3,53.0,14.8,16.5,14.8,2.6,43.5,34.3,0
2019-20,pre-season,-,20.0,17.5,1.03,20.8,7.4,14.4,51.4,61.1,10.9,18.8,9.9,1.0,46.5,48.6,0
2019-20,pre-season,-,20.0,18.1,1.20,24.3,9.0,15.5,58.1,67.7,11.1,14.8,8.6,2.5,53.1,91.4,0
2019-20,pre-season,-,26.0,21.6,0.93,24.0,9.3,21.0,44.0,49.4,9.7,11.7,7.8,2.9,42.7,28.6,0
2019-20,pre-season,-,17.0,14.8,1.07,18.4,6.4,12.0,53.3,58.3,18.6,16.3,16.3,4.7,50.0,68.6,0
2019-20,pre-season,-,22.0,18.5,1.03,22.3,7.8,14.5,53.4,62.1,16.3,20.9,16.3,4.7,47.7,51.4,0
2019-20,pre-season,-,21.0,17.8,1.04,21.8,8.3,15.3,54.1,56.6,16.7,13.1,14.3,2.4,52.4,54.3,0
2019-20,pre-season,-,16.0,14.0,1.32,21.5,8.0,11.8,68.1,75.5,15.4,15.4,12.3,3.1,61.5,94.3,0
2019-20,pre-season,-,20.0,16.7,1.08,21.0,7.5,15.3,49.2,57.4,14.1,10.3,12.8,2.6,47.4,71.4,0
2019-20,pre-season,-,18.0,15.5,1.17,20.8,7.0,12.8,54.9,62.7,19.7,14.1,18.3,5.6,53.5,88.6,0
2019-20,pre-season,-,23.0,18.8,0.89,20.3,6.8,15.3,44.3,50.0,16.5,17.6,11.0,1.1,42.9,20.0,0
2019-20,pre-season,-,27.0,21.6,0.97,26.0,8.7,20.3,42.6,50.8,10.0,13.8,10.0,0.0,42.5,37.1,0
2019-20,pre-season,-,18.0,15.6,0.85,15.4,5.8,12.6,46.0,51.6,12.1,23.1,11.0,4.4,39.6,14.3,0
2019-20,pre-season,-,19.0,17.0,0.91,17.3,6.8,14.3,47.4,51.8,11.8,14.5,10.5,1.3,44.7,22.9,0
2019-20,pre-season,-,16.0,13.9,0.84,13.6,4.8,12.4,38.7,43.5,11.1,13.6,8.6,1.2,38.3,11.4,0
2019-20,pre-season,-,22.0,18.0,0.98,21.7,8.0,16.7,48.0,55.0,9.1,15.2,7.6,0.0,45.5,40.0,0
2019-20,pre-season,-,19.0,15.0,1.02,19.0,6.3,11.3,55.9,61.8,17.9,26.8,17.9,5.4,46.4,45.7,0
2019-20,pre-season,-,16.0,14.2,0.94,15.0,5.3,12.0,44.4,50.0,20.8,12.5,20.8,8.3,39.6,31.4,0
2019-20,pre-season,-,14.0,12.2,1.39,19.5,7.0,11.0,63.6,75.0,10.7,10.7,10.7,0.0,60.7,97.1,0
2019-20,pre-season,-,14.0,12.5,0.88,12.3,3.7,8.0,45.8,54.2,16.7,26.2,16.7,0.0,42.9,17.1,0
2019-20,pre-season,-,10.0,8.2,1.42,13.5,4.5,7.5,60.0,76.7,10.5,10.5,10.5,0.0,57.9,100,0
2019-20,pre-season,-,16.0,14.4,0.76,12.5,5.0,10.5,47.6,50.0,6.1,30.3,6.1,0.0,36.4,2.9,0
2019-20,pre-season,-,12.0,11.3,0.79,9.5,3.0,9.5,31.6,36.8,12.5,8.3,12.5,0.0,37.5,8.6,0
2019-20,pre-season,-,8.0,7.7,1.00,8.0,2.5,5.5,45.5,54.5,12.5,18.8,12.5,0.0,43.8,42.9,0
2019-20,pre-season,-,21.0,19.1,0.76,16.0,6.0,14.0,42.9,50.0,14.3,23.8,14.3,4.8,38.1,5.7,0
2019-20,pre-season,-,7.0,6.3,0.57,4.0,2.0,6.0,33.3,33.3,0.0,14.3,0.0,0.0,28.6,0.0,0
2019-20,pre-season,-,15.0,13.0,0.27,4.0,2.0,11.0,18.2,18.2,0.0,26.7,0.0,0.0,13.3,0.0,0
2019-20,regular-season,-,24.2,21.6,1.15,27.8,10.0,18.5,53.8,61.7,14.7,12.5,13.4,3.8,51.7,93.1,0
2019-20,regular-season,-,23.2,20.1,1.12,25.9,9.2,17.7,52.0,59.6,14.4,12.2,13.2,3.1,50.3,58.6,0
2019-20,regular-season,-,23.8,20.5,1.07,25.4,9.2,18.4,49.9,57.7,14.3,12.0,13.1,3.7,47.8,6.9,0
2019-20,regular-season,-,22.0,19.1,1.11,24.4,8.8,17.3,50.8,58.6,13.2,11.2,11.4,3.0,49.7,55.2,0
2019-20,regular-season,-,20.5,17.9,1.11,22.7,8.6,16.1,53.8,61.1,10.8,12.8,9.4,1.9,50.5,48.3,0
2019-20,regular-season,-,20.3,17.4,1.10,22.3,8.3,15.7,52.7,61.2,12.0,14.1,10.9,3.5,48.2,34.5,0
2019-20,regular-season,-,19.7,17.5,1.14,22.5,8.4,15.1,55.7,62.5,14.6,12.8,13.3,4.1,52.2,82.8,0
2019-20,regular-season,-,18.1,16.0,1.20,21.6,8.0,14.3,55.9,63.3,13.0,11.2,11.4,3.2,53.6,100,0
2019-20,regular-season,-,17.7,15.9,1.08,19.2,7.2,13.7,52.2,61.1,9.9,13.8,8.4,1.5,47.9,24.1,0
2019-20,regular-season,-,17.0,15.1,1.14,19.4,7.1,13.0,54.8,61.0,14.5,12.7,12.7,3.3,52.4,86.2,0
2019-20,regular-season,-,17.0,15.3,1.12,19.0,7.2,13.7,52.5,60.6,11.2,11.3,10.4,2.8,50.0,62.1,0
2019-20,regular-season,-,16.5,14.3,1.14,18.8,6.8,12.8,53.4,62.1,13.1,11.9,11.8,2.7,51.0,89.7,0
2019-20,regular-season,-,16.6,14.8,1.12,18.6,6.7,12.6,53.6,60.0,14.1,12.6,13.2,2.9,51.6,79.3,0
2019-20,regular-season,-,17.7,15.2,1.10,19.4,7.1,13.5,52.9,59.6,12.9,13.7,12.3,3.2,50.0,37.9,0
2019-20,regular-season,-,15.6,14.3,1.12,17.5,6.6,12.3,53.2,59.9,12.2,11.6,10.7,2.6,50.9,65.5,0
2019-20,regular-season,-,14.5,13.3,1.18,17.1,6.1,10.8,55.9,64.2,15.6,13.1,13.8,3.4,53.3,96.6,0
2019-20,regular-season,-,17.7,15.8,1.08,19.2,7.6,13.9,54.5,60.5,11.2,13.5,10.2,3.0,49.8,20.7,0
2019-20,regular-season,-,15.4,13.9,1.10,17.0,6.4,12.1,53.0,61.2,9.9,13.4,9.2,2.0,49.1,41.4,0
2019-20,regular-season,-,15.8,13.8,1.09,17.2,6.1,12.0,50.9,56.9,16.0,11.9,15.0,4.3,49.6,31.0,0
2019-20,regular-season,-,15.1,13.6,1.12,16.9,6.1,11.7,51.9,58.9,15.1,10.4,14.0,3.5,51.0,69.0,0
2019-20,regular-season,-,17.5,14.9,1.08,18.9,6.9,13.5,50.6,58.2,13.4,12.5,12.1,3.4,48.6,13.8,0
2019-20,regular-season,-,14.5,12.9,1.10,16.1,5.6,11.5,49.2,57.6,13.7,10.1,11.9,2.7,49.2,44.8,0
2019-20,regular-season,-,15.4,14.1,1.09,16.7,6.1,12.1,50.7,58.3,12.4,11.9,10.7,3.0,48.7,27.6,0
2019-20,regular-season,-,15.4,14.0,1.08,16.6,6.1,11.9,50.8,59.8,10.6,13.7,9.2,2.1,47.6,17.2,0
2019-20,regular-season,-,14.1,12.5,1.12,15.9,5.9,11.3,51.7,60.1,11.6,11.4,10.1,3.1,49.3,75.9,0
2019-20,regular-season,-,16.1,14.7,1.11,17.8,6.7,12.5,53.5,60.8,11.6,13.1,10.4,2.5,50.2,51.7,0
2019-20,regular-season,-,15.7,14.0,1.12,17.6,6.4,11.9,53.7,60.6,13.3,13.1,11.4,2.4,51.2,72.4,0
2019-20,regular-season,-,16.0,14.7,1.05,16.9,6.2,12.3,50.4,57.6,12.6,13.7,11.7,2.9,47.8,3.4,0
2019-20,regular-season,-,16.0,14.1,1.03,16.5,6.2,12.2,50.3,56.7,14.4,12.8,13.0,3.5,48.2,0.0,0
2019-20,regular-season,-,14.4,12.8,1.07,15.4,5.9,11.0,53.6,59.3,12.1,14.3,11.1,2.9,49.6,10.3,0
2019-20,playoffs,-,19.1,17.6,1.16,22.2,8.4,14.7,57.0,63.8,15.7,11.4,14.9,4.5,54.0,87.5,0
2019-20,playoffs,-,15.4,14.2,1.15,17.6,6.5,11.9,54.2,61.1,13.0,12.6,10.7,3.4,51.3,75.0,0
2019-20,playoffs,-,13.4,12.6,1.06,14.2,5.1,10.5,49.1,55.5,13.2,11.0,12.1,2.5,49.1,50.0,0
2019-20,playoffs,-,13.5,12.8,1.12,15.1,5.1,10.2,49.5,58.2,14.5,9.8,12.1,0.0,51.6,68.8,0
2019-20,playoffs,-,16.4,15.0,1.24,20.2,6.8,11.9,57.4,68.7,16.4,12.7,15.0,2.3,54.9,100,0
2019-20,playoffs,-,20.5,18.6,0.99,20.3,6.5,15.3,42.9,51.2,15.1,12.0,13.8,2.2,44.0,31.3,0
2019-20,playoffs,-,17.2,16.0,1.06,18.2,6.8,13.2,51.3,59.2,12.6,14.1,11.7,3.4,47.6,43.8,0
2019-20,playoffs,-,18.1,16.2,1.01,18.2,6.9,14.2,48.6,56.7,12.2,13.3,11.6,4.4,44.2,37.5,0
2019-20,playoffs,-,11.7,11.3,1.20,14.0,4.9,9.9,49.3,58.0,15.9,6.1,12.2,6.1,50.0,93.8,0
2019-20,playoffs,-,16.7,14.5,0.96,16.0,5.7,12.3,45.9,52.7,11.0,15.0,11.0,2.0,43.0,25.0,0
2019-20,playoffs,-,12.5,11.1,1.15,14.3,5.5,10.0,55.0,64.2,8.0,13.3,8.0,1.3,50.7,81.3,0
2019-20,playoffs,-,19.8,17.0,1.09,21.5,7.3,15.3,47.5,58.2,16.5,10.1,13.9,3.8,46.8,62.5,0
2019-20,playoffs,-,15.1,13.5,0.76,11.6,4.1,11.4,36.3,41.3,10.4,17.0,8.5,2.8,34.9,12.5,0
2019-20,playoffs,-,17.5,16.8,1.09,19.0,6.8,13.0,51.9,59.6,11.4,17.1,10.0,2.9,47.1,56.3,0
2019-20,playoffs,-,12.8,11.5,0.73,9.4,3.4,9.6,35.4,39.6,9.4,18.8,7.8,3.1,32.8,6.3,0
2019-20,playoffs,-,11.5,10.4,0.72,8.3,2.3,8.0,28.1,29.7,21.7,15.2,15.2,6.5,34.8,0.0,0
2020-21,pre-season,-,28.5,23.3,1.08,30.8,10.8,20.0,53.8,66.3,10.5,21.1,6.1,1.8,45.6,58.6,0
2020-21,pre-season,-,22.5,18.8,1.17,26.3,9.3,18.0,52.1,60.6,15.6,11.1,14.4,5.6,51.1,86.2,0
2020-21,pre-season,-,26.0,21.4,1.00,26.0,8.3,20.0,40.7,47.5,17.3,7.7,14.4,2.9,45.2,48.3,0
2020-21,pre-season,-,20.5,18.1,1.17,24.0,8.8,16.0,56.5,65.3,14.6,12.2,14.6,2.4,53.7,89.7,0
2020-21,pre-season,-,27.7,23.4,1.16,32.0,12.0,21.0,57.1,66.7,12.0,15.7,9.6,3.6,50.6,82.8,0
2020-21,pre-season,-,21.3,19.2,1.13,24.0,9.0,16.0,56.3,62.5,14.1,12.9,12.9,2.4,54.1,79.3,0
2020-21,pre-season,-,25.3,21.6,0.89,22.5,8.3,19.0,44.0,49.3,11.9,15.8,10.9,2.0,41.6,27.6,0
2020-21,pre-season,-,26.7,23.3,1.10,29.3,11.0,20.0,54.1,58.2,13.8,12.5,13.8,3.8,51.3,72.4,0
2020-21,pre-season,-,18.5,16.4,1.08,20.0,7.0,15.0,47.5,56.8,9.5,12.2,8.1,1.4,45.9,62.1,0
2020-21,pre-season,-,23.0,18.7,0.87,20.0,6.3,17.0,36.8,41.9,16.3,13.0,15.2,3.3,39.1,24.1,0
2020-21,pre-season,-,22.7,19.5,1.09,24.7,8.0,17.0,47.1,59.8,14.7,11.8,10.3,1.5,47.1,65.5,0
2020-21,pre-season,-,23.0,19.5,1.07,24.7,9.0,16.0,55.1,66.3,8.7,20.3,7.2,0.0,47.8,55.2,0
2020-21,pre-season,-,16.7,15.4,1.42,23.7,6.3,12.0,52.8,70.8,22.0,6.0,22.0,0.0,60.0,100,0
2020-21,pre-season,-,24.0,20.8,1.38,33.0,9.5,16.0,59.4,73.4,22.9,14.6,20.8,4.2,58.3,96.6,0
2020-21,pre-season,-,23.3,20.4,0.93,21.7,7.7,18.0,42.6,50.9,10.0,14.3,10.0,1.4,40.0,39.3,0
2020-21,pre-season,-,19.5,16.5,0.82,16.0,6.3,16.0,39.1,43.8,10.3,12.8,10.3,5.1,35.9,0.0,0
2020-21,pre-season,-,21.3,17.1,0.94,20.0,6.3,13.0,50.0,57.9,18.8,23.4,17.2,1.6,45.3,44.8,0
2020-21,pre-season,-,16.8,15.1,0.90,15.0,5.5,12.0,45.8,50.0,13.4,17.9,11.9,3.0,43.3,31.0,0
2020-21,pre-season,-,13.5,12.4,1.09,14.8,5.5,10.0,52.4,59.5,14.8,14.8,14.8,7.4,48.1,69.0,0
2020-21,pre-season,-,23.0,19.7,0.84,19.3,6.3,16.0,38.8,41.8,21.7,13.0,17.4,5.8,40.6,10.3,0
2020-21,pre-season,-,14.0,12.5,0.93,13.0,4.5,10.0,47.4,50.0,14.3,21.4,14.3,3.6,42.9,39.3,0
2020-21,pre-season,-,19.3,16.4,0.90,17.3,6.3,15.0,42.2,50.0,12.1,15.5,12.1,5.2,37.9,34.5,0
2020-21,pre-season,-,15.3,13.1,0.84,12.8,5.0,12.0,41.7,46.9,8.2,13.1,8.2,0.0,39.3,6.9,0
2020-21,pre-season,-,17.7,15.0,0.85,15.0,4.7,13.0,35.9,41.0,18.9,11.3,18.9,3.8,39.6,13.8,0
2020-21,pre-season,-,16.0,14.2,1.28,20.5,8.0,13.0,61.5,69.2,9.4,15.6,9.4,6.3,53.1,93.1,0
2020-21,pre-season,-,15.7,14.5,0.85,13.3,5.3,12.0,45.7,51.4,6.4,19.1,4.3,0.0,40.4,20.7,0
2020-21,pre-season,-,14.0,11.8,0.83,11.7,3.3,11.0,29.4,33.8,14.3,4.8,14.3,0.0,38.1,3.4,0
2020-21,pre-season,-,20.0,17.0,0.85,17.0,6.5,14.0,44.8,46.6,10.0,20.0,10.0,2.5,40.0,17.2,0
2020-21,pre-season,-,14.5,12.8,1.10,16.0,5.0,9.0,55.6,55.6,27.6,13.8,27.6,3.4,55.2,75.9,0
2020-21,pre-season,-,8.5,8.1,1.06,9.0,4.0,6.0,66.7,75.0,5.9,29.4,5.9,5.9,47.1,51.7,0
2020-21,regular-season,-,21.9,18.9,1.14,24.9,9.3,17.0,54.7,60.4,14.8,11.6,13.8,3.9,52.3,82.8,0
2020-21,regular-season,-,22.1,19.4,1.10,24.5,8.9,17.3,51.7,59.9,13.4,12.0,12.3,3.5,49.5,17.2,0
2020-21,regular-season,-,21.1,18.7,1.13,23.9,9.0,16.7,54.0,61.1,12.0,11.7,11.3,2.6,51.7,51.7,0
2020-21,regular-season,-,20.4,18.4,1.13,23.1,8.6,15.7,54.9,63.2,12.6,13.9,11.6,3.5,50.5,64.3,0
2020-21,regular-season,-,20.5,18.6,1.12,23.1,8.3,15.9,52.0,59.3,14.0,11.4,12.9,3.1,51.0,37.9,0
2020-21,regular-season,-,20.6,18.1,1.12,23.0,8.6,16.7,51.5,58.8,12.2,9.7,11.3,2.8,50.4,31.0,0
2020-21,regular-season,-,17.8,16.1,1.21,21.5,8.0,14.2,56.5,65.3,12.7,11.4,11.5,3.7,53.3,100,0
2020-21,regular-season,-,18.6,16.3,1.13,21.0,7.9,14.0,56.2,61.6,15.8,13.2,14.7,4.4,52.8,55.2,0
2020-21,regular-season,-,18.3,16.5,1.13,20.8,7.6,13.7,55.3,63.9,12.9,15.1,11.7,2.6,50.7,72.4,0
2020-21,regular-season,-,18.4,16.5,1.13,20.8,7.6,14.6,51.9,60.9,12.0,11.4,10.9,2.8,49.1,41.4,0
2020-21,regular-season,-,17.6,15.9,1.17,20.5,7.6,13.9,54.8,62.6,11.7,11.2,10.9,2.4,52.4,93.1,0
2020-21,regular-season,-,17.1,15.9,1.16,19.9,7.4,13.8,53.2,62.2,10.9,10.8,9.8,2.7,50.7,89.7,0
2020-21,regular-season,-,19.0,16.9,1.04,19.7,7.2,14.5,49.9,56.6,13.3,13.2,12.4,2.7,47.5,6.9,0
2020-21,regular-season,-,17.0,15.4,1.14,19.3,7.1,12.5,57.0,63.7,14.8,14.8,13.2,3.2,52.9,75.9,0
2020-21,regular-season,-,17.2,15.0,1.11,19.1,7.2,13.3,53.7,60.3,13.3,11.3,11.9,2.3,51.7,20.7,0
2020-21,regular-season,-,17.0,15.3,1.12,18.9,6.8,13.9,48.6,60.1,9.3,10.8,8.4,2.4,46.4,34.5,0
2020-21,regular-season,-,15.7,14.1,1.18,18.5,6.7,12.1,55.6,63.3,14.1,11.9,12.0,3.2,53.1,96.6,0
2020-21,regular-season,-,18.1,16.1,0.99,18.0,6.5,13.4,48.7,54.6,14.0,14.0,12.7,2.4,46.5,0.0,0
2020-21,regular-season,-,15.8,14.9,1.14,18.0,6.5,12.1,53.8,61.0,14.1,12.0,12.3,2.8,52.1,86.2,0
2020-21,regular-season,-,15.8,14.4,1.13,17.9,6.5,12.0,54.1,61.6,14.4,12.6,12.5,2.9,52.0,64.3,0
2020-21,regular-season,-,15.5,14.1,1.14,17.6,6.5,12.2,52.8,61.3,12.3,12.4,10.7,3.5,50.0,79.3,0
2020-21,regular-season,-,15.4,14.0,1.13,17.4,6.5,11.7,55.6,61.9,13.7,12.7,12.6,2.4,52.7,48.3,0
2020-21,regular-season,-,14.6,13.2,1.13,16.6,5.9,11.3,52.8,60.6,13.2,11.8,10.4,1.9,51.1,69.0,0
2020-21,regular-season,-,14.7,13.3,1.13,16.6,6.1,11.6,53.1,59.0,14.2,10.8,13.7,3.6,51.9,44.8,0
2020-21,regular-season,-,14.0,12.7,1.13,15.8,5.9,11.0,53.5,60.6,12.6,12.6,11.2,3.7,50.8,58.6,0
2020-21,regular-season,-,13.8,12.9,1.10,15.2,5.5,10.7,51.7,59.5,12.3,12.5,11.5,2.3,49.9,10.3,0
2020-21,regular-season,-,13.3,12.3,1.10,14.7,5.4,10.6,50.7,58.0,13.0,9.9,11.9,2.9,50.1,13.8,0
2020-21,regular-season,-,14.5,13.2,1.00,14.6,5.3,11.7,45.6,51.8,12.0,10.2,11.7,2.9,45.5,3.4,0
2020-21,regular-season,-,13.1,11.8,1.11,14.6,5.3,10.7,49.5,58.6,10.8,9.0,9.5,1.5,49.0,24.1,0
2020-21,regular-season,-,12.8,11.9,1.11,14.2,5.2,9.6,54.3,62.0,12.3,14.1,11.1,1.6,50.9,27.6,0
2020-21,playoffs,-,20.1,17.9,1.07,21.6,8.0,16.1,49.3,57.0,12.3,10.2,11.0,2.8,48.2,40.0,0
2020-21,playoffs,-,13.7,13.1,1.25,17.0,6.3,11.0,57.2,65.6,11.6,10.0,11.3,2.7,55.1,93.3,0
2020-21,playoffs,-,14.4,14.1,1.14,16.5,5.9,11.4,51.9,60.0,13.1,10.9,12.8,2.9,50.7,66.7,0
2020-21,playoffs,-,13.5,12.6,1.11,14.9,5.1,10.1,50.5,59.1,14.4,12.8,11.5,2.1,49.8,53.3,0
2020-21,playoffs,-,18.8,16.9,1.19,22.3,8.0,14.5,55.2,64.9,15.6,9.3,11.6,2.2,52.9,86.7,0
2020-21,playoffs,-,12.5,11.7,1.15,14.5,5.0,10.3,48.7,60.2,11.6,9.4,10.9,2.9,47.8,73.3,0
2020-21,playoffs,-,15.1,13.5,1.02,15.4,5.5,12.2,45.1,54.5,10.6,11.9,9.9,3.3,43.0,26.7,0
2020-21,playoffs,-,11.9,11.3,1.03,12.3,4.3,9.3,46.4,54.5,9.8,12.6,7.7,0.7,45.5,33.3,0
2020-21,playoffs,-,19.0,16.7,1.14,21.6,8.4,14.6,57.5,64.4,10.5,15.8,10.5,4.2,50.5,60.0,0
2020-21,playoffs,-,18.3,17.2,0.96,17.7,6.8,14.3,47.7,52.9,13.6,13.6,11.8,5.5,44.5,20.0,0
2020-21,playoffs,-,19.0,16.5,1.09,20.8,7.4,14.8,50.0,56.8,14.7,10.5,14.7,3.2,50.5,46.7,0
2020-21,playoffs,-,11.6,11.0,1.16,13.4,5.1,9.6,53.7,64.9,7.4,11.1,6.2,1.2,49.4,80.0,0
2020-21,playoffs,-,9.8,9.0,1.32,13.0,5.0,8.3,60.0,68.0,13.6,6.8,11.9,5.1,59.3,100,0
2020-21,playoffs,-,16.2,14.4,0.95,15.4,5.2,11.4,45.6,51.8,14.8,17.3,13.6,2.5,44.4,13.3,0
2020-21,playoffs,-,18.3,16.2,0.94,17.3,6.3,12.0,52.1,61.5,11.0,21.9,11.0,0.0,45.2,6.7,0
2020-21,playoffs,-,11.0,10.2,0.85,9.4,3.6,8.8,40.9,44.3,12.7,10.9,12.7,3.6,41.8,0.0,0
2020-21,playoffs,-,24.5,19.6,1.06,26.0,10.0,19.5,48.7,55.1,10.2,12.2,10.2,2.0,46.9,50.0,0
2020-21,playoffs,-,31.0,26.3,1.48,46.0,18.0,27.0,66.7,75.9,12.9,6.5,12.9,6.5,64.5,100,0
2020-21,playoffs,-,16.0,13.8,0.97,15.5,6.0,13.0,46.2,50.0,9.4,12.5,9.4,3.1,43.8,16.7,0
2020-21,playoffs,-,7.0,6.0,0.57,4.0,1.0,6.0,16.7,16.7,14.3,0.0,0.0,0.0,28.6,0.0,0
2021-22,pre-season,-,26.2,22.6,1.07,28.0,10.8,21.2,51.2,60.6,6.4,12.7,5.7,0.0,47.1,65.5,0
2021-22,pre-season,-,29.4,24.7,1.13,33.0,13.0,24.0,54.2,60.0,9.5,10.2,8.2,1.0,52.4,86.2,0
2021-22,pre-season,-,25.3,21.3,0.98,25.0,8.8,17.5,50.5,58.1,13.2,20.4,11.2,3.0,44.7,37.9,0
2021-22,pre-season,-,25.3,21.5,1.28,32.0,13.3,21.3,62.4,69.4,7.9,9.9,7.9,3.0,57.4,100,0
2021-22,pre-season,-,24.8,20.7,1.10,27.0,10.3,19.0,53.9,58.6,13.1,10.1,12.1,1.0,52.5,75.9,0
2021-22,pre-season,-,26.3,22.5,1.02,27.0,10.3,20.3,50.6,54.9,13.3,11.4,11.4,2.0,49.5,44.8,0
2021-22,pre-season,-,21.6,18.0,0.97,21.0,7.6,17.2,44.2,54.1,8.3,13.9,7.4,2.0,41.7,34.5,0
2021-22,pre-season,-,22.0,18.9,0.94,21.0,7.4,17.4,42.5,50.6,11.8,10.0,10.0,1.0,42.7,24.1,0
2021-22,pre-season,-,20.3,17.6,1.25,25.0,9.8,16.8,58.2,66.4,9.9,8.6,9.9,1.0,56.8,96.6,0
2021-22,pre-season,-,23.3,20.2,1.05,24.0,8.5,15.5,54.8,60.5,19.4,18.3,17.2,4.0,49.5,55.2,0
2021-22,pre-season,-,19.2,17.0,1.02,20.0,7.2,13.2,54.5,62.1,15.6,17.7,12.5,2.0,47.9,48.3,0
2021-22,pre-season,-,17.0,14.7,0.90,15.0,6.0,12.8,46.8,51.9,9.8,17.6,8.8,3.0,42.2,6.9,0
2021-22,pre-season,-,21.3,18.6,1.06,22.0,8.5,15.5,54.8,66.1,10.6,21.2,11.8,6.0,42.4,58.6,0
2021-22,pre-season,-,18.3,16.3,1.22,22.0,8.3,15.0,55.0,63.3,13.7,6.8,11.0,3.0,56.2,93.1,0
2021-22,pre-season,-,20.0,17.5,1.11,22.0,8.8,16.5,53.0,61.4,7.5,12.5,6.3,2.0,48.8,79.3,0
2021-22,pre-season,-,20.3,17.4,1.10,22.0,8.3,15.3,54.1,63.1,9.9,17.3,8.6,2.0,48.1,69.0,0
2021-22,pre-season,-,16.0,14.7,1.10,18.0,6.6,11.8,55.9,66.9,8.8,18.8,8.8,1.0,47.5,72.4,0
