SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2024-25,regular-season,-,20.3,17.9,1.09,22.1,7.6,18.6,40.5,55.5,4.5,4.2,4.1,0.7,41.0,82.8,0
2024-25,playoffs,-,25.2,23.1,1.14,28.7,10.1,22.9,44.0,58.8,4.1,5.2,3.5,0.3,43.9,93.3,0
2024-25,playoffs,-,26.7,23.6,0.98,26.1,8.8,24.5,36.1,50.3,3.9,4.9,3.6,0.5,36.3,40.0,0
2024-25,playoffs,-,32.3,29.5,1.07,34.7,12.3,29.5,41.9,55.0,4.3,4.9,4.1,0.4,42.1,66.7,0
2024-25,playoffs,-,21.1,19.0,1.01,21.3,7.3,19.2,37.9,51.6,4.7,4.7,4.5,0.5,38.4,46.7,0
2024-25,playoffs,-,27.7,25.7,0.90,25.0,8.5,25.8,32.9,44.7,4.8,2.4,4.8,0.6,34.6,20.0,0
2024-25,playoffs,-,22.2,19.8,0.92,20.4,6.9,20.9,33.1,46.4,2.3,3.9,2.3,0.3,33.1,26.7,0
2024-25,playoffs,-,21.1,20.1,1.08,22.8,7.8,19.3,40.6,54.7,4.7,4.7,4.3,0.9,40.9,73.3,0
2024-25,playoffs,-,22.3,20.1,1.05,23.6,8.1,20.3,39.9,54.1,4.0,5.0,3.0,0.0,40.3,60.0,0
2024-25,playoffs,-,26.1,25.0,1.05,27.6,9.7,23.7,41.0,54.2,5.5,4.4,5.5,0.5,41.0,53.3,0
2024-25,playoffs,-,28.4,25.9,1.19,33.8,11.2,26.0,43.1,62.7,3.5,4.9,3.5,0.0,42.3,100,0
2024-25,playoffs,-,22.0,20.4,0.95,21.0,7.4,19.3,38.5,51.5,3.2,9.7,2.6,0.6,36.4,33.3,0
2024-25,playoffs,-,22.2,21.9,1.11,24.6,8.2,19.6,41.8,57.7,5.4,6.3,4.5,0.0,42.3,86.7,0
2024-25,playoffs,-,16.0,14.4,1.10,17.7,5.5,14.3,38.4,52.9,8.3,3.1,7.3,1.0,41.7,80.0,0
2024-25,playoffs,-,31.0,30.0,0.85,26.5,9.3,29.5,31.4,43.6,2.4,3.2,2.4,0.8,31.5,0.0,0
2024-25,playoffs,-,24.0,22.9,0.87,20.8,7.6,22.4,33.9,42.9,5.0,3.3,5.0,1.7,35.0,6.7,0
2024-25,playoffs,-,25.5,22.2,0.88,22.5,7.8,22.3,34.8,45.5,4.9,8.8,4.9,1.0,34.3,13.3,0
2025-26,regular-season,-,39.1,33.2,1.03,40.1,13.6,33.5,40.6,52.8,7.5,8.1,7.2,1.3,40.8,31.0,0
2025-26,regular-season,-,34.5,30.2,1.10,38.0,13.1,31.1,42.2,56.3,6.0,5.5,5.3,1.8,42.3,79.3,0
2025-26,regular-season,-,30.3,26.1,1.10,33.2,11.4,27.6,41.4,56.2,5.2,4.6,4.9,0.9,41.9,72.4,0
2025-26,regular-season,-,27.5,25.1,1.19,32.7,11.4,25.5,44.9,61.5,3.8,4.8,3.4,1.1,44.1,100,0
2025-26,regular-season,-,32.8,27.5,0.99,32.5,10.8,29.1,37.3,50.3,7.0,6.2,6.5,1.9,38.1,17.2,0
2025-26,regular-season,-,28.6,25.1,1.13,32.2,11.0,26.2,42.2,56.7,5.9,4.0,5.6,1.4,43.0,89.7,0
2025-26,regular-season,-,30.4,26.5,1.05,32.1,10.8,28.1,38.6,53.5,4.3,4.8,4.1,1.4,38.5,48.3,0
2025-26,regular-season,-,27.2,23.8,1.08,29.5,10.2,24.9,40.8,55.3,4.8,5.1,4.5,1.3,40.5,65.5,0
2025-26,regular-season,-,31.8,27.1,1.02,32.4,11.0,28.5,38.8,50.6,7.2,4.8,6.2,1.6,40.4,27.6,0
2025-26,regular-season,-,29.0,25.3,1.10,31.9,10.8,26.4,40.8,56.2,4.8,4.8,4.4,0.5,41.4,75.9,0
2025-26,regular-season,-,26.9,23.1,1.06,28.6,9.6,24.9,38.4,53.0,5.3,3.7,4.6,1.6,39.3,55.2,0
2025-26,regular-season,-,29.9,25.5,1.04,31.2,10.2,26.0,39.3,52.9,8.0,6.2,7.0,1.2,40.7,41.4,0
2025-26,regular-season,-,24.9,21.0,1.17,29.1,9.6,21.9,43.7,59.5,7.3,5.8,6.5,1.3,44.2,96.6,0
2025-26,regular-season,-,30.3,26.7,1.06,32.2,11.0,27.5,40.1,53.3,6.5,4.6,6.0,1.8,41.0,58.6,0
2025-26,regular-season,-,28.1,24.4,1.09,30.7,10.5,25.7,40.9,55.3,5.3,4.9,4.9,1.3,41.1,69.0,0
2025-26,regular-season,-,31.0,28.0,1.01,31.4,10.4,27.9,37.4,51.2,5.8,5.4,5.3,1.0,38.2,24.1,0
2025-26,regular-season,-,28.1,24.8,0.97,27.3,9.4,25.4,37.0,49.9,4.7,5.8,4.3,1.1,37.0,10.3,0
2025-26,regular-season,-,29.0,25.6,1.00,28.9,9.8,26.4,37.2,50.8,4.4,4.9,4.3,0.5,37.5,20.7,0
2025-26,regular-season,-,25.7,22.0,1.04,26.8,9.2,23.1,39.9,53.6,6.2,5.5,6.0,1.5,40.3,37.9,0
2025-26,regular-season,-,24.1,22.5,1.13,27.1,9.2,22.0,41.9,58.5,3.5,6.0,3.3,1.0,40.7,82.8,0
2025-26,regular-season,-,25.4,21.9,1.13,28.7,9.9,23.3,42.3,57.9,4.8,4.9,4.6,1.4,42.1,93.1,0
2025-26,regular-season,-,23.0,20.8,1.13,25.9,9.1,21.5,42.1,57.1,4.2,3.1,4.1,0.8,42.7,86.2,0
2025-26,regular-season,-,26.2,22.6,1.06,27.7,9.5,23.2,41.0,53.9,6.8,5.8,6.6,1.2,41.6,51.7,0
2025-26,regular-season,-,24.2,20.8,1.03,25.0,8.8,22.0,40.0,51.6,6.6,3.7,6.3,1.3,41.2,34.5,0
2025-26,regular-season,-,28.0,24.2,0.91,25.5,8.4,24.9,33.9,45.8,6.7,5.8,6.3,1.4,34.9,0.0,0
2025-26,regular-season,-,25.4,22.1,0.97,24.6,8.5,22.6,37.4,48.5,6.4,5.5,5.8,0.9,38.5,6.9,0
2025-26,regular-season,-,25.1,22.1,0.98,24.5,8.5,23.0,36.8,50.0,4.0,4.9,3.7,0.6,36.9,13.8,0
2025-26,regular-season,-,20.8,18.5,1.06,22.1,7.6,19.8,38.3,54.1,2.5,3.4,2.2,0.9,38.0,62.1,0
2025-26,regular-season,-,23.8,21.4,1.04,24.9,8.7,21.7,39.9,53.4,5.0,5.0,5.0,1.4,39.9,44.8,0
2025-26,regular-season,-,23.9,20.7,0.96,22.9,7.9,21.6,36.6,49.4,5.1,5.6,4.9,1.0,36.8,3.4,0
