SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2024-25,regular-season,-,6.7,5.9,0.87,5.8,2.1,5.2,41.3,43.9,13.1,12.4,12.0,3.3,41.8,31.0,0
2024-25,regular-season,-,6.2,5.6,0.93,5.8,2.2,5.1,42.9,46.8,11.4,8.7,10.5,3.4,43.6,72.4,0
2024-25,regular-season,-,6.2,5.7,0.88,5.4,1.9,4.8,39.2,43.0,14.3,11.0,13.2,2.6,41.5,44.8,0
2024-25,regular-season,-,6.2,5.5,0.87,5.3,1.9,4.8,39.7,44.6,12.3,11.3,11.3,1.8,40.8,27.6,0
2024-25,regular-season,-,5.7,5.0,0.92,5.2,2.1,4.6,45.2,48.4,9.9,10.7,9.2,1.5,44.8,65.5,0
2024-25,regular-season,-,5.2,4.5,0.99,5.2,1.8,4.2,42.5,48.6,13.3,7.7,12.2,2.6,45.0,93.1,0
2024-25,regular-season,-,5.7,5.0,0.84,4.8,1.6,4.4,36.8,40.0,15.0,9.6,13.9,2.6,40.5,17.2,0
2024-25,regular-season,-,4.9,4.3,0.83,4.1,1.5,3.9,38.6,43.1,10.9,13.3,9.6,3.0,38.3,6.9,0
2024-25,regular-season,-,4.7,4.1,0.83,3.9,1.5,3.7,39.2,41.2,13.1,9.8,12.6,1.8,42.0,10.3,0
2024-25,regular-season,-,4.7,4.1,0.79,3.7,1.1,3.5,32.2,35.5,15.7,11.3,13.9,1.5,37.6,0.0,0
2024-25,playoffs,-,9.9,8.7,0.93,9.2,3.0,7.8,38.5,41.9,15.4,7.5,14.1,1.8,44.1,66.7,0
2024-25,playoffs,-,10.9,9.8,1.03,11.2,4.0,8.4,47.7,51.3,14.8,10.2,13.3,2.0,49.0,93.3,0
2024-25,playoffs,-,7.3,6.7,0.82,6.0,1.9,5.4,35.2,39.2,17.2,10.7,14.2,1.8,40.2,0.0,0
2024-25,playoffs,-,10.8,9.8,0.85,9.1,3.2,8.5,37.5,40.2,13.0,8.6,10.5,0.6,42.0,13.3,0
