SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2015-16,Regular+Season,MIN,,35,2.6,27.5,1.19,3.1,1.3,2.1,63.0,63.0,15.4,8.8,15.4,4.4,60.4,58.2,0,0
2015-16,Regular+Season,POR,,32,2.6,26.8,1.13,3.0,1.2,1.9,61.3,61.3,20.2,11.9,20.2,6.0,58.3,49.5,0,0
2015-16,Regular+Season,LAC,,29,2.7,20.2,1.19,3.2,1.5,2.5,60.3,60.3,8.9,2.5,8.9,3.8,59.5,58.7,0,0
2015-16,Regular+Season,DEN,,30,2.3,9.3,1.32,3.0,1.2,1.9,60.3,60.3,20.6,0.0,20.6,5.9,66.2,82.1,0,0
2015-16,Regular+Season,DET,,29,2.8,17.6,1.13,3.1,1.2,2.0,58.6,58.6,22.5,10.0,21.3,5.0,57.5,47.9,0,0
2015-16,Regular+Season,MIA,,33,2.5,23.2,0.98,2.4,1.1,2.2,50.0,50.0,7.3,6.1,7.3,1.2,50.0,24.5,0,0
2015-16,Regular+Season,BKN,,31,1.7,21.8,1.50,2.5,1.1,1.3,84.6,84.6,17.3,9.6,15.4,1.9,78.8,92.2,0,0
2015-16,Regular+Season,DAL,,19,3.1,14.5,1.34,4.1,1.7,2.6,67.3,67.3,15.5,3.4,15.5,3.4,67.2,84.2,0,0
2015-16,Regular+Season,NYK,,30,2.5,12.5,1.01,2.6,0.9,2.1,45.2,45.2,15.8,5.3,15.8,2.6,50.0,30.1,0,0
2015-16,Regular+Season,WAS,,31,2.0,23.3,1.21,2.4,1.1,1.7,61.1,61.1,9.7,4.8,9.7,1.6,61.3,61.7,0,0
2015-16,Regular+Season,BOS,,34,1.8,21.8,1.15,2.1,0.9,1.5,58.8,58.8,16.4,3.3,16.4,3.3,60.7,53.1,0,0
2015-16,Regular+Season,ORL,,33,1.6,13.3,1.27,2.0,0.6,1.0,61.8,61.8,34.6,3.8,32.7,3.8,71.2,72.4,0,0
2015-16,Regular+Season,PHX,,29,2.0,21.9,1.12,2.3,1.0,1.8,52.8,52.8,13.6,1.7,11.9,5.1,55.9,46.9,0,0
2015-16,Regular+Season,PHI,,29,2.8,39.1,0.81,2.3,1.0,2.3,44.1,44.1,11.1,6.2,9.9,1.2,44.4,8.2,0,0
2015-16,Regular+Season,MIL,,22,2.5,9.9,1.20,3.0,1.2,2.0,62.8,62.8,22.2,3.7,20.4,5.6,63.0,61.2,0,0
2015-16,Regular+Season,BOS,,27,1.6,27.3,1.50,2.3,0.9,1.3,70.6,70.6,28.6,0.0,28.6,9.5,73.8,92.2,0,0
2015-16,Regular+Season,HOU,,26,2.6,36.6,0.94,2.4,1.0,2.2,46.4,46.4,11.9,4.5,11.9,0.0,50.7,21.4,0,0
2015-16,Regular+Season,MEM,,33,1.6,16.4,1.15,1.9,0.8,1.4,58.7,59.8,9.3,5.6,7.4,0.0,57.4,53.6,0,0
2015-16,Regular+Season,WAS,,26,1.9,11.3,1.22,2.3,1.0,1.6,63.4,63.4,14.3,6.1,14.3,4.1,61.2,65.8,0,0
2015-16,Regular+Season,OKC,,28,1.5,9.5,1.38,2.1,1.0,1.3,73.0,73.0,7.1,4.8,7.1,0.0,71.4,86.7,0,0
2015-16,Regular+Season,WAS,,32,1.3,20.7,1.35,1.8,0.7,1.1,63.9,63.9,16.3,2.3,16.3,2.3,67.4,84.7,0,0
2015-16,Regular+Season,BKN,,30,1.7,14.4,1.11,1.9,0.8,1.5,56.8,56.8,13.5,3.8,11.5,1.9,59.6,46.4,0,0
2015-16,Regular+Season,CHA,,32,1.5,20.5,1.21,1.8,0.7,1.2,59.5,59.5,25.5,2.1,25.5,6.4,66.0,62.2,0,0
2015-16,Regular+Season,SAS,,32,1.3,11.8,1.30,1.8,0.8,1.2,64.1,64.1,9.3,0.0,9.3,0.0,67.4,78.1,0,0
2015-16,Regular+Season,LAL,,29,1.4,12.3,1.31,1.9,0.9,1.3,66.7,66.7,7.1,4.8,7.1,4.8,64.3,80.6,0,0
2015-16,Regular+Season,UTA,,30,1.8,7.2,1.04,1.8,0.8,1.7,50.0,51.0,5.7,1.9,3.8,1.9,50.9,31.6,0,0
2015-16,Regular+Season,MIN,,35,1.2,5.6,1.29,1.5,0.7,1.0,65.7,65.7,17.1,4.9,14.6,7.3,65.9,75.5,0,0
2015-16,Regular+Season,CHA,,24,1.5,22.5,1.44,2.2,1.0,1.4,72.7,72.7,8.3,5.6,8.3,5.6,69.4,87.8,0,0
2015-16,Regular+Season,IND,,34,1.2,5.1,1.27,1.5,0.6,0.9,75.9,77.6,9.8,19.5,9.8,0.0,63.4,71.9,0,0
2015-16,Regular+Season,IND,,26,1.8,26.4,1.08,2.0,0.9,1.7,55.8,55.8,4.2,6.3,4.2,0.0,54.2,39.0,0,0
2015-16,Regular+Season,ATL,,34,0.9,4.1,1.59,1.5,0.6,0.8,73.1,75.0,21.9,0.0,21.9,3.1,78.1,94.4,0,0
2015-16,Regular+Season,DEN,,31,1.2,15.3,1.34,1.6,0.7,1.1,63.6,63.6,15.8,0.0,15.8,2.6,68.4,83.7,0,0
2015-16,Regular+Season,LAC,,33,1.2,10.4,1.31,1.5,0.6,0.9,70.0,70.0,15.4,15.4,15.4,7.7,61.5,79.8,0,0
2015-16,Regular+Season,CLE,,31,1.3,7.2,1.31,1.6,0.7,1.0,71.9,71.9,12.8,5.1,12.8,0.0,69.2,79.8,0,0
2015-16,Regular+Season,NOP,,36,1.3,9.1,1.09,1.4,0.6,1.0,55.6,55.6,15.2,10.9,15.2,4.3,54.3,40.0,0,0
2015-16,Regular+Season,NOP,,22,2.0,9.4,1.14,2.2,1.0,1.7,57.9,57.9,9.3,2.3,9.3,0.0,60.5,50.5,0,0
2015-16,Regular+Season,GSW,,31,1.3,7.5,1.23,1.5,0.5,0.9,53.6,53.6,28.2,2.6,28.2,2.6,64.1,67.2,0,0
2015-16,Regular+Season,UTA,,29,1.8,14.8,0.92,1.7,0.8,1.4,52.4,52.4,13.5,5.8,13.5,0.0,50.0,19.9,0,0
2015-16,Regular+Season,DET,,31,1.2,12.4,1.27,1.5,0.6,1.0,66.7,66.7,16.2,8.1,10.8,5.4,64.9,73.0,0,0
2015-16,Regular+Season,NOP,,29,1.6,29.6,1.00,1.6,0.8,1.4,56.1,56.1,4.3,10.6,4.3,2.1,51.1,26.2,0,0
2015-16,Regular+Season,MEM,,32,1.0,7.2,1.45,1.4,0.5,0.6,80.0,80.0,29.0,12.9,29.0,6.5,74.2,89.3,0,0
2015-16,Regular+Season,NYK,,21,2.3,51.6,0.92,2.1,1.0,2.0,51.2,51.2,8.2,8.2,6.1,4.1,46.9,18.9,0,0
2015-16,Regular+Season,ATL,,36,1.2,7.5,1.05,1.2,0.5,0.9,50.0,50.0,16.7,2.4,16.7,0.0,57.1,32.7,0,0
2015-16,Regular+Season,CHI,,34,1.2,7.4,1.07,1.3,0.6,1.1,52.6,53.9,2.5,2.5,2.5,0.0,52.5,37.8,0,0
2015-16,Regular+Season,BKN,,27,1.1,4.7,1.45,1.6,0.7,1.0,66.7,68.5,10.3,0.0,10.3,3.4,69.0,88.3,0,0
2015-16,Regular+Season,MIA,,30,1.2,7.6,1.17,1.4,0.7,1.1,63.6,63.6,2.8,5.6,2.8,0.0,58.3,55.6,0,0
2015-16,Regular+Season,NOP,,31,1.0,6.9,1.32,1.3,0.5,0.8,64.0,64.0,16.1,3.2,16.1,0.0,67.7,81.6,0,0
2015-16,Regular+Season,PHI,,19,1.7,7.4,1.24,2.2,1.0,1.7,59.4,59.4,6.1,0.0,6.1,3.0,60.6,68.4,0,0
2015-16,Regular+Season,HOU,,25,1.8,8.1,0.87,1.6,0.8,1.7,45.2,45.2,6.5,4.3,6.5,2.2,45.7,12.2,0,0
2015-16,Regular+Season,SAC,,28,1.2,16.2,1.18,1.4,0.6,1.1,54.8,54.8,12.1,0.0,12.1,6.1,57.6,57.2,0,0
2015-16,Regular+Season,PHX,,31,1.2,12.3,1.03,1.3,0.5,1.1,50.0,50.0,13.2,5.3,13.2,7.9,50.0,30.6,0,0
2015-16,Regular+Season,SAS,,21,1.4,6.1,1.31,1.8,0.8,1.2,64.0,64.0,13.8,0.0,13.8,0.0,69.0,81.1,0,0
2015-16,Regular+Season,DAL,,23,1.3,17.9,1.27,1.7,0.7,1.1,61.5,61.5,16.7,3.3,16.7,6.7,63.3,71.4,0,0
2015-16,Regular+Season,ORL,,30,1.2,25.5,1.06,1.3,0.6,1.1,59.4,59.4,5.6,8.3,2.8,2.8,52.8,33.8,0,0
2015-16,Regular+Season,HOU,,29,1.5,38.4,0.88,1.3,0.6,1.3,48.6,48.6,4.7,11.6,4.7,2.3,44.2,13.8,0,0
2015-16,Regular+Season,DAL,,27,1.0,6.6,1.33,1.3,0.5,0.7,70.0,70.0,22.2,7.4,22.2,3.7,70.4,83.1,0,0
2015-16,Regular+Season,SAC,,28,1.1,11.1,1.16,1.3,0.5,0.9,56.0,56.0,12.9,6.5,12.9,0.0,58.1,55.1,0,0
2015-16,Regular+Season,HOU,,32,1.1,5.8,1.06,1.1,0.4,0.8,50.0,50.0,20.6,5.9,17.6,2.9,55.9,34.7,0,0
2015-16,Regular+Season,TOR,,35,1.0,5.5,1.00,1.0,0.5,0.9,54.8,54.8,8.3,11.1,8.3,5.6,50.0,26.2,0,0
2015-16,Regular+Season,PHI,,23,1.2,16.0,1.25,1.5,0.6,1.0,58.3,58.3,14.3,3.6,14.3,3.6,60.7,69.9,0,0
2015-16,Regular+Season,MIN,,35,0.7,4.8,1.48,1.0,0.4,0.6,71.4,71.4,13.0,4.3,13.0,8.7,69.6,90.3,0,0
2015-16,Regular+Season,CLE,,26,1.1,17.3,1.21,1.3,0.5,0.9,60.9,60.9,14.3,3.6,10.7,0.0,64.3,63.4,0,0
2015-16,Regular+Season,CLE,,32,1.0,8.7,1.06,1.1,0.5,1.0,54.8,54.8,0.0,3.1,0.0,0.0,53.1,35.2,0,0
2015-16,Regular+Season,ATL,,37,0.9,6.8,1.00,0.9,0.5,0.8,58.6,58.6,0.0,14.7,0.0,0.0,50.0,26.2,0,0
2015-16,Regular+Season,UTA,,34,0.9,9.8,1.03,1.0,0.4,0.7,54.2,54.2,18.8,9.4,18.8,3.1,56.3,31.1,0,0
2015-16,Regular+Season,SAS,,25,0.8,4.2,1.60,1.3,0.5,0.6,81.3,81.3,20.0,0.0,20.0,0.0,85.0,96.4,0,0
2015-16,Regular+Season,LAL,,32,0.9,8.5,1.14,1.0,0.5,0.7,65.2,65.2,7.1,14.3,7.1,3.6,57.1,51.8,0,0
2015-16,Regular+Season,PHI,,25,1.2,30.5,1.10,1.3,0.5,0.8,61.9,61.9,13.8,13.8,13.8,0.0,58.6,44.6,0,0
2015-16,Regular+Season,TOR,,35,0.8,9.1,1.10,0.9,0.4,0.6,59.1,59.1,13.8,10.3,13.8,0.0,58.6,44.6,0,0
2015-16,Regular+Season,PHI,,31,1.1,25.8,0.97,1.0,0.4,0.8,50.0,50.0,15.2,6.1,15.2,0.0,54.5,24.0,0,0
2015-16,Regular+Season,DET,,31,1.2,9.7,0.86,1.0,0.5,1.0,48.4,48.4,10.8,8.1,5.4,2.7,45.9,11.2,0,0
2015-16,Regular+Season,SAS,,24,1.4,21.8,0.91,1.3,0.6,1.3,43.8,43.8,8.8,0.0,8.8,2.9,47.1,17.9,0,0
2015-16,Regular+Season,MEM,,35,1.0,7.2,0.89,0.9,0.4,0.9,46.7,46.7,8.6,5.7,5.7,0.0,45.7,14.3,0,0
2015-16,Regular+Season,MIA,,30,0.6,3.9,1.58,1.0,0.5,0.6,82.4,82.4,5.3,5.3,5.3,0.0,78.9,93.4,0,0
2015-16,Regular+Season,GSW,,26,1.1,24.1,1.07,1.2,0.4,0.7,52.6,52.6,28.6,7.1,28.6,3.6,57.1,36.4,0,0
2015-16,Regular+Season,POR,,23,0.9,20.6,1.45,1.3,0.6,0.8,77.8,77.8,5.0,5.0,5.0,0.0,75.0,88.8,0,0
2015-16,Regular+Season,ORL,,34,0.6,3.4,1.38,0.9,0.4,0.6,68.4,68.4,9.5,4.8,9.5,4.8,66.7,86.7,0,0
2015-16,Regular+Season,BOS,,30,0.8,15.1,1.26,1.0,0.4,0.6,72.2,72.2,13.0,17.4,13.0,8.7,60.9,70.9,0,0
2015-16,Regular+Season,CLE,,26,1.0,8.3,1.07,1.1,0.5,0.8,61.9,61.9,11.1,11.1,3.7,0.0,55.6,37.2,0,0
2015-16,Regular+Season,DEN,,36,0.6,8.2,1.22,0.8,0.3,0.6,57.1,57.1,13.0,0.0,13.0,4.3,60.9,64.6,0,0
2015-16,Regular+Season,NOP,,33,0.7,3.7,1.22,0.8,0.4,0.6,57.1,59.5,8.7,4.3,8.7,4.3,56.5,64.6,0,0
2015-16,Regular+Season,DET,,27,1.0,17.9,1.08,1.0,0.4,0.7,60.0,60.0,11.5,11.5,11.5,0.0,53.8,38.3,0,0
2015-16,Regular+Season,TOR,,35,0.5,2.5,1.42,0.8,0.3,0.4,78.6,78.6,26.3,15.8,26.3,15.8,68.4,87.2,0,0
2015-16,Regular+Season,SAC,,10,2.0,11.8,1.35,2.7,1.2,1.7,70.6,70.6,15.0,5.0,15.0,5.0,70.0,85.2,0,0
2015-16,Regular+Season,OKC,,21,1.0,10.2,1.23,1.3,0.6,0.8,70.6,70.6,13.6,13.6,13.6,4.5,63.6,66.3,0,0
2015-16,Regular+Season,TOR,,18,1.3,14.8,1.13,1.5,0.7,1.2,61.9,61.9,4.2,12.5,4.2,4.2,54.2,47.9,0,0
2015-16,Regular+Season,UTA,,29,0.8,7.5,1.13,0.9,0.4,0.7,57.9,57.9,16.7,4.2,12.5,0.0,62.5,47.9,0,0
2015-16,Regular+Season,POR,,36,0.6,4.7,1.13,0.7,0.3,0.5,61.1,61.1,8.7,13.0,8.7,0.0,56.5,49.0,0,0
2015-16,Regular+Season,IND,,28,1.1,29.9,0.81,0.9,0.3,0.9,36.0,36.0,15.6,6.3,15.6,0.0,43.8,7.7,0,0
2015-16,Regular+Season,ATL,,34,0.6,5.4,1.25,0.7,0.3,0.5,68.8,68.8,15.0,5.0,15.0,0.0,65.0,69.9,0,0
2015-16,Regular+Season,MIA,,26,0.8,4.6,1.19,1.0,0.4,0.7,58.8,58.8,14.3,4.8,14.3,0.0,61.9,59.2,0,0
2015-16,Regular+Season,HOU,,20,1.2,9.6,1.09,1.3,0.6,1.0,57.9,57.9,8.7,8.7,4.3,0.0,56.5,40.0,0,0
2015-16,Regular+Season,MIL,,35,0.7,5.9,1.04,0.7,0.3,0.5,50.0,50.0,16.7,8.3,16.7,0.0,54.2,32.1,0,0
2015-16,Regular+Season,TOR,,30,0.9,11.9,0.96,0.8,0.4,0.7,52.4,52.4,7.7,11.5,7.7,0.0,50.0,23.5,0,0
2015-16,Regular+Season,LAL,,27,0.6,12.8,1.50,0.9,0.4,0.6,73.3,73.3,18.8,0.0,12.5,12.5,75.0,92.2,0,0
2015-16,Regular+Season,HOU,,31,0.7,4.8,1.09,0.8,0.4,0.6,55.0,55.0,4.5,4.5,0.0,0.0,54.5,41.5,0,0
2015-16,Regular+Season,PHX,,29,0.9,11.9,0.89,0.8,0.4,0.8,54.5,54.5,3.7,14.8,3.7,0.0,44.4,14.9,0,0
2015-16,Regular+Season,GSW,,36,0.5,6.3,1.28,0.6,0.3,0.4,71.4,71.4,11.1,11.1,11.1,0.0,66.7,74.0,0,0
2015-16,Regular+Season,BKN,,28,0.8,9.3,1.09,0.8,0.3,0.6,56.3,56.3,14.3,14.3,9.5,4.8,52.4,42.9,0,0
2015-16,Regular+Season,MEM,,33,0.8,4.1,0.92,0.7,0.2,0.6,40.0,40.0,16.0,8.0,16.0,4.0,44.0,19.4,0,0
2015-16,Regular+Season,CHA,,25,0.5,2.4,1.69,0.9,0.4,0.5,83.3,83.3,7.7,0.0,7.7,0.0,84.6,98.5,0,0
2015-16,Regular+Season,ORL,,21,0.8,3.9,1.29,1.0,0.4,0.7,57.1,57.1,17.6,0.0,11.8,0.0,64.7,76.0,0,0
2015-16,Regular+Season,LAC,,25,0.7,2.9,1.22,0.9,0.4,0.6,56.3,56.3,11.1,0.0,5.6,0.0,61.1,65.3,0,0
2015-16,Regular+Season,GSW,,33,0.6,11.7,1.16,0.7,0.3,0.5,62.5,62.5,5.3,10.5,5.3,0.0,57.9,54.6,0,0
2015-16,Regular+Season,MIL,,33,0.6,5.0,1.10,0.7,0.3,0.5,61.1,61.1,0.0,10.0,0.0,0.0,55.0,43.6,0,0
2015-16,Regular+Season,POR,,31,0.7,11.3,0.96,0.7,0.3,0.5,47.1,47.1,17.4,13.0,13.0,4.3,47.8,23.0,0,0
2015-16,Regular+Season,POR,,33,0.7,3.2,0.92,0.7,0.3,0.6,52.6,52.6,8.3,16.7,8.3,4.2,45.8,18.4,0,0
2015-16,Regular+Season,MIL,,35,0.8,6.6,0.79,0.6,0.3,0.7,45.8,45.8,0.0,14.3,0.0,0.0,39.3,6.1,0,0
2015-16,Regular+Season,CHA,,34,0.5,2.9,1.24,0.6,0.2,0.4,66.7,75.0,11.8,23.5,11.8,5.9,52.9,67.9,0,0
2015-16,Regular+Season,GSW,,31,0.6,9.5,1.10,0.7,0.3,0.5,62.5,62.5,5.3,10.5,5.3,0.0,57.9,45.4,0,0
2015-16,Regular+Season,CHI,,28,0.9,11.1,0.81,0.8,0.3,0.8,40.9,40.9,7.7,7.7,3.8,0.0,42.3,7.1,0,0
2015-16,Regular+Season,WAS,,25,0.4,6.0,1.82,0.8,0.4,0.4,81.8,86.4,9.1,0.0,9.1,9.1,81.8,100,0,0
2015-16,Regular+Season,BOS,,35,0.3,1.9,1.82,0.6,0.3,0.3,90.0,90.0,18.2,9.1,18.2,18.2,81.8,100,0,0
2015-16,Regular+Season,ORL,,27,0.4,2.1,1.67,0.7,0.3,0.4,72.7,72.7,25.0,0.0,25.0,16.7,75.0,98.0,0,0
2015-16,Regular+Season,NOP,,16,1.0,29.1,1.25,1.3,0.6,1.0,62.5,62.5,0.0,0.0,0.0,0.0,62.5,69.9,0,0
2015-16,Regular+Season,TOR,,27,0.6,12.2,1.25,0.7,0.4,0.6,66.7,66.7,0.0,6.3,0.0,0.0,62.5,69.9,0,0
2015-16,Regular+Season,MIN,,33,0.5,3.7,1.18,0.6,0.3,0.5,60.0,60.0,11.8,5.9,11.8,5.9,58.8,56.1,0,0
2015-16,Regular+Season,BOS,,27,0.7,11.7,1.11,0.7,0.2,0.5,46.2,46.2,22.2,5.6,22.2,0.0,55.6,45.9,0,0
2015-16,Regular+Season,DET,,21,0.9,7.0,1.05,1.0,0.4,0.8,50.0,50.0,15.8,0.0,15.8,0.0,52.6,33.2,0,0
2015-16,Regular+Season,NYK,,33,0.3,3.3,1.73,0.6,0.2,0.3,70.0,75.0,27.3,0.0,27.3,18.2,72.7,99.0,0,0
2015-16,Regular+Season,SAC,,35,0.3,2.1,1.58,0.5,0.2,0.2,75.0,75.0,33.3,0.0,25.0,0.0,83.3,93.9,0,0
2015-16,Regular+Season,DEN,,15,0.9,5.4,1.46,1.3,0.6,0.9,69.2,73.1,0.0,0.0,0.0,0.0,69.2,89.8,0,0
2015-16,Regular+Season,ATL,,28,0.5,10.9,1.36,0.7,0.3,0.4,81.8,81.8,21.4,7.1,21.4,7.1,71.4,85.7,0,0
2015-16,Regular+Season,ATL,,36,0.5,10.2,1.06,0.5,0.2,0.4,57.1,57.1,22.2,5.6,22.2,5.6,50.0,33.8,0,0
2015-16,Regular+Season,SAC,,26,0.4,8.1,1.64,0.7,0.3,0.3,88.9,88.9,9.1,9.1,0.0,0.0,81.8,97.4,0,0
2015-16,Regular+Season,ORL,,18,0.6,4.1,1.64,1.0,0.4,0.4,87.5,87.5,18.2,9.1,18.2,0.0,81.8,97.4,0,0
2015-16,Regular+Season,POR,,23,0.5,2.8,1.50,0.8,0.3,0.4,70.0,70.0,16.7,0.0,16.7,0.0,75.0,92.2,0,0
2015-16,Regular+Season,NOP,,26,0.5,12.7,1.29,0.7,0.3,0.5,75.0,75.0,7.1,7.1,0.0,0.0,64.3,74.9,0,0
2015-16,Regular+Season,LAL,,25,0.6,1.7,1.29,0.7,0.2,0.4,66.7,66.7,35.7,7.1,28.6,7.1,64.3,74.9,0,0
2015-16,Regular+Season,ORL,,29,0.5,14.9,1.20,0.6,0.2,0.4,50.0,50.0,20.0,0.0,13.3,0.0,60.0,60.3,0,0
2015-16,Regular+Season,NOP,,37,0.4,2.5,1.20,0.5,0.2,0.3,63.6,68.2,13.3,13.3,13.3,0.0,60.0,60.3,0,0
2015-16,Regular+Season,UTA,,19,1.1,14.6,0.90,0.9,0.4,0.9,41.2,41.2,10.0,5.0,10.0,0.0,45.0,16.4,0,0
2015-16,Regular+Season,LAL,,26,0.9,14.5,0.78,0.7,0.3,0.7,41.2,41.2,13.0,13.0,8.7,0.0,43.5,5.6,0,0
2015-16,Regular+Season,ATL,,36,0.3,1.5,1.54,0.5,0.2,0.3,66.7,72.2,27.3,0.0,27.3,9.1,72.7,92.9,0,0
2015-16,Regular+Season,MIA,,33,0.4,5.7,1.31,0.5,0.2,0.3,54.5,59.1,15.4,0.0,15.4,0.0,61.5,79.8,0,0
2015-16,Regular+Season,CHA,,34,0.4,2.0,1.31,0.5,0.2,0.3,63.6,63.6,15.4,0.0,15.4,0.0,69.2,79.8,0,0
2015-16,Regular+Season,DEN,,31,0.5,8.5,1.21,0.5,0.2,0.4,54.5,54.5,21.4,7.1,21.4,7.1,57.1,63.4,0,0
2015-16,Regular+Season,NYK,,25,0.6,3.7,1.21,0.7,0.2,0.4,54.5,54.5,21.4,7.1,21.4,7.1,57.1,63.4,0,0
2015-16,Regular+Season,CLE,,33,0.5,1.7,1.13,0.5,0.2,0.3,60.0,70.0,13.3,20.0,6.7,0.0,53.3,50.0,0,0
2015-16,Regular+Season,IND,,14,1.2,20.2,1.00,1.2,0.6,1.1,50.0,50.0,11.8,5.9,11.8,11.8,47.1,26.2,0,0
2015-16,Regular+Season,DET,,32,0.5,5.6,1.00,0.5,0.2,0.4,42.9,42.9,17.6,5.9,17.6,5.9,47.1,26.2,0,0
2015-16,Regular+Season,CHI,,35,0.5,3.4,1.00,0.5,0.2,0.3,50.0,50.0,17.6,11.8,17.6,0.0,52.9,26.2,0,0
2015-16,Regular+Season,HOU,,32,0.6,9.9,0.94,0.5,0.2,0.3,54.5,54.5,16.7,22.2,16.7,0.0,50.0,22.4,0,0
2015-16,Regular+Season,NOP,,31,0.6,11.3,0.90,0.5,0.3,0.6,44.4,44.4,5.3,0.0,5.3,0.0,47.4,15.8,0,0
2015-16,Regular+Season,DAL,,33,0.7,3.7,0.71,0.5,0.2,0.6,40.0,40.0,8.3,8.3,8.3,0.0,37.5,3.6,0,0
2015-16,Regular+Season,OKC,,27,0.4,8.1,1.60,0.6,0.3,0.4,80.0,80.0,0.0,0.0,0.0,0.0,80.0,96.4,0,0
2015-16,Regular+Season,LAC,,16,0.6,7.9,1.60,1.0,0.5,0.6,80.0,80.0,0.0,0.0,0.0,0.0,80.0,96.4,0,0
2015-16,Regular+Season,MIA,,31,0.3,3.9,1.60,0.5,0.2,0.2,83.3,91.7,30.0,10.0,30.0,0.0,80.0,96.4,0,0
2015-16,Regular+Season,NYK,,33,0.4,2.6,1.33,0.5,0.2,0.3,72.7,72.7,0.0,8.3,0.0,0.0,66.7,83.1,0,0
2015-16,Regular+Season,MEM,,35,0.4,2.9,1.23,0.5,0.2,0.3,58.3,58.3,15.4,0.0,15.4,7.7,61.5,67.2,0,0
2015-16,Regular+Season,UTA,,5,2.8,22.6,1.14,3.2,1.6,2.2,72.7,72.7,0.0,21.4,0.0,0.0,57.1,51.8,0,0
2015-16,Regular+Season,IND,,35,0.4,5.1,1.14,0.5,0.2,0.3,70.0,70.0,14.3,14.3,14.3,0.0,57.1,51.8,0,0
2015-16,Regular+Season,POR,,36,0.4,1.6,1.14,0.4,0.2,0.3,54.5,54.5,14.3,7.1,14.3,0.0,57.1,51.8,0,0
2015-16,Regular+Season,BOS,,30,0.5,10.9,1.07,0.5,0.2,0.4,58.3,58.3,6.7,13.3,6.7,0.0,53.3,35.7,0,0
2015-16,Regular+Season,BOS,,33,0.5,1.8,0.94,0.5,0.2,0.4,41.7,41.7,17.6,11.8,17.6,0.0,47.1,21.9,0,0
2015-16,Regular+Season,MIN,,32,0.6,12.1,0.89,0.5,0.2,0.5,46.7,46.7,16.7,5.6,16.7,5.6,44.4,14.9,0,0
2015-16,Regular+Season,TOR,,22,0.6,3.3,1.15,0.7,0.3,0.5,54.5,54.5,15.4,7.7,15.4,7.7,53.8,54.1,0,0
2015-16,Regular+Season,PHX,,34,0.4,7.5,1.07,0.4,0.2,0.3,54.5,54.5,14.3,7.1,14.3,0.0,57.1,36.4,0,0
2015-16,Regular+Season,GSW,,18,1.0,7.2,0.83,0.8,0.3,0.7,41.7,41.7,16.7,16.7,16.7,0.0,44.4,9.3,0,0
2015-16,Regular+Season,WAS,,26,0.4,2.6,1.27,0.5,0.2,0.4,60.0,60.0,9.1,0.0,9.1,0.0,63.6,73.5,0,0
2015-16,Regular+Season,PHI,,13,1.1,7.6,1.00,1.1,0.4,0.9,41.7,41.7,14.3,0.0,14.3,0.0,50.0,26.2,0,0
2015-16,Regular+Season,ATL,,17,0.9,6.1,0.93,0.8,0.3,0.6,45.5,45.5,13.3,13.3,13.3,0.0,46.7,20.5,0,0
2015-16,Regular+Season,PHX,,28,0.5,2.6,0.93,0.5,0.2,0.4,50.0,50.0,20.0,20.0,20.0,6.7,46.7,20.5,0,0
2015-16,Regular+Season,ORL,,23,0.7,14.4,0.88,0.6,0.3,0.6,42.9,42.9,6.3,6.3,6.3,0.0,43.8,12.8,0,0
2015-16,Regular+Season,ORL,,34,0.5,2.9,0.88,0.4,0.1,0.4,41.7,41.7,12.5,12.5,12.5,0.0,43.8,12.8,0,0
2015-16,Regular+Season,MEM,,9,2.0,15.5,0.78,1.6,0.6,1.4,38.5,38.5,16.7,11.1,16.7,0.0,44.4,5.1,0,0
2015-16,Regular+Season,PHI,,31,0.6,3.7,0.74,0.5,0.2,0.5,40.0,40.0,10.5,15.8,10.5,5.3,36.8,4.6,0,0
2015-16,Regular+Season,DEN,,14,0.7,7.1,1.30,0.9,0.4,0.6,62.5,62.5,20.0,10.0,20.0,10.0,60.0,77.3,0,0
2015-16,Regular+Season,CHI,,30,0.3,2.8,1.30,0.4,0.2,0.3,60.0,60.0,10.0,0.0,10.0,10.0,60.0,77.3,0,0
2015-16,Regular+Season,BOS,,34,0.3,1.6,1.30,0.4,0.1,0.2,57.1,57.1,20.0,10.0,10.0,0.0,60.0,77.3,0,0
2015-16,Regular+Season,SAC,,31,0.4,5.0,1.18,0.4,0.2,0.3,60.0,60.0,9.1,0.0,9.1,0.0,63.6,57.2,0,0
2015-16,Regular+Season,WAS,,20,0.6,4.6,1.18,0.7,0.3,0.5,60.0,60.0,9.1,0.0,9.1,0.0,63.6,57.2,0,0
2015-16,Regular+Season,UTA,,34,0.4,3.6,1.08,0.4,0.1,0.3,44.4,44.4,25.0,0.0,16.7,0.0,58.3,39.0,0,0
2015-16,Regular+Season,DEN,,34,0.4,3.6,0.87,0.4,0.2,0.4,46.2,46.2,13.3,0.0,6.7,0.0,46.7,11.7,0,0
2015-16,Regular+Season,SAC,,35,0.5,3.2,0.68,0.4,0.2,0.4,40.0,40.0,10.5,15.8,10.5,5.3,36.8,3.1,0,0
