SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2025-26,Regular+Season,BKN,Brooklyn Nets,34,34,6.5,2.5,5.5,46.2,46.2,6.2,2.5,5.3,48.0,0.2,0.0,0.2,0.0
2025-26,Regular+Season,GSW,Golden State Warriors,38,38,6.1,2.3,5.4,42.7,43.0,5.9,2.3,5.2,43.9,0.2,0.0,0.2,12.5
2025-26,Regular+Season,PHX,Phoenix Suns,37,36,6.0,2.2,5.4,41.5,41.8,5.9,2.2,5.3,41.8,0.1,0.0,0.1,25.0
2025-26,Regular+Season,LAL,Los Angeles Lakers,35,34,6.4,2.7,5.3,50.5,51.1,6.1,2.6,5.1,52.0,0.3,0.1,0.3,22.2
2025-26,Regular+Season,BOS,Boston Celtics,36,36,5.8,2.6,5.3,49.2,50.3,5.5,2.5,5.0,50.0,0.3,0.1,0.3,36.4
2025-26,Regular+Season,MIN,Minnesota Timberwolves,37,37,5.9,2.5,5.3,48.2,48.5,5.9,2.5,5.2,48.2,0.1,0.0,0.1,50.0
2025-26,Regular+Season,MIL,Milwaukee Bucks,36,35,6.0,2.5,5.1,49.2,49.5,5.9,2.5,5.1,49.5,0.1,0.0,0.1,33.3
2025-26,Regular+Season,LAC,LA Clippers,36,34,6.2,2.4,5.1,47.6,48.1,5.9,2.4,4.9,48.9,0.3,0.1,0.3,22.2
2025-26,Regular+Season,OKC,Oklahoma City Thunder,38,38,5.7,2.6,5.1,51.5,51.5,5.7,2.6,5.1,51.8,0.0,0.0,0.0,0.0
2025-26,Regular+Season,NYK,New York Knicks,37,37,5.0,2.2,4.6,48.5,48.8,4.9,2.2,4.4,49.4,0.1,0.0,0.1,20.0
