SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2020-21,Regular+Season,NYK,New York Knicks,72,3.2,2.9,0.83,2.6,1.0,2.7,35.2,42.9,5.7,9.2,4.8,0.9,35.1,3.4
2020-21,Regular+Season,OKC,Oklahoma City Thunder,72,2.4,2.2,1.06,2.6,0.9,2.0,45.1,58.7,6.3,12.0,5.1,0.6,42.3,86.2
2020-21,Regular+Season,PHI,Philadelphia 76ers,72,2.5,2.2,0.93,2.3,0.9,2.1,40.9,49.0,6.1,8.9,6.1,0.6,40.0,20.7
2020-21,Playoffs,DEN,Denver Nuggets,10,6.2,5.5,1.27,7.9,2.9,5.4,53.7,66.7,8.1,3.2,9.7,0.0,54.8,100
2020-21,Playoffs,PHX,Phoenix Suns,22,4.9,4.7,0.73,3.6,1.2,3.9,31.4,37.8,8.3,14.8,8.3,4.0,29.6,6.7
2020-21,Playoffs,LAC,LA Clippers,19,3.1,3.0,1.07,3.3,1.2,2.7,45.1,56.9,6.8,6.8,5.1,0.0,45.8,73.3
2020-21,Playoffs,ATL,Atlanta Hawks,18,3.8,3.5,0.88,3.3,1.2,3.5,34.9,43.7,5.9,2.9,5.9,1.0,35.3,40.0
2020-21,Playoffs,MIL,Milwaukee Bucks,23,2.9,2.6,0.74,2.1,0.7,2.6,28.3,34.2,6.1,4.5,4.5,2.0,30.3,13.3
2020-21,Playoffs,PHI,Philadelphia 76ers,12,3.0,2.7,1.19,3.6,1.3,2.6,48.4,61.3,11.1,2.8,8.3,0.0,50.0,86.7
2020-21,Playoffs,BKN,Brooklyn Nets,12,3.3,3.1,1.05,3.5,1.3,2.8,45.5,56.1,7.5,10.0,5.0,0.0,45.0,66.7
2020-21,Playoffs,POR,Portland Trail Blazers,6,5.3,4.9,1.09,5.8,1.8,4.5,40.7,53.7,12.5,3.1,12.5,0.0,46.9,80.0
2020-21,Playoffs,MEM,Memphis Grizzlies,5,5.0,4.4,1.24,6.2,2.4,4.4,54.5,61.4,8.0,4.0,8.0,0.0,56.0,93.3
2020-21,Playoffs,WAS,Washington Wizards,5,7.6,6.6,0.79,6.0,1.6,6.4,25.0,28.1,13.2,2.6,10.5,0.0,34.2,20.0
2020-21,Playoffs,UTA,Utah Jazz,11,2.4,2.2,1.04,2.5,0.9,1.9,47.6,59.5,7.7,15.4,7.7,4.0,42.3,60.0
2020-21,Playoffs,MIA,Miami Heat,4,5.0,4.4,1.00,5.0,1.3,4.5,27.8,41.7,10.0,0.0,10.0,0.0,35.0,53.3
2020-21,Playoffs,DAL,Dallas Mavericks,7,2.6,2.4,0.94,2.4,0.7,2.0,35.7,39.3,16.7,5.6,16.7,0.0,44.4,46.7
2020-21,Playoffs,LAL,Los Angeles Lakers,6,2.8,2.7,0.82,2.3,1.0,2.8,35.3,41.2,0.0,0.0,0.0,0.0,35.3,26.7
2020-21,Playoffs,NYK,New York Knicks,5,2.8,2.6,0.86,2.4,0.8,2.6,30.8,42.3,7.1,0.0,7.1,0.0,35.7,33.3
2020-21,Playoffs,SAS,San Antonio Spurs,1,9.0,7.8,1.67,15.0,5.0,8.0,62.5,81.3,11.1,0.0,11.1,0.0,66.7,0.0
2020-21,Playoffs,BOS,Boston Celtics,5,3.0,2.7,0.53,1.6,0.6,2.6,23.1,26.9,6.7,13.3,6.7,7.0,20.0,0.0
2020-21,Playoffs,GSW,Golden State Warriors,2,8.0,6.9,0.88,7.0,2.5,7.0,35.7,42.9,12.5,6.3,12.5,6.0,37.5,41.2
2020-21,Playoffs,IND,Indiana Pacers,2,5.0,4.0,0.80,4.0,1.5,4.5,33.3,44.4,0.0,10.0,0.0,0.0,30.0,17.6
2020-21,Playoffs,CHA,Charlotte Hornets,1,6.0,5.1,0.67,4.0,1.0,5.0,20.0,20.0,16.7,0.0,16.7,0.0,33.3,0.0
2021-22,Pre+Season,GSW,Golden State Warriors,5,12.0,10.0,1.07,12.8,3.8,10.0,38.0,49.0,15.0,3.3,11.7,1.7,45.0,66.7
2021-22,Pre+Season,MIA,Miami Heat,6,6.0,4.7,1.39,7.7,2.7,5.0,53.0,75.0,3.0,6.1,3.0,0.0,52.0,100
2021-22,Pre+Season,NYK,New York Knicks,4,8.0,6.8,1.19,9.3,2.8,6.0,44.0,56.0,13.0,6.5,12.9,0.0,48.0,85.2
2021-22,Pre+Season,DET,Detroit Pistons,4,7.0,6.4,1.11,7.8,2.8,6.0,42.0,56.0,4.0,3.6,3.6,0.0,43.0,77.8
2021-22,Pre+Season,SAS,San Antonio Spurs,5,7.0,6.0,0.86,6.0,2.4,6.0,40.0,47.0,6.0,8.6,5.7,0.0,37.0,48.0
2021-22,Pre+Season,NOP,New Orleans Pelicans,4,6.0,5.0,1.21,7.3,2.8,5.0,52.0,64.0,4.0,8.3,4.2,0.0,50.0,88.9
