SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,Less Than 5 ft. FGM,Less Than 5 ft. FGA,Less Than 5 ft. FG PCT,5-9 ft. FGM,5-9 ft. FGA,5-9 ft. FG PCT,10-14 ft. FGM,10-14 ft. FGA,10-14 ft. FG PCT,15-19 ft. FGM,15-19 ft. FGA,15-19 ft. FG PCT,20-24 ft. FGM,20-24 ft. FGA,20-24 ft. FG PCT,25-29 ft. FGM,25-29 ft. FGA,25-29 ft. FG PCT
2024-25,Playoffs,ORL,Orlando Magic,14.8,23.0,64.3,3.8,9.6,39.6,4.4,9.6,45.8,3.0,7.8,38.5,3.6,12.6,28.6,6.0,21.0,28.6
2024-25,All+Star,-,-,11.0,12.5,88.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,2.5,20.0,2.5,8.0,31.3
2024-25,All+Star,-,-,8.0,11.0,72.7,0.5,0.5,100,1.0,1.5,66.7,0.0,1.5,0.0,1.0,3.5,28.6,5.5,11.5,47.8
2024-25,All+Star,-,-,9.0,11.0,81.8,2.0,5.0,40.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,3.0,10.0,30.0
2024-25,All+Star,-,-,5.0,9.0,55.6,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,33.3,4.0,7.0,57.1
2024-25,PlayIn,ATL,Atlanta Hawks,19.5,34.5,56.5,6.5,17.5,37.1,1.5,4.5,33.3,0.5,2.0,25.0,2.5,12.0,20.8,7.5,22.5,33.3
2024-25,PlayIn,CHI,Chicago Bulls,16.0,25.0,64.0,4.0,13.0,30.8,0.0,4.0,0.0,1.0,2.0,50.0,4.0,8.0,50.0,8.0,31.0,25.8
2024-25,PlayIn,DAL,Dallas Mavericks,11.5,18.0,63.9,10.0,20.5,48.8,4.0,6.0,66.7,2.5,5.5,45.5,5.0,16.5,30.3,8.0,18.0,44.4
2024-25,PlayIn,GSW,Golden State Warriors,20.0,26.0,76.9,1.0,10.0,10.0,2.0,5.0,40.0,1.0,1.0,100,2.0,10.0,20.0,12.0,32.0,37.5
2024-25,PlayIn,MEM,Memphis Grizzlies,17.0,28.0,60.7,8.5,23.5,36.2,4.5,8.5,52.9,2.0,4.5,44.4,6.5,13.5,48.1,6.0,14.5,41.4
2024-25,PlayIn,MIA,Miami Heat,18.0,28.5,63.2,5.0,10.0,50.0,4.5,7.5,60.0,2.5,4.5,55.6,5.0,14.0,35.7,9.5,24.0,39.6
2024-25,PlayIn,ORL,Orlando Magic,23.0,31.0,74.2,3.0,7.0,42.9,3.0,6.0,50.0,3.0,6.0,50.0,4.0,16.0,25.0,8.0,25.0,32.0
2024-25,PlayIn,SAC,Sacramento Kings,13.0,21.0,61.9,5.0,13.0,38.5,8.0,15.0,53.3,2.0,5.0,40.0,2.0,5.0,40.0,11.0,29.0,37.9
2024-25,IST,ATL,Atlanta Hawks,21.5,35.0,61.4,6.7,15.5,43.0,4.3,9.5,45.6,0.5,2.5,20.0,5.3,14.2,37.6,5.8,18.0,32.4
2024-25,IST,BOS,Boston Celtics,14.3,20.5,69.5,3.3,7.5,43.3,1.8,4.5,38.9,3.5,6.5,53.8,4.0,11.5,34.8,14.8,34.0,43.4
2024-25,IST,BKN,Brooklyn Nets,16.8,30.8,54.5,3.0,6.8,44.4,2.0,3.3,61.5,1.0,2.5,40.0,7.0,15.5,45.2,9.5,23.0,41.3
2024-25,IST,CHA,Charlotte Hornets,12.8,23.0,55.4,3.5,8.5,41.2,2.8,8.0,34.4,1.3,3.5,35.7,4.8,11.0,43.2,10.3,27.3,37.6
2024-25,IST,CHI,Chicago Bulls,19.3,30.3,63.6,5.3,7.3,72.4,3.3,4.8,68.4,0.8,2.0,37.5,6.8,17.3,39.1,11.5,26.8,43.0
2024-25,IST,CLE,Cleveland Cavaliers,19.0,29.5,64.4,6.3,11.5,54.3,2.5,5.0,50.0,1.5,4.3,35.3,6.3,18.8,33.3,8.5,21.8,39.1
2024-25,IST,DAL,Dallas Mavericks,20.0,29.4,68.0,5.8,13.2,43.9,3.4,7.8,43.6,0.8,2.4,33.3,5.4,14.2,38.0,7.2,17.2,41.9
2024-25,IST,DEN,Denver Nuggets,20.5,32.3,63.6,5.0,11.5,43.5,1.3,4.5,27.8,1.8,6.3,28.0,6.5,14.0,46.4,7.0,20.3,34.6
2024-25,IST,DET,Detroit Pistons,21.3,30.3,70.2,3.8,12.0,31.3,2.8,6.0,45.8,1.5,3.8,40.0,5.5,13.0,42.3,7.8,24.3,32.0
2024-25,IST,GSW,Golden State Warriors,18.4,28.4,64.8,4.2,10.6,39.6,2.6,5.8,44.8,1.8,5.0,36.0,5.6,14.8,37.8,8.8,25.4,34.6
2024-25,IST,HOU,Houston Rockets,19.7,32.2,61.1,2.5,8.5,29.4,3.2,7.7,41.3,1.8,4.3,42.3,5.7,16.2,35.1,8.2,23.3,35.0
2024-25,IST,IND,Indiana Pacers,19.3,32.0,60.2,4.3,8.5,50.0,4.0,8.0,50.0,1.5,4.0,37.5,3.3,9.0,36.1,9.3,24.3,38.1
2024-25,IST,LAC,LA Clippers,17.0,27.8,61.3,5.5,13.0,42.3,2.5,6.0,41.7,1.3,3.3,38.5,5.5,13.5,40.7,7.0,23.8,29.5
2024-25,IST,LAL,Los Angeles Lakers,18.3,27.0,67.6,3.3,7.3,44.8,2.8,6.3,44.0,2.8,5.3,52.4,5.0,10.5,47.6,7.0,23.0,30.4
2024-25,IST,MEM,Memphis Grizzlies,22.3,33.5,66.4,8.0,19.0,42.1,2.5,5.5,45.5,0.3,0.8,33.3,5.0,15.5,32.3,5.8,24.8,23.2
2024-25,IST,MIA,Miami Heat,18.0,29.0,62.1,5.5,11.0,50.0,1.8,4.3,41.2,0.8,1.8,42.9,6.3,16.3,38.5,9.8,25.5,38.2
2024-25,IST,MIL,Milwaukee Bucks,14.7,24.0,61.3,2.7,6.6,41.3,2.1,4.3,50.0,3.1,5.6,56.4,6.6,16.1,40.7,10.6,24.9,42.5
2024-25,IST,MIN,Minnesota Timberwolves,15.8,23.5,67.0,5.0,13.0,38.5,2.3,6.3,36.0,1.8,2.5,70.0,5.0,15.3,32.8,9.8,25.8,37.9
2024-25,IST,NOP,New Orleans Pelicans,14.8,25.3,58.4,3.3,12.0,27.1,4.5,8.3,54.5,2.3,5.3,42.9,5.0,16.0,31.3,6.5,19.5,33.3
2024-25,IST,NYK,New York Knicks,19.2,31.4,61.1,3.6,7.0,51.4,3.6,7.0,51.4,1.6,3.2,50.0,6.0,16.4,36.6,7.4,20.6,35.9
2024-25,IST,OKC,Oklahoma City Thunder,15.0,26.1,57.4,3.4,8.4,40.7,4.9,9.6,50.7,2.9,6.6,43.5,4.1,13.0,31.9,9.6,28.9,33.2
2024-25,IST,ORL,Orlando Magic,19.4,29.6,65.5,3.2,7.6,42.1,2.8,7.2,38.9,3.0,5.4,55.6,4.0,12.4,32.3,7.4,23.2,31.9
2024-25,IST,PHI,Philadelphia 76ers,16.3,27.0,60.2,1.0,5.3,19.0,1.3,3.8,33.3,1.8,5.3,33.3,4.8,14.5,32.8,9.8,25.5,38.2
2024-25,IST,PHX,Phoenix Suns,13.5,20.3,66.7,3.3,10.3,31.7,4.0,8.5,47.1,3.3,7.0,46.4,6.3,13.3,47.2,8.0,25.0,32.0
2024-25,IST,POR,Portland Trail Blazers,19.5,32.0,60.9,3.5,9.0,38.9,2.5,5.5,45.5,1.8,4.3,41.2,3.8,9.5,39.5,9.0,25.5,35.3
2024-25,IST,SAC,Sacramento Kings,15.3,22.3,68.5,4.3,10.5,40.5,5.5,8.8,62.9,3.0,7.8,38.7,5.8,15.3,37.7,6.8,22.3,30.3
2024-25,IST,SAS,San Antonio Spurs,17.0,26.5,64.2,2.8,8.8,31.4,3.0,4.5,66.7,1.5,4.3,35.3,5.3,13.8,38.2,10.8,33.0,32.6
2024-25,IST,TOR,Toronto Raptors,19.5,36.5,53.4,4.8,11.8,40.4,2.3,5.3,42.9,1.0,2.8,36.4,5.3,12.3,42.9,5.3,17.3,30.4
2024-25,IST,UTA,Utah Jazz,20.3,27.5,73.6,5.5,12.0,45.8,2.0,4.0,50.0,1.5,3.8,40.0,5.3,12.5,42.0,8.3,23.8,34.7
2024-25,IST,WAS,Washington Wizards,16.8,32.8,51.1,6.0,11.5,52.2,3.8,8.0,46.9,2.3,5.5,40.9,3.5,10.5,33.3,5.3,22.3,23.6
2025-26,Pre+Season,ATL,Atlanta Hawks,20.3,31.0,65.3,4.0,10.3,39.0,3.8,7.8,48.4,1.5,2.8,54.5,7.5,21.3,35.3,4.3,20.8,20.5
2025-26,Pre+Season,BOS,Boston Celtics,17.8,24.0,74.0,2.0,6.0,33.3,3.8,6.0,62.5,1.5,4.3,35.3,4.3,16.8,25.4,9.8,29.8,32.8
2025-26,Pre+Season,BKN,Brooklyn Nets,18.5,29.8,62.2,3.5,9.5,36.8,2.8,5.3,52.4,0.8,2.0,37.5,5.8,13.0,44.2,10.0,24.0,41.7
2025-26,Pre+Season,CHA,Charlotte Hornets,18.2,29.2,62.3,3.8,10.8,35.2,2.4,4.6,52.2,0.6,1.6,37.5,8.6,19.0,45.3,8.0,25.2,31.7
2025-26,Pre+Season,CHI,Chicago Bulls,26.0,35.2,73.9,2.0,6.2,32.3,1.8,4.2,42.9,0.6,2.4,25.0,4.2,15.0,28.0,8.2,25.6,32.0
2025-26,Pre+Season,CLE,Cleveland Cavaliers,15.8,27.0,58.3,4.0,7.8,51.6,2.3,6.0,37.5,1.5,3.8,40.0,6.0,18.8,32.0,9.5,28.8,33.0
2025-26,Pre+Season,DAL,Dallas Mavericks,19.8,26.0,76.0,4.3,10.3,41.5,2.8,8.0,34.4,2.0,5.8,34.8,5.5,18.3,30.1,6.0,19.8,30.4
2025-26,Pre+Season,DEN,Denver Nuggets,15.4,24.8,62.1,4.6,8.4,54.8,2.4,6.8,35.3,1.8,3.4,52.9,4.8,12.8,37.5,8.4,23.0,36.5
2025-26,Pre+Season,DET,Detroit Pistons,20.5,31.3,65.6,5.0,10.3,48.8,2.8,5.5,50.0,1.3,2.8,45.5,5.5,12.5,44.0,6.5,21.0,31.0
2025-26,Pre+Season,GSW,Golden State Warriors,18.0,26.0,69.2,5.0,10.0,50.0,1.6,3.8,42.1,0.0,1.8,0.0,5.2,14.6,35.6,10.8,29.8,36.2
2025-26,Pre+Season,Guangzhou Loong-Lions,Guangzhou Loong-Lions,9.7,21.0,46.0,1.3,6.0,22.2,2.7,5.7,47.1,2.7,6.0,44.4,3.7,14.7,25.0,7.0,20.0,35.0
2025-26,Pre+Season,Hapoel Jerusalem B.C.,Hapoel Jerusalem B.C.,10.0,22.0,45.5,6.0,11.0,54.5,3.0,9.0,33.3,2.0,3.0,66.7,6.0,19.0,31.6,1.0,13.0,7.7
2025-26,Pre+Season,HOU,Houston Rockets,21.8,32.8,66.4,3.5,7.8,45.2,3.5,8.5,41.2,2.0,4.3,47.1,6.5,16.5,39.4,8.0,21.8,36.8
2025-26,Pre+Season,IND,Indiana Pacers,16.8,25.0,67.0,3.3,8.3,39.4,3.0,6.5,46.2,1.8,4.0,43.8,7.0,16.5,42.4,8.8,26.3,33.3
2025-26,Pre+Season,LAC,LA Clippers,17.0,24.3,70.1,5.3,8.0,65.6,4.0,7.5,53.3,2.3,4.5,50.0,4.8,10.8,44.2,8.5,26.3,32.4
2025-26,Pre+Season,LAL,Los Angeles Lakers,13.2,23.0,57.2,3.5,8.5,41.2,4.0,9.0,44.4,2.0,4.8,41.4,3.3,10.7,31.3,8.8,25.2,35.1
2025-26,Pre+Season,Melbourne United,Melbourne United,14.0,30.0,46.7,5.0,10.0,50.0,4.0,8.0,50.0,0.0,1.0,0.0,6.0,16.0,37.5,7.0,26.0,26.9
2025-26,Pre+Season,MEM,Memphis Grizzlies,12.8,22.2,57.7,4.4,10.6,41.5,2.2,5.4,40.7,1.0,2.2,45.5,7.2,21.0,34.3,10.8,27.2,39.7
2025-26,Pre+Season,MIA,Miami Heat,18.8,33.3,56.5,5.2,14.8,34.8,4.3,7.7,56.5,0.7,3.0,22.2,5.3,16.5,32.3,4.0,15.0,26.7
2025-26,Pre+Season,MIL,Milwaukee Bucks,13.0,18.8,69.3,3.0,7.5,40.0,2.5,6.8,37.0,2.3,5.8,39.1,8.5,20.3,42.0,9.3,23.3,39.8
2025-26,Pre+Season,MIN,Minnesota Timberwolves,20.2,30.8,65.4,4.2,11.2,37.3,2.0,6.8,29.3,1.3,4.0,33.3,9.3,18.3,50.9,5.7,16.5,34.3
2025-26,Pre+Season,NOP,New Orleans Pelicans,27.5,40.8,67.5,3.5,7.5,46.7,3.3,5.8,56.5,1.5,3.8,40.0,3.0,10.8,27.9,6.5,22.8,28.6
2025-26,Pre+Season,NYK,New York Knicks,15.8,27.2,58.1,3.4,7.8,43.6,3.0,7.0,42.9,1.6,3.6,44.4,5.6,15.8,35.4,7.6,29.0,26.2
2025-26,Pre+Season,OKC,Oklahoma City Thunder,13.0,22.0,59.1,4.3,8.0,54.2,3.2,7.3,43.2,2.0,4.0,50.0,5.8,16.0,36.5,9.5,30.0,31.7
2025-26,Pre+Season,ORL,Orlando Magic,21.5,33.0,65.2,2.8,8.0,34.4,3.3,7.8,41.9,1.5,4.0,37.5,6.5,16.3,40.0,6.3,19.8,31.6
2025-26,Pre+Season,PHI,Philadelphia 76ers,21.0,32.0,65.6,3.3,10.8,30.2,2.3,5.8,39.1,0.8,3.3,23.1,2.8,9.8,28.2,6.5,26.3,24.8
2025-26,Pre+Season,PHX,Phoenix Suns,20.0,27.5,72.7,4.3,15.3,27.9,3.3,7.3,44.8,1.0,3.3,30.8,3.0,10.5,28.6,10.0,29.5,33.9
2025-26,Pre+Season,POR,Portland Trail Blazers,21.0,34.8,60.4,3.5,9.5,36.8,0.8,1.8,42.9,1.8,3.5,50.0,5.5,17.5,31.4,9.0,29.3,30.8
2025-26,Pre+Season,SAC,Sacramento Kings,19.3,26.0,74.0,3.8,8.3,45.5,2.8,7.5,36.7,4.0,7.5,53.3,3.8,12.8,29.4,7.3,22.5,32.2
2025-26,Pre+Season,SAS,San Antonio Spurs,22.6,32.4,69.8,2.8,7.0,40.0,2.0,5.4,37.0,2.0,3.0,66.7,5.8,20.4,28.4,8.4,19.0,44.2
2025-26,Pre+Season,South East Melbourne Phoenix,South East Melbourne Phoenix,19.0,35.0,54.3,4.0,11.0,36.4,3.0,6.0,50.0,1.0,4.0,25.0,6.0,15.0,40.0,2.0,31.0,6.5
2025-26,Pre+Season,TOR,Toronto Raptors,19.2,30.7,62.5,4.2,12.5,33.3,1.2,7.2,16.3,2.0,5.0,40.0,6.3,15.7,40.4,7.0,23.5,29.8
2025-26,Pre+Season,UTA,Utah Jazz,16.8,25.0,67.0,4.8,10.3,46.3,2.8,5.3,52.4,2.3,3.8,60.0,6.3,16.5,37.9,9.0,25.8,35.0
2025-26,Pre+Season,WAS,Washington Wizards,18.7,29.7,62.9,5.3,13.0,41.0,1.0,4.3,23.1,1.3,5.0,26.7,2.7,8.7,30.8,7.3,24.0,30.6
2025-26,Regular+Season,ATL,Atlanta Hawks,19.0,29.5,64.2,5.3,11.8,45.0,3.0,6.5,46.6,1.3,3.2,41.6,6.3,15.7,39.9,8.5,23.5,36.1
2025-26,Regular+Season,BOS,Boston Celtics,14.5,20.7,69.9,4.6,10.0,45.7,4.4,8.4,51.8,3.5,7.5,46.1,4.5,11.6,38.8,10.9,30.5,35.8
2025-26,Regular+Season,BKN,Brooklyn Nets,17.0,26.5,64.1,3.3,8.1,40.2,2.2,4.7,46.5,1.1,3.2,33.3,5.6,16.6,33.7,8.7,25.0,34.8
2025-26,Regular+Season,CHA,Charlotte Hornets,17.5,28.2,62.2,4.7,11.3,41.4,2.2,5.4,40.5,0.9,2.5,34.4,5.7,13.2,43.4,9.1,26.4,34.5
2025-26,Regular+Season,CHI,Chicago Bulls,21.5,35.2,61.0,4.6,10.5,43.8,1.8,3.4,52.4,0.6,1.8,33.8,5.6,14.9,37.5,8.6,24.4,35.4
2025-26,Regular+Season,CLE,Cleveland Cavaliers,18.3,28.2,64.9,5.0,10.6,46.7,3.2,6.7,47.5,1.5,3.2,46.3,5.7,15.9,36.0,9.2,26.8,34.1
2025-26,Regular+Season,DAL,Dallas Mavericks,18.8,29.9,62.8,5.7,12.1,47.2,3.9,8.0,48.5,2.2,5.4,39.6,6.0,16.8,35.7,5.4,16.6,32.4
2025-26,Regular+Season,DEN,Denver Nuggets,18.8,28.6,65.6,5.1,10.6,48.3,3.2,6.6,48.6,2.7,5.6,47.4,6.1,14.4,42.0,8.7,21.7,40.0
2025-26,Regular+Season,DET,Detroit Pistons,22.4,35.2,63.7,5.5,12.9,42.2,2.7,6.4,41.9,1.4,3.4,39.4,4.6,11.9,38.5,6.7,19.8,34.0
2025-26,Regular+Season,GSW,Golden State Warriors,16.5,25.7,64.4,3.9,8.7,45.0,2.1,5.8,37.0,1.3,3.3,38.6,6.2,16.1,38.5,9.7,27.8,35.1
2025-26,Regular+Season,HOU,Houston Rockets,18.7,28.8,65.1,4.7,11.4,41.6,5.3,11.8,45.1,3.2,7.0,46.2,5.1,12.7,39.7,6.6,18.1,36.6
2025-26,Regular+Season,IND,Indiana Pacers,15.8,26.3,60.0,4.5,10.4,43.7,4.2,9.2,45.1,2.3,6.1,37.4,4.2,12.8,32.8,8.3,23.6,35.1
2025-26,Regular+Season,LAC,LA Clippers,15.9,23.7,67.3,4.5,10.5,42.9,3.9,8.1,47.8,1.5,3.7,41.7,5.0,13.3,37.5,8.2,23.0,35.7
2025-26,Regular+Season,LAL,Los Angeles Lakers,17.6,24.3,72.4,4.9,9.7,51.2,4.7,9.6,49.0,2.2,4.6,48.4,3.9,11.4,34.3,7.6,22.4,34.1
2025-26,Regular+Season,MEM,Memphis Grizzlies,15.3,25.0,61.2,7.0,14.3,49.1,4.0,9.0,44.4,1.4,3.5,39.2,6.1,16.5,37.1,7.6,22.8,33.5
2025-26,Regular+Season,MIA,Miami Heat,19.8,32.4,61.0,6.1,14.8,41.4,3.2,6.8,46.8,1.2,2.8,42.2,5.7,15.8,36.2,7.8,20.6,37.8
2025-26,Regular+Season,MIL,Milwaukee Bucks,17.5,25.8,67.7,3.7,8.6,43.4,2.8,6.5,42.5,2.3,5.9,38.5,6.4,14.7,43.8,8.9,23.7,37.5
2025-26,Regular+Season,MIN,Minnesota Timberwolves,20.0,30.2,66.2,4.1,9.6,42.4,2.9,6.2,47.2,1.6,4.0,40.5,6.8,18.2,37.2,7.4,20.4,36.4
2025-26,Regular+Season,NOP,New Orleans Pelicans,23.8,39.6,60.3,3.5,9.6,36.2,2.3,5.7,40.1,1.3,3.5,36.5,4.0,11.5,35.0,6.7,20.6,32.6
2025-26,Regular+Season,NYK,New York Knicks,17.8,28.2,63.2,4.2,9.4,44.8,3.4,8.2,41.9,1.8,4.2,42.7,7.2,17.2,42.0,8.4,23.4,35.7
2025-26,Regular+Season,OKC,Oklahoma City Thunder,19.1,28.4,67.3,4.2,9.7,43.2,5.1,9.5,53.6,1.8,4.3,42.1,5.4,15.1,35.7,8.3,22.7,36.6
2025-26,Regular+Season,ORL,Orlando Magic,20.9,33.0,63.5,4.8,11.3,42.3,2.7,6.6,41.0,1.7,4.4,37.7,5.2,13.0,40.4,6.3,20.5,30.7
2025-26,Regular+Season,PHI,Philadelphia 76ers,19.4,32.5,59.7,3.5,8.4,41.7,2.2,5.9,36.5,2.4,5.7,42.5,4.1,11.6,35.1,9.8,26.6,36.8
2025-26,Regular+Season,PHX,Phoenix Suns,15.5,23.8,64.9,4.2,9.9,42.5,4.9,10.8,45.5,2.5,5.2,48.2,5.1,13.0,39.2,9.3,26.0,35.8
2025-26,Regular+Season,POR,Portland Trail Blazers,20.7,32.9,62.9,2.6,7.8,33.6,1.4,3.7,38.3,1.4,3.6,39.1,5.3,15.6,33.8,9.1,26.6,34.2
2025-26,Regular+Season,SAC,Sacramento Kings,15.6,24.8,63.1,6.3,13.5,46.4,4.8,10.8,44.6,2.9,7.7,37.7,4.6,12.2,37.6,6.4,19.5,32.9
2025-26,Regular+Season,SAS,San Antonio Spurs,20.1,30.8,65.2,4.4,9.5,46.3,3.0,6.9,42.8,1.9,4.4,43.6,6.0,15.8,37.7,7.2,21.5,33.3
2025-26,Regular+Season,TOR,Toronto Raptors,19.2,29.2,65.7,4.6,11.2,41.3,4.2,9.2,45.3,2.4,5.2,46.5,4.5,11.9,37.9,7.4,22.6,32.9
2025-26,Regular+Season,UTA,Utah Jazz,17.1,26.5,64.4,6.5,13.9,46.7,2.8,6.4,43.8,1.6,4.0,41.5,6.5,17.3,37.7,7.5,22.7,33.3
2025-26,Regular+Season,WAS,Washington Wizards,17.3,27.6,62.8,4.5,11.8,38.4,4.0,8.1,49.0,2.5,5.6,45.0,4.3,11.4,37.6,8.7,24.4,35.8
2025-26,IST,ATL,Atlanta Hawks,23.0,33.8,68.1,4.8,13.0,36.5,3.0,5.0,60.0,0.0,2.8,0.0,3.8,10.8,34.9,8.8,26.5,33.0
2025-26,IST,BOS,Boston Celtics,14.0,22.3,62.9,3.5,9.8,35.9,3.0,8.0,37.5,6.5,11.0,59.1,4.3,11.0,38.6,10.0,29.8,33.6
2025-26,IST,BKN,Brooklyn Nets,15.3,24.0,63.5,4.0,9.0,44.4,2.0,4.5,44.4,2.0,4.0,50.0,6.0,17.0,35.3,7.8,25.0,31.0
2025-26,IST,CHA,Charlotte Hornets,19.5,30.0,65.0,3.3,10.5,31.0,3.3,7.3,44.8,1.0,2.8,36.4,4.3,12.0,35.4,9.0,30.5,29.5
2025-26,IST,CHI,Chicago Bulls,25.0,40.3,62.1,4.3,7.8,54.8,1.0,2.3,44.4,1.0,2.0,50.0,3.3,12.0,27.1,8.5,25.5,33.3
2025-26,IST,CLE,Cleveland Cavaliers,18.3,31.8,57.5,5.8,12.0,47.9,1.3,5.3,23.8,1.8,4.3,41.2,4.5,13.8,32.7,11.5,27.5,41.8
2025-26,IST,DAL,Dallas Mavericks,17.3,26.3,65.7,5.3,11.3,46.7,3.5,6.8,51.9,3.0,5.5,54.5,6.8,19.8,34.2,6.8,20.3,33.3
2025-26,IST,DEN,Denver Nuggets,18.3,25.8,70.9,4.5,9.5,47.4,2.0,4.5,44.4,4.3,8.3,51.5,6.3,16.8,37.3,7.5,17.0,44.1
2025-26,IST,DET,Detroit Pistons,19.0,30.5,62.3,7.5,17.0,44.1,1.3,4.3,29.4,2.0,3.3,61.5,4.5,12.8,35.3,6.0,20.0,30.0
2025-26,IST,GSW,Golden State Warriors,15.3,24.0,63.5,4.8,11.0,43.2,1.8,5.3,33.3,1.8,4.0,43.8,4.8,15.3,31.1,10.0,27.0,37.0
2025-26,IST,HOU,Houston Rockets,17.0,28.3,60.2,4.0,10.3,39.0,4.8,10.3,46.3,3.3,8.3,39.4,6.0,18.0,33.3,8.0,20.0,40.0
2025-26,IST,IND,Indiana Pacers,17.5,30.5,57.4,4.5,10.8,41.9,3.0,6.0,50.0,1.5,4.0,37.5,3.0,9.0,33.3,8.5,25.8,33.0
2025-26,IST,LAC,LA Clippers,20.0,29.8,67.2,2.5,7.0,35.7,5.0,8.0,62.5,1.8,4.3,41.2,4.5,16.8,26.9,8.8,21.3,41.2
2025-26,IST,LAL,Los Angeles Lakers,19.4,25.2,77.0,4.8,8.6,55.8,4.4,8.6,51.2,1.6,4.2,38.1,4.2,12.0,35.0,9.6,23.0,41.7
2025-26,IST,MEM,Memphis Grizzlies,14.5,24.5,59.2,6.8,13.0,51.9,5.3,9.8,53.8,0.5,2.3,22.2,9.5,20.5,46.3,6.8,20.8,32.5
2025-26,IST,MIA,Miami Heat,21.4,35.6,60.1,5.6,13.4,41.8,3.2,5.6,57.1,1.4,3.0,46.7,5.2,15.4,33.8,7.6,21.0,36.2
2025-26,IST,MIL,Milwaukee Bucks,19.8,28.5,69.3,3.8,8.0,46.9,3.0,7.0,42.9,1.3,5.0,25.0,7.5,14.0,53.6,9.8,26.0,37.5
2025-26,IST,MIN,Minnesota Timberwolves,18.5,29.0,63.8,5.0,10.0,50.0,2.0,6.0,33.3,0.5,2.0,25.0,6.0,15.3,39.3,8.5,22.3,38.2
2025-26,IST,NOP,New Orleans Pelicans,19.8,34.5,57.2,5.0,10.5,47.6,2.3,6.3,36.0,1.3,2.8,45.5,4.5,13.8,32.7,9.0,22.0,40.9
2025-26,IST,NYK,New York Knicks,17.3,26.9,64.4,5.9,11.4,51.3,5.4,10.0,54.3,2.0,5.4,36.8,5.9,14.9,39.4,9.3,21.6,43.0
2025-26,IST,OKC,Oklahoma City Thunder,17.5,26.5,66.0,4.7,10.2,45.9,5.0,9.2,54.5,2.2,5.0,43.3,6.0,14.8,40.4,9.3,20.7,45.2
2025-26,IST,ORL,Orlando Magic,22.3,32.8,68.0,4.2,11.5,36.2,2.5,6.0,41.7,1.2,3.7,31.8,7.5,15.3,48.9,5.7,20.2,28.1
2025-26,IST,PHI,Philadelphia 76ers,20.3,31.0,65.3,3.0,10.3,29.3,2.0,4.0,50.0,1.5,4.5,33.3,4.3,11.0,38.6,7.5,22.3,33.7
2025-26,IST,PHX,Phoenix Suns,14.0,21.8,64.2,5.4,10.6,50.9,5.2,9.4,55.3,1.0,5.2,19.2,5.0,15.0,33.3,8.4,23.2,36.2
2025-26,IST,POR,Portland Trail Blazers,19.8,31.5,62.7,4.5,10.8,41.9,1.0,3.0,33.3,2.3,4.0,56.3,5.0,15.8,31.7,7.3,23.5,30.9
2025-26,IST,SAC,Sacramento Kings,14.0,22.8,61.5,7.5,16.8,44.8,4.5,11.5,39.1,1.3,4.5,27.8,4.8,12.3,38.8,8.0,23.0,34.8
2025-26,IST,SAS,San Antonio Spurs,17.0,27.7,61.3,3.3,8.9,37.1,3.4,8.6,40.0,2.1,5.6,38.5,5.1,15.1,34.0,9.7,25.3,38.4
2025-26,IST,TOR,Toronto Raptors,17.0,29.4,57.8,5.0,11.2,44.6,3.8,7.2,52.8,2.2,5.0,44.0,4.8,13.0,36.9,6.8,21.0,32.4
2025-26,IST,UTA,Utah Jazz,12.8,22.3,57.3,6.0,11.0,54.5,2.8,6.8,40.7,1.8,4.8,36.8,6.3,18.8,33.3,6.5,21.3,30.6
2025-26,IST,WAS,Washington Wizards,17.0,25.8,66.0,4.0,10.3,39.0,3.3,5.8,56.5,2.3,5.3,42.9,1.8,9.8,17.9,11.3,27.5,40.9
