SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2021-22,Playoffs,BKN,Brooklyn Nets,4,4,100,41.3,84.3,49.0,56.2,59.1,29.0,49.8,58.3,40.9,12.3,34.5,35.5
2021-22,Playoffs,NOP,New Orleans Pelicans,6,6,100,43.3,82.8,52.3,57.5,67.2,34.7,55.7,62.3,32.8,8.7,27.2,31.9
2021-22,Playoffs,PHX,Phoenix Suns,13,13,100,38.1,82.6,46.2,53.9,59.9,25.5,49.5,51.5,40.1,12.7,33.1,38.3
2021-22,Playoffs,DAL,Dallas Mavericks,18,18,100,38.9,81.7,47.7,53.9,64.5,28.7,52.7,54.5,35.5,10.2,29.0,35.2
2021-22,Playoffs,DEN,Denver Nuggets,5,5,100,41.8,81.4,51.4,60.7,55.8,26.6,45.4,58.6,44.2,15.2,36.0,42.2
2021-22,Playoffs,UTA,Utah Jazz,6,6,100,35.8,80.7,44.4,54.0,48.1,20.3,38.8,52.4,51.9,15.5,41.8,37.1
2021-22,Playoffs,TOR,Toronto Raptors,6,6,100,38.2,78.2,48.8,57.6,57.1,24.5,44.7,54.9,42.9,13.7,33.5,40.8
2021-22,Playoffs,MIA,Miami Heat,18,18,100,34.7,77.8,44.6,52.0,56.3,23.2,43.8,52.9,43.7,11.5,34.0,33.8
2024-25,Playoffs,MEM,Memphis Grizzlies,4,4,100,43.8,95.8,45.7,52.5,56.7,30.8,54.3,56.7,43.3,13.0,41.5,31.3
2024-25,Playoffs,DEN,Denver Nuggets,14,14,100,41.6,88.7,46.9,53.7,60.2,29.5,53.4,55.2,39.8,12.1,35.3,34.2
2024-25,Playoffs,DET,Detroit Pistons,6,6,100,39.5,87.8,45.0,51.2,65.7,28.5,57.7,49.4,34.3,11.0,30.2,36.5
2024-25,Playoffs,MIL,Milwaukee Bucks,5,5,100,43.6,87.4,49.9,58.1,58.1,29.2,50.8,57.5,41.9,14.4,36.6,39.3
2024-25,Playoffs,LAL,Los Angeles Lakers,5,5,100,38.4,87.0,44.1,51.0,57.2,26.4,49.8,53.0,42.8,12.0,37.2,32.3
2024-25,Playoffs,HOU,Houston Rockets,7,7,100,37.6,86.7,43.3,52.2,50.2,22.1,43.6,50.8,49.8,15.4,43.1,35.8
2024-25,Playoffs,IND,Indiana Pacers,23,23,100,38.9,86.6,44.9,51.5,61.0,27.5,52.8,52.0,39.0,11.4,33.8,33.7
2024-25,Playoffs,OKC,Oklahoma City Thunder,23,23,100,37.0,85.6,43.3,50.7,56.2,24.3,48.1,50.4,43.8,12.8,37.5,34.1
2024-25,Playoffs,MIA,Miami Heat,4,4,100,44.3,85.5,51.8,63.0,48.8,25.0,41.8,59.9,51.2,19.3,43.8,44.0
2024-25,Playoffs,BOS,Boston Celtics,11,11,100,36.8,85.4,43.1,49.1,61.9,26.6,52.8,50.4,38.1,10.2,32.5,31.3
2024-25,Playoffs,LAC,LA Clippers,7,7,100,41.1,85.3,48.2,54.9,66.0,29.9,56.3,53.0,34.0,11.3,29.0,38.9
2024-25,Playoffs,NYK,New York Knicks,18,18,100,38.5,84.8,45.4,53.0,57.2,25.7,48.5,52.9,42.8,12.8,36.3,35.4
2024-25,Playoffs,MIN,Minnesota Timberwolves,15,15,100,37.8,83.6,45.2,52.7,58.0,25.3,48.5,52.1,42.0,12.5,35.1,35.7
2024-25,Playoffs,CLE,Cleveland Cavaliers,9,9,100,39.8,83.2,47.8,56.1,56.9,26.0,47.3,54.9,43.1,13.8,35.9,38.4
2024-25,Playoffs,GSW,Golden State Warriors,12,12,100,38.3,82.3,46.5,53.4,63.3,26.8,52.1,51.5,36.7,11.4,30.3,37.7
2024-25,Playoffs,ORL,Orlando Magic,5,5,100,36.6,78.0,46.9,54.5,60.0,24.8,46.8,53.0,40.0,11.8,31.2,37.8
2024-25,IST,CHI,Chicago Bulls,4,4,100,47.0,97.3,48.3,56.6,56.8,31.0,55.3,56.1,43.2,16.0,42.0,38.1
2024-25,IST,SAC,Sacramento Kings,4,4,100,43.5,94.5,46.0,53.3,55.8,29.8,52.8,56.4,44.2,13.8,41.8,32.9
2024-25,IST,BOS,Boston Celtics,4,4,100,45.8,94.0,48.7,54.9,62.8,34.0,59.0,57.6,37.2,11.8,35.0,33.6
2024-25,IST,DEN,Denver Nuggets,4,4,100,42.0,94.0,44.7,50.3,63.3,31.5,59.5,52.9,36.7,10.5,34.5,30.4
2024-25,IST,LAL,Los Angeles Lakers,4,4,100,44.3,92.5,47.8,55.8,55.9,29.5,51.8,57.0,44.1,14.8,40.8,36.2
2024-25,IST,MEM,Memphis Grizzlies,4,4,100,42.0,92.5,45.4,52.6,61.4,28.8,56.8,50.7,38.6,13.3,35.8,37.1
2024-25,IST,DAL,Dallas Mavericks,5,5,100,42.0,92.0,45.7,53.6,58.3,27.4,53.6,51.1,41.7,14.6,38.4,38.0
2024-25,IST,PHX,Phoenix Suns,4,4,100,38.3,92.0,41.6,47.1,57.6,28.0,53.0,52.8,42.4,10.3,39.0,26.3
2024-25,IST,TOR,Toronto Raptors,4,4,100,39.5,91.8,43.1,50.8,51.5,25.3,47.3,53.4,48.5,14.3,44.5,32.0
2024-25,IST,WAS,Washington Wizards,4,4,100,43.0,91.5,47.0,54.2,53.8,29.8,49.3,60.4,46.2,13.3,42.3,31.4
2024-25,IST,MIN,Minnesota Timberwolves,4,4,100,43.0,90.8,47.4,55.0,62.3,29.3,56.5,51.8,37.7,13.8,34.3,40.1
2024-25,IST,NOP,New Orleans Pelicans,4,4,100,43.0,90.8,47.4,54.0,59.8,31.0,54.3,57.1,40.2,12.0,36.5,32.9
2024-25,IST,DET,Detroit Pistons,4,4,100,42.0,90.8,46.3,54.5,58.7,27.0,53.3,50.7,41.3,15.0,37.5,40.0
